id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	28	0	3	14	9	1	2018-07-19 11:59:30	40003	1531972770512	1
8	27	28	3	11	3	1	2018-07-19 11:59:34	40008	1531972774792	2
16	142	28	3	14	0	0	2018-07-19 11:59:35	40016	1531972775820	3
63	33	92	64	10	6	1	2018-07-19 11:59:36	40063	1531972776864	4
72	100	78	80	10	0	0	2018-07-19 11:59:37	40072	1531972777899	5
10	111	28	3	11	0	0	2018-07-19 11:59:38	40010	1531972778572	6
17	100	28	3	10	0	0	2018-07-19 11:59:38	40017	1531972778696	7
80	50	28	3	10	2	1	2018-07-19 11:59:38	40080	1531972778969	8
48	1000	156	40	10	0	0	2018-07-19 11:59:42	40048	1531972782273	9
64	37	55	8	11	2	1	2018-07-19 11:59:43	40064	1531972783047	10
70	71	78	80	14	3	1	2018-07-19 11:59:43	40070	1531972783617	11
11	142	28	3	14	0	0	2018-07-19 11:59:44	40011	1531972784472	12
4	47	28	3	14	2	1	2018-07-19 11:59:45	40004	1531972785812	13
20	100	28	3	10	0	0	2018-07-19 11:59:46	40020	1531972786820	14
52	50	125	63	10	0	0	2018-07-19 11:59:48	40052	1531972788306	15
12	71	28	3	14	0	0	2018-07-19 11:59:48	40012	1531972788481	16
44	100	153	38	10	0	0	2018-07-19 11:59:49	40044	1531972789289	17
50	100	125	63	10	0	0	2018-07-19 11:59:50	40050	1531972790268	18
66	100	92	64	10	0	0	2018-07-19 11:59:50	40066	1531972790906	19
47	1000	156	40	10	0	0	2018-07-19 11:59:51	40047	1531972791248	20
21	142	75	4	14	0	0	2018-07-19 11:59:55	40021	1531972795752	21
39	33	110	9	10	0	0	2018-07-19 11:59:57	40039	1531972797243	22
40	31	125	63	12	3	1	2018-07-19 12:00:00	40040	1531972800259	23
9	55	55	8	11	2	1	2018-07-19 12:00:00	40009	1531972800572	24
37	47	75	4	14	3	1	2018-07-19 12:00:01	40037	1531972801256	25
56	71	122	37	14	1	1	2018-07-19 12:00:03	40056	1531972803286	26
13	125	110	9	12	0	0	2018-07-19 12:00:03	40013	1531972803744	27
41	33	125	63	10	0	0	2018-07-19 12:00:04	40041	1531972804238	28
26	1000	122	37	11	0	0	2018-07-19 12:00:05	40026	1531972805238	29
43	31	125	63	12	0	0	2018-07-19 12:00:09	40043	1531972809119	30
53	1000	156	40	12	0	0	2018-07-19 12:00:11	40053	1531972811246	31
77	100	125	63	10	0	0	2018-07-19 12:00:14	40077	1531972814879	32
38	31	122	37	12	1	1	2018-07-19 12:00:15	40038	1531972815349	33
78	1000	149	70	0	0	0	2018-07-19 12:00:17	40078	1531972817047	34
67	1000	55	8	10	0	0	2018-07-19 12:00:18	40067	1531972818081	35
24	142	158	41	14	0	0	2018-07-19 12:00:18	40024	1531972818317	36
69	100	149	70	10	1	1	2018-07-19 12:00:20	40069	1531972820017	37
33	111	193	56	11	1	1	2018-07-19 12:00:25	40033	1531972825256	38
71	100	149	70	10	0	0	2018-07-19 12:00:30	40071	1531972830071	39
75	1000	249	69	0	0	0	2018-07-19 12:00:58	40075	1531972858032	40
32	1000	304	33	0	0	0	2018-07-19 12:01:04	40032	1531972864278	41
