addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	9	7	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40011	1531972311326	1
3	11	4	8	10	11	12	13	16	17	20	21	80	0	0	0	7	3	10	4	10	4	6	7	5	6	7	0	0	0	2018-07-19 11:51:51	40003	1531972311409	2
10	6	3	4	12	17	70	80	0	0	0	0	0	0	0	0	10	9	10	10	9	10	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40010	1531972311442	3
9	4	8	13	39	67	0	0	0	0	0	0	0	0	0	0	10	10	9	5	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40009	1531972311475	4
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	9	6	10	7	9	0	0	0	0	0	0	2018-07-19 11:51:51	40012	1531972311509	5
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	9	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40017	1531972311562	6
13	12	3	4	8	9	11	16	21	26	33	37	38	67	0	0	5	6	4	8	7	5	4	8	6	10	3	2	0	0	2018-07-19 11:51:51	40013	1531972311606	7
21	9	3	4	10	12	13	16	17	20	37	0	0	0	0	0	5	10	5	9	7	7	9	8	7	0	0	0	0	0	2018-07-19 11:51:51	40021	1531972311634	8
8	6	3	9	13	39	64	67	0	0	0	0	0	0	0	0	10	10	9	4	10	10	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40008	1531972311667	9
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	10	10	4	10	10	10	10	0	0	0	0	0	0	0	2018-07-19 11:51:51	40020	1531972311700	10
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	6	10	7	10	8	10	10	8	6	8	0	0	2018-07-19 11:51:51	40004	1531972311734	11
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	9	10	10	4	10	7	0	0	0	0	0	0	0	0	2018-07-19 11:51:51	40016	1531972311767	12
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	9	10	8	6	0	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40026	1531972313081	13
32	5	33	41	47	52	56	0	0	0	0	0	0	0	0	0	10	6	1	1	4	0	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40032	1531972313159	14
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	7	10	5	7	6	6	3	8	0	0	0	0	0	0	2018-07-19 11:51:53	40037	1531972313241	15
24	7	32	33	40	41	44	52	56	0	0	0	0	0	0	0	6	7	6	8	8	7	7	0	0	0	0	0	0	0	2018-07-19 11:51:53	40024	1531972313293	16
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	5	9	4	5	6	7	0	0	0	0	0	0	0	0	2018-07-19 11:51:53	40033	1531972313326	17
39	7	8	9	13	26	37	38	50	0	0	0	0	0	0	0	3	10	2	10	10	10	10	0	0	0	0	0	0	0	2018-07-19 11:51:53	40039	1531972313359	18
38	10	13	26	33	37	39	40	41	43	44	50	0	0	0	0	2	9	8	10	10	10	6	6	10	9	0	0	0	0	2018-07-19 11:51:53	40038	1531972313401	19
70	10	4	10	63	64	66	69	71	72	78	80	0	0	0	0	1	9	5	8	6	5	7	10	10	10	0	0	0	0	2018-07-19 11:51:53	40070	1531972313506	20
77	9	40	41	43	44	50	52	53	63	66	0	0	0	0	0	10	10	10	3	10	3	10	8	10	0	0	0	0	0	2018-07-19 11:51:53	40077	1531972313717	21
