id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	28	0	3	14	9	1	2018-07-19 15:09:30	40003	1531984170481	1
8	35	28	3	14	3	1	2018-07-19 15:09:40	40008	1531984180473	2
17	100	28	3	10	0	0	2018-07-19 15:09:43	40017	1531984183425	3
10	100	28	3	10	1	1	2018-07-19 15:09:45	40010	1531984185269	4
11	111	28	3	11	0	0	2018-07-19 15:09:49	40011	1531984189417	5
4	55	28	3	11	0	0	2018-07-19 15:09:50	40004	1531984190077	6
12	125	28	3	12	0	0	2018-07-19 15:09:50	40012	1531984190137	7
16	1000	28	3	12	0	0	2018-07-19 15:09:50	40016	1531984190333	8
20	1000	28	3	10	0	0	2018-07-19 15:09:51	40020	1531984191093	9
21	55	28	3	11	0	0	2018-07-19 15:10:00	40021	1531984200165	10
64	41	63	8	12	2	1	2018-07-19 15:10:04	40064	1531984204082	11
9	50	63	8	10	2	1	2018-07-19 15:10:04	40009	1531984204477	12
80	1000	128	10	10	0	0	2018-07-19 15:10:05	40080	1531984205620	13
66	50	104	64	10	0	0	2018-07-19 15:10:05	40066	1531984205687	14
13	55	113	9	11	1	1	2018-07-19 15:10:07	40013	1531984207152	15
67	1000	63	8	10	0	0	2018-07-19 15:10:14	40067	1531984214549	16
44	1000	153	40	11	0	0	2018-07-19 15:10:14	40044	1531984214892	17
63	22	104	64	11	8	1	2018-07-19 15:10:17	40063	1531984217534	18
50	41	126	63	12	0	0	2018-07-19 15:10:22	40050	1531984222792	19
39	25	113	9	10	2	1	2018-07-19 15:10:23	40039	1531984223942	20
47	1000	153	40	12	0	0	2018-07-19 15:10:24	40047	1531984224759	21
24	111	157	41	11	0	0	2018-07-19 15:10:25	40024	1531984225971	22
40	27	126	63	11	4	1	2018-07-19 15:10:26	40040	1531984226756	23
26	100	138	39	10	0	0	2018-07-19 15:10:26	40026	1531984226975	24
77	100	126	63	10	0	0	2018-07-19 15:10:27	40077	1531984227550	25
48	1000	153	40	10	0	0	2018-07-19 15:10:30	40048	1531984230734	26
53	1000	153	40	0	0	0	2018-07-19 15:10:31	40053	1531984231528	27
37	125	168	13	12	1	1	2018-07-19 15:10:31	40037	1531984231946	28
32	1000	157	41	0	0	0	2018-07-19 15:10:33	40032	1531984233007	29
43	35	126	63	14	0	0	2018-07-19 15:10:35	40043	1531984235713	30
70	47	126	63	14	2	1	2018-07-19 15:10:37	40070	1531984237656	31
52	27	126	63	11	1	1	2018-07-19 15:10:37	40052	1531984237729	32
41	31	126	63	12	1	1	2018-07-19 15:10:37	40041	1531984237796	33
38	50	138	39	10	0	0	2018-07-19 15:10:42	40038	1531984242086	34
72	55	126	63	11	0	0	2018-07-19 15:10:45	40072	1531984245634	35
71	55	173	70	11	2	1	2018-07-19 15:10:50	40071	1531984250554	36
56	1000	293	37	0	0	0	2018-07-19 15:10:52	40056	1531984252759	37
69	1000	228	71	10	0	0	2018-07-19 15:11:02	40069	1531984262590	38
33	71	153	52	14	0	0	2018-07-19 15:11:03	40033	1531984263003	39
78	1000	173	70	0	0	0	2018-07-19 15:11:05	40078	1531984265475	40
75	1000	228	71	0	0	0	2018-07-19 15:11:25	40075	1531984285634	41
