addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	9	8	10	7	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40011	1527775232279	1
9	3	8	13	67	0	0	0	0	0	0	0	0	0	0	0	10	9	9	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40009	1527775232403	2
3	6	10	11	12	13	17	21	0	0	0	0	0	0	0	0	10	6	10	2	10	3	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40003	1527775232463	3
13	8	3	8	9	11	21	26	33	37	0	0	0	0	0	0	1	3	8	4	8	4	5	8	0	0	0	0	0	0	2018-05-31 22:00:32	40013	1527775232493	4
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40016	1527775232640	5
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	8	10	8	9	7	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40017	1527775232669	6
20	4	11	12	16	21	0	0	0	0	0	0	0	0	0	0	6	1	10	10	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40020	1527775232702	7
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	8	8	10	1	8	7	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40010	1527775232735	8
12	6	3	10	17	21	70	80	0	0	0	0	0	0	0	0	10	10	10	9	8	7	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40012	1527775232769	9
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	5	10	9	10	9	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40008	1527775232895	10
21	4	3	13	17	20	0	0	0	0	0	0	0	0	0	0	4	8	6	10	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:32	40021	1527775232952	11
39	5	13	26	37	38	50	0	0	0	0	0	0	0	0	0	4	6	8	10	5	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:33	40039	1527775233856	12
32	4	30	33	52	56	0	0	0	0	0	0	0	0	0	0	7	7	10	10	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:33	40032	1527775233919	13
33	5	13	30	32	37	56	0	0	0	0	0	0	0	0	0	10	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:33	40033	1527775233952	14
37	6	13	26	33	38	39	56	0	0	0	0	0	0	0	0	10	10	10	10	4	10	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40037	1527775234020	15
43	9	38	40	41	44	47	50	52	63	77	0	0	0	0	0	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-05-31 22:00:34	40043	1527775234053	16
38	7	26	37	39	43	41	44	50	0	0	0	0	0	0	0	1	10	10	10	6	8	10	0	0	0	0	0	0	0	2018-05-31 22:00:34	40038	1527775234086	17
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	8	10	8	10	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40026	1527775234119	18
63	9	40	43	41	50	64	66	67	70	72	0	0	0	0	0	7	10	6	10	10	10	6	2	6	0	0	0	0	0	2018-05-31 22:00:34	40063	1527775234153	19
30	6	24	32	33	40	52	56	0	0	0	0	0	0	0	0	10	9	7	5	1	10	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40030	1527775234186	20
24	5	30	32	33	41	56	0	0	0	0	0	0	0	0	0	10	9	7	9	1	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40024	1527775234244	21
67	8	8	9	63	64	66	117	123	131	0	0	0	0	0	0	10	10	9	10	8	10	1	10	0	0	0	0	0	0	2018-05-31 22:00:34	40067	1527775234278	22
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40075	1527775234311	23
115	12	117	118	119	120	121	122	123	124	129	131	135	139	0	0	10	10	10	10	10	10	10	7	10	10	7	7	0	0	2018-05-31 22:00:34	40115	1527775234344	24
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	1	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40069	1527775234378	25
66	6	63	64	67	70	77	139	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40066	1527775234445	26
121	10	80	115	117	118	119	120	123	127	129	135	0	0	0	0	5	9	10	10	10	10	7	10	9	1	0	0	0	0	2018-05-31 22:00:34	40121	1527775234478	27
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	5	7	10	8	9	10	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40139	1527775234511	28
40	12	30	43	41	44	47	48	50	52	53	56	63	77	0	0	6	10	10	10	10	10	10	10	10	7	9	10	0	0	2018-05-31 22:00:34	40040	1527775234545	29
70	10	10	12	63	64	66	69	72	78	80	120	0	0	0	0	5	4	4	2	1	2	7	5	7	4	0	0	0	0	2018-05-31 22:00:34	40070	1527775234578	30
129	11	64	115	117	118	120	121	122	123	131	135	139	0	0	0	1	9	10	10	10	10	10	10	10	10	10	0	0	0	2018-05-31 22:00:34	40129	1527775234616	31
135	7	64	117	118	123	127	129	131	0	0	0	0	0	0	0	9	10	9	10	8	9	9	0	0	0	0	0	0	0	2018-05-31 22:00:34	40135	1527775234657	32
123	11	67	115	117	118	120	121	127	129	131	135	139	0	0	0	2	9	10	10	10	7	10	10	10	10	2	0	0	0	2018-05-31 22:00:34	40123	1527775234687	33
72	3	70	78	80	0	0	0	0	0	0	0	0	0	0	0	10	10	2	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40072	1527775234720	34
77	5	40	43	41	50	66	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40077	1527775234753	35
64	8	8	63	66	67	70	117	129	135	0	0	0	0	0	0	10	10	8	10	10	4	5	8	0	0	0	0	0	0	2018-05-31 22:00:34	40064	1527775234787	36
124	6	69	71	118	122	132	139	0	0	0	0	0	0	0	0	4	7	3	6	10	7	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40124	1527775234820	37
131	10	67	115	117	118	119	120	123	127	129	135	0	0	0	0	10	9	10	10	3	10	10	10	10	10	0	0	0	0	2018-05-31 22:00:34	40131	1527775234854	38
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40078	1527775234887	39
117	14	64	67	115	118	119	120	121	122	123	127	129	131	135	139	2	7	9	10	10	10	10	3	10	10	10	10	9	4	2018-05-31 22:00:34	40117	1527775234920	40
71	5	69	70	75	124	132	0	0	0	0	0	0	0	0	0	7	1	10	8	8	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:34	40071	1527775234954	41
120	13	70	72	115	117	118	119	121	122	123	129	131	132	135	0	10	3	10	10	10	10	10	5	10	10	10	5	3	0	2018-05-31 22:00:34	40120	1527775234987	42
127	7	117	119	121	123	129	131	135	0	0	0	0	0	0	0	10	10	10	10	2	10	9	0	0	0	0	0	0	0	2018-05-31 22:00:35	40127	1527775235021	43
119	7	115	117	118	120	121	127	131	0	0	0	0	0	0	0	9	10	10	10	10	10	8	0	0	0	0	0	0	0	2018-05-31 22:00:35	40119	1527775235054	44
118	13	115	117	119	120	121	122	123	124	129	131	132	135	139	0	10	10	10	10	10	9	10	8	10	10	3	10	9	0	2018-05-31 22:00:35	40118	1527775235087	45
80	8	3	10	12	17	70	72	120	121	0	0	0	0	0	0	5	8	8	10	8	8	1	7	0	0	0	0	0	0	2018-05-31 22:00:35	40080	1527775235121	46
132	7	69	71	118	120	122	124	139	0	0	0	0	0	0	0	1	8	3	4	8	10	10	0	0	0	0	0	0	0	2018-05-31 22:00:35	40132	1527775235154	47
53	3	40	41	50	0	0	0	0	0	0	0	0	0	0	0	10	5	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:35	40053	1527775235187	48
122	6	115	117	124	129	132	139	0	0	0	0	0	0	0	0	4	3	7	10	7	10	0	0	0	0	0	0	0	0	2018-05-31 22:00:35	40122	1527775235221	49
50	9	38	40	43	41	47	52	53	63	77	0	0	0	0	0	8	9	10	8	5	8	10	9	9	0	0	0	0	0	2018-05-31 22:00:35	40050	1527775235254	50
56	8	30	32	33	37	40	41	47	52	0	0	0	0	0	0	4	1	5	7	2	9	6	2	0	0	0	0	0	0	2018-05-31 22:00:35	40056	1527775235593	51
47	8	40	43	41	44	48	50	52	56	0	0	0	0	0	0	10	10	10	9	9	9	10	10	0	0	0	0	0	0	2018-05-31 22:00:35	40047	1527775235964	52
48	5	40	43	41	47	52	0	0	0	0	0	0	0	0	0	10	5	10	8	10	0	0	0	0	0	0	0	0	0	2018-05-31 22:00:36	40048	1527775236030	53
52	9	32	40	43	41	47	48	50	56	63	0	0	0	0	0	2	8	9	10	7	9	9	9	1	0	0	0	0	0	2018-05-31 22:00:36	40052	1527775236063	54
44	6	38	39	40	43	41	47	0	0	0	0	0	0	0	0	8	1	10	10	9	7	0	0	0	0	0	0	0	0	2018-05-31 22:00:36	40044	1527775236096	55
41	12	38	40	43	44	47	48	50	52	53	56	63	77	0	0	6	10	10	9	10	10	10	10	2	10	8	10	0	0	2018-05-31 22:00:36	40041	1527775236139	56
