addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
20	5	10	11	12	16	21	0	0	0	0	0	0	0	0	0	4	7	5	9	9	0	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40020	1528704737120	1
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	5	10	8	8	10	0	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40017	1528704737185	2
9	4	8	13	26	67	0	0	0	0	0	0	0	0	0	0	10	10	3	10	0	0	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40009	1528704737218	3
12	7	3	10	17	20	21	70	80	0	0	0	0	0	0	0	7	7	8	5	7	7	9	0	0	0	0	0	0	0	2018-06-11 16:12:17	40012	1528704737330	4
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	5	8	8	7	7	9	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40010	1528704737362	5
3	8	8	10	11	12	13	17	21	80	0	0	0	0	0	0	4	10	8	10	7	9	2	9	0	0	0	0	0	0	2018-06-11 16:12:17	40003	1528704737393	6
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	7	7	7	8	0	0	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40011	1528704737426	7
21	7	3	10	12	13	17	20	37	0	0	0	0	0	0	0	5	4	5	7	7	10	2	0	0	0	0	0	0	0	2018-06-11 16:12:17	40021	1528704737462	8
13	10	3	8	9	11	21	26	33	37	38	67	0	0	0	0	7	8	10	8	10	6	8	10	5	7	0	0	0	0	2018-06-11 16:12:17	40013	1528704737493	9
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 16:12:17	40016	1528704737527	10
