id	src	rssi	insert_time	motelabMoteID	milli_time	motelabSeqNo
13	26	219	2018-06-11 15:52:04	40026	1528703524054	42
38	44	228	2018-06-11 15:52:04	40044	1528703524095	43
3	20	209	2018-06-11 15:52:04	40020	1528703524137	44
3	16	213	2018-06-11 15:52:04	40016	1528703524179	45
3	8	218	2018-06-11 15:52:04	40008	1528703524221	46
11	20	236	2018-06-11 15:52:04	40020	1528703524262	47
8	67	226	2018-06-11 15:52:04	40067	1528703524304	48
13	33	216	2018-06-11 15:52:04	40033	1528703524346	49
13	26	219	2018-06-11 15:52:04	40026	1528703524388	50
3	8	219	2018-06-11 15:52:04	40008	1528703524429	51
70	118	211	2018-06-11 15:52:04	40118	1528703524471	52
66	139	220	2018-06-11 15:52:04	40139	1528703524513	53
64	129	220	2018-06-11 15:52:04	40129	1528703524555	54
3	16	210	2018-06-11 15:52:04	40016	1528703524596	55
70	120	212	2018-06-11 15:52:04	40120	1528703524638	56
38	40	212	2018-06-11 15:52:04	40040	1528703524705	57
64	123	228	2018-06-11 15:52:04	40123	1528703524746	58
3	8	220	2018-06-11 15:52:04	40008	1528703524788	59
13	26	219	2018-06-11 15:52:04	40026	1528703524830	60
69	124	212	2018-06-11 15:52:04	40124	1528703524872	61
3	12	240	2018-06-11 15:52:04	40012	1528703524938	62
33	52	209	2018-06-11 15:52:04	40052	1528703524972	63
26	56	206	2018-06-11 15:52:05	40056	1528703525005	64
24	32	212	2018-06-11 15:52:05	40032	1528703525039	65
117	122	215	2018-06-11 15:52:05	40122	1528703525072	66
3	10	241	2018-06-11 15:52:05	40010	1528703525105	67
33	52	209	2018-06-11 15:52:05	40052	1528703525139	68
3	8	219	2018-06-11 15:52:05	40008	1528703525172	69
70	118	210	2018-06-11 15:52:05	40118	1528703525206	70
3	21	219	2018-06-11 15:52:05	40021	1528703525239	71
64	123	228	2018-06-11 15:52:05	40123	1528703525272	72
72	118	212	2018-06-11 15:52:05	40118	1528703525306	73
64	131	224	2018-06-11 15:52:05	40131	1528703525339	74
33	52	210	2018-06-11 15:52:05	40052	1528703525372	75
69	71	225	2018-06-11 15:52:05	40071	1528703525406	76
64	123	228	2018-06-11 15:52:05	40123	1528703525439	77
11	20	236	2018-06-11 15:52:05	40020	1528703525473	78
32	24	219	2018-06-11 15:52:05	40024	1528703525506	79
38	43	211	2018-06-11 15:52:05	40043	1528703525539	80
40	47	247	2018-06-11 15:52:05	40047	1528703525573	81
64	117	212	2018-06-11 15:52:05	40117	1528703525606	82
10	70	212	2018-06-11 15:52:05	40070	1528703525640	83
64	131	223	2018-06-11 15:52:05	40131	1528703525673	84
3	10	242	2018-06-11 15:52:05	40010	1528703525706	85
38	40	212	2018-06-11 15:52:05	40040	1528703525740	86
115	127	215	2018-06-11 15:52:05	40127	1528703525773	87
64	117	212	2018-06-11 15:52:05	40117	1528703525807	88
3	80	216	2018-06-11 15:52:05	40080	1528703525840	89
40	77	224	2018-06-11 15:52:05	40077	1528703525873	90
117	119	216	2018-06-11 15:52:05	40119	1528703525907	91
64	123	228	2018-06-11 15:52:05	40123	1528703525940	92
8	67	225	2018-06-11 15:52:06	40067	1528703526007	93
64	135	219	2018-06-11 15:52:06	40135	1528703526040	94
3	8	220	2018-06-11 15:52:06	40008	1528703526074	95
64	123	228	2018-06-11 15:52:06	40123	1528703526107	96
13	26	220	2018-06-11 15:52:06	40026	1528703526141	97
70	72	241	2018-06-11 15:52:06	40072	1528703526207	98
11	20	237	2018-06-11 15:52:06	40020	1528703526241	99
40	48	225	2018-06-11 15:52:06	40048	1528703526274	100
3	11	225	2018-06-11 15:52:06	40011	1528703526307	101
70	120	213	2018-06-11 15:52:06	40120	1528703526341	102
40	48	225	2018-06-11 15:52:06	40048	1528703526374	103
3	80	215	2018-06-11 15:52:06	40080	1528703526407	104
80	121	214	2018-06-11 15:52:06	40121	1528703526441	105
9	39	210	2018-06-11 15:52:06	40039	1528703526476	106
11	20	236	2018-06-11 15:52:06	40020	1528703526508	107
3	80	216	2018-06-11 15:52:06	40080	1528703526541	108
3	37	211	2018-06-11 15:52:06	40037	1528703526574	109
80	121	213	2018-06-11 15:52:06	40121	1528703526608	110
71	132	224	2018-06-11 15:52:06	40132	1528703526641	111
40	63	222	2018-06-11 15:52:06	40063	1528703526675	112
64	135	218	2018-06-11 15:52:06	40135	1528703526708	113
8	64	220	2018-06-11 15:52:06	40064	1528703526741	114
40	48	225	2018-06-11 15:52:06	40048	1528703526775	115
69	71	225	2018-06-11 15:52:06	40071	1528703526808	116
3	8	219	2018-06-11 15:52:06	40008	1528703526842	117
40	77	225	2018-06-11 15:52:06	40077	1528703526875	118
3	80	216	2018-06-11 15:52:06	40080	1528703526908	119
9	8	239	2018-06-11 15:52:06	40008	1528703526942	120
32	24	219	2018-06-11 15:52:06	40024	1528703526975	121
40	48	226	2018-06-11 15:52:07	40048	1528703527008	122
3	11	224	2018-06-11 15:52:07	40011	1528703527042	123
9	8	239	2018-06-11 15:52:07	40008	1528703527075	124
80	121	213	2018-06-11 15:52:07	40121	1528703527109	125
3	11	224	2018-06-11 15:52:07	40011	1528703527142	126
40	53	219	2018-06-11 15:52:07	40053	1528703527176	127
72	78	241	2018-06-11 15:52:07	40078	1528703527209	128
33	52	209	2018-06-11 15:52:07	40052	1528703527267	129
3	21	220	2018-06-11 15:52:07	40021	1528703527301	130
63	66	237	2018-06-11 15:52:07	40066	1528703527334	131
3	80	215	2018-06-11 15:52:07	40080	1528703527367	132
3	21	222	2018-06-11 15:52:07	40021	1528703527401	133
3	80	214	2018-06-11 15:52:07	40080	1528703527459	134
40	47	247	2018-06-11 15:52:07	40047	1528703527493	135
70	72	241	2018-06-11 15:52:07	40072	1528703527526	136
3	16	212	2018-06-11 15:52:07	40016	1528703527559	137
40	53	218	2018-06-11 15:52:07	40053	1528703527593	138
8	13	222	2018-06-11 15:52:07	40013	1528703527626	139
3	16	211	2018-06-11 15:52:07	40016	1528703527660	140
40	53	218	2018-06-11 15:52:07	40053	1528703527693	141
70	72	241	2018-06-11 15:52:07	40072	1528703527726	142
10	21	221	2018-06-11 15:52:07	40021	1528703527760	143
64	135	219	2018-06-11 15:52:07	40135	1528703527793	144
69	124	211	2018-06-11 15:52:07	40124	1528703527826	145
10	21	222	2018-06-11 15:52:07	40021	1528703527860	146
8	13	222	2018-06-11 15:52:07	40013	1528703527893	147
64	129	220	2018-06-11 15:52:07	40129	1528703527927	148
115	127	212	2018-06-11 15:52:07	40127	1528703527960	149
3	80	214	2018-06-11 15:52:07	40080	1528703527993	150
64	135	219	2018-06-11 15:52:08	40135	1528703528027	151
117	122	215	2018-06-11 15:52:08	40122	1528703528060	152
115	127	214	2018-06-11 15:52:08	40127	1528703528094	153
8	3	215	2018-06-11 15:52:08	40003	1528703528129	154
10	21	221	2018-06-11 15:52:08	40021	1528703528160	155
9	39	209	2018-06-11 15:52:08	40039	1528703528194	156
40	77	225	2018-06-11 15:52:08	40077	1528703528227	157
40	48	226	2018-06-11 15:52:08	40048	1528703528261	158
13	26	220	2018-06-11 15:52:08	40026	1528703528294	159
10	21	221	2018-06-11 15:52:08	40021	1528703528327	160
3	16	213	2018-06-11 15:52:08	40016	1528703528361	161
70	72	241	2018-06-11 15:52:08	40072	1528703528395	162
32	24	219	2018-06-11 15:52:08	40024	1528703528429	163
40	77	226	2018-06-11 15:52:08	40077	1528703528470	164
67	115	214	2018-06-11 15:52:08	40115	1528703528537	165
80	121	213	2018-06-11 15:52:08	40121	1528703528579	166
70	120	212	2018-06-11 15:52:08	40120	1528703528621	167
66	139	220	2018-06-11 15:52:08	40139	1528703528663	168
64	131	223	2018-06-11 15:52:08	40131	1528703528729	169
3	80	216	2018-06-11 15:52:08	40080	1528703528771	170
33	56	206	2018-06-11 15:52:08	40056	1528703528813	171
69	71	225	2018-06-11 15:52:08	40071	1528703528854	172
13	33	215	2018-06-11 15:52:08	40033	1528703528896	173
64	117	212	2018-06-11 15:52:08	40117	1528703528938	174
80	121	212	2018-06-11 15:52:08	40121	1528703528979	175
3	10	242	2018-06-11 15:52:09	40010	1528703529021	176
40	77	226	2018-06-11 15:52:09	40077	1528703529063	177
8	3	215	2018-06-11 15:52:09	40003	1528703529105	178
80	121	213	2018-06-11 15:52:09	40121	1528703529146	179
71	69	223	2018-06-11 15:52:09	40069	1528703529188	180
38	40	213	2018-06-11 15:52:09	40040	1528703529230	181
3	12	241	2018-06-11 15:52:09	40012	1528703529271	182
8	3	215	2018-06-11 15:52:09	40003	1528703529313	183
10	70	211	2018-06-11 15:52:09	40070	1528703529346	184
117	127	218	2018-06-11 15:52:09	40127	1528703529380	185
64	123	228	2018-06-11 15:52:09	40123	1528703529413	186
69	71	225	2018-06-11 15:52:09	40071	1528703529447	187
64	135	219	2018-06-11 15:52:09	40135	1528703529480	188
117	122	215	2018-06-11 15:52:09	40122	1528703529513	189
38	43	212	2018-06-11 15:52:09	40043	1528703529547	190
13	38	210	2018-06-11 15:52:09	40038	1528703529580	191
80	121	213	2018-06-11 15:52:09	40121	1528703529615	192
40	77	226	2018-06-11 15:52:09	40077	1528703529647	193
39	50	212	2018-06-11 15:52:09	40050	1528703529680	194
8	67	225	2018-06-11 15:52:09	40067	1528703529714	195
69	124	211	2018-06-11 15:52:09	40124	1528703529747	196
71	69	223	2018-06-11 15:52:09	40069	1528703529814	197
32	24	219	2018-06-11 15:52:09	40024	1528703529847	198
64	135	219	2018-06-11 15:52:09	40135	1528703529881	199
3	17	237	2018-06-11 15:52:09	40017	1528703529914	200
64	131	223	2018-06-11 15:52:09	40131	1528703529947	201
64	123	228	2018-06-11 15:52:10	40123	1528703530014	202
11	20	236	2018-06-11 15:52:10	40020	1528703530048	203
3	80	214	2018-06-11 15:52:10	40080	1528703530081	204
32	41	209	2018-06-11 15:52:10	40041	1528703530114	205
70	72	241	2018-06-11 15:52:10	40072	1528703530148	206
40	48	227	2018-06-11 15:52:10	40048	1528703530181	207
64	117	212	2018-06-11 15:52:10	40117	1528703530215	208
71	132	225	2018-06-11 15:52:10	40132	1528703530248	209
3	17	237	2018-06-11 15:52:10	40017	1528703530281	210
72	78	241	2018-06-11 15:52:10	40078	1528703530315	211
32	24	219	2018-06-11 15:52:10	40024	1528703530348	212
13	33	216	2018-06-11 15:52:10	40033	1528703530382	213
24	32	211	2018-06-11 15:52:10	40032	1528703530415	214
8	64	220	2018-06-11 15:52:10	40064	1528703530448	215
9	8	239	2018-06-11 15:52:10	40008	1528703530482	216
10	70	212	2018-06-11 15:52:10	40070	1528703530515	217
33	52	210	2018-06-11 15:52:10	40052	1528703530548	218
40	77	224	2018-06-11 15:52:10	40077	1528703530582	219
11	20	236	2018-06-11 15:52:10	40020	1528703530615	220
12	10	250	2018-06-11 15:52:10	40010	1528703530649	221
64	129	220	2018-06-11 15:52:10	40129	1528703530682	222
72	118	212	2018-06-11 15:52:10	40118	1528703530715	223
64	123	228	2018-06-11 15:52:10	40123	1528703530749	224
64	123	228	2018-06-11 15:52:10	40123	1528703530782	225
33	56	207	2018-06-11 15:52:10	40056	1528703530816	226
40	48	227	2018-06-11 15:52:10	40048	1528703530849	227
32	41	209	2018-06-11 15:52:10	40041	1528703530883	228
63	66	237	2018-06-11 15:52:10	40066	1528703530916	229
80	121	213	2018-06-11 15:52:10	40121	1528703530949	230
71	132	224	2018-06-11 15:52:10	40132	1528703530983	231
64	131	223	2018-06-11 15:52:11	40131	1528703531016	232
40	53	219	2018-06-11 15:52:11	40053	1528703531074	233
64	129	220	2018-06-11 15:52:11	40129	1528703531108	234
3	11	224	2018-06-11 15:52:11	40011	1528703531143	235
38	43	211	2018-06-11 15:52:11	40043	1528703531175	236
10	80	247	2018-06-11 15:52:11	40080	1528703531208	237
3	12	241	2018-06-11 15:52:11	40012	1528703531267	238
64	135	218	2018-06-11 15:52:11	40135	1528703531300	239
38	44	228	2018-06-11 15:52:11	40044	1528703531333	240
67	123	221	2018-06-11 15:52:11	40123	1528703531367	241
40	48	227	2018-06-11 15:52:11	40048	1528703531400	242
72	78	241	2018-06-11 15:52:11	40078	1528703531435	243
39	50	212	2018-06-11 15:52:11	40050	1528703531467	244
117	122	215	2018-06-11 15:52:11	40122	1528703531500	245
40	53	219	2018-06-11 15:52:11	40053	1528703531537	246
11	20	236	2018-06-11 15:52:11	40020	1528703531567	247
40	63	222	2018-06-11 15:52:11	40063	1528703531600	248
72	78	245	2018-06-11 15:52:11	40078	1528703531634	249
38	44	229	2018-06-11 15:52:11	40044	1528703531667	250
40	48	227	2018-06-11 15:52:11	40048	1528703531700	251
13	38	211	2018-06-11 15:52:11	40038	1528703531734	252
8	64	219	2018-06-11 15:52:11	40064	1528703531767	253
32	41	209	2018-06-11 15:52:11	40041	1528703531801	254
117	119	215	2018-06-11 15:52:11	40119	1528703531834	255
12	10	250	2018-06-11 15:52:11	40010	1528703531867	256
67	115	215	2018-06-11 15:52:11	40115	1528703531901	257
32	41	210	2018-06-11 15:52:11	40041	1528703531934	258
72	78	241	2018-06-11 15:52:11	40078	1528703531968	259
10	80	243	2018-06-11 15:52:12	40080	1528703532001	260
3	12	241	2018-06-11 15:52:12	40012	1528703532034	261
10	21	221	2018-06-11 15:52:12	40021	1528703532068	262
40	53	218	2018-06-11 15:52:12	40053	1528703532101	263
72	78	243	2018-06-11 15:52:12	40078	1528703532135	264
38	44	228	2018-06-11 15:52:12	40044	1528703532168	265
117	122	215	2018-06-11 15:52:12	40122	1528703532201	266
10	80	246	2018-06-11 15:52:12	40080	1528703532235	267
64	135	218	2018-06-11 15:52:12	40135	1528703532268	268
9	37	212	2018-06-11 15:52:12	40037	1528703532302	269
10	70	213	2018-06-11 15:52:12	40070	1528703532360	270
40	53	219	2018-06-11 15:52:12	40053	1528703532393	271
40	77	225	2018-06-11 15:52:12	40077	1528703532427	272
69	75	242	2018-06-11 15:52:12	40075	1528703532460	273
12	70	214	2018-06-11 15:52:12	40070	1528703532494	274
12	10	250	2018-06-11 15:52:12	40010	1528703532552	275
71	132	223	2018-06-11 15:52:12	40132	1528703532585	276
12	70	214	2018-06-11 15:52:12	40070	1528703532619	277
40	48	227	2018-06-11 15:52:12	40048	1528703532652	278
40	47	247	2018-06-11 15:52:12	40047	1528703532685	279
38	40	213	2018-06-11 15:52:12	40040	1528703532794	280
12	70	214	2018-06-11 15:52:12	40070	1528703532928	281
64	131	223	2018-06-11 15:52:13	40131	1528703533011	282
64	117	212	2018-06-11 15:52:13	40117	1528703533092	283
10	80	243	2018-06-11 15:52:13	40080	1528703533119	284
10	21	221	2018-06-11 15:52:13	40021	1528703533153	285
12	70	213	2018-06-11 15:52:13	40070	1528703533186	286
10	80	245	2018-06-11 15:52:13	40080	1528703533219	287
117	122	216	2018-06-11 15:52:13	40122	1528703533253	288
40	47	247	2018-06-11 15:52:13	40047	1528703533286	289
115	121	224	2018-06-11 15:52:13	40121	1528703533320	290
67	123	221	2018-06-11 15:52:13	40123	1528703533353	291
115	135	219	2018-06-11 15:52:13	40135	1528703533386	292
26	38	211	2018-06-11 15:52:13	40038	1528703533420	293
38	40	212	2018-06-11 15:52:13	40040	1528703533453	294
67	115	215	2018-06-11 15:52:13	40115	1528703533487	295
40	63	222	2018-06-11 15:52:13	40063	1528703533520	296
118	122	221	2018-06-11 15:52:13	40122	1528703533563	297
26	38	211	2018-06-11 15:52:13	40038	1528703533630	298
13	33	216	2018-06-11 15:52:13	40033	1528703533663	299
24	32	211	2018-06-11 15:52:13	40032	1528703533696	300
26	38	211	2018-06-11 15:52:13	40038	1528703533730	301
9	37	211	2018-06-11 15:52:13	40037	1528703533763	302
33	56	209	2018-06-11 15:52:13	40056	1528703533830	303
8	9	237	2018-06-11 15:52:13	40009	1528703533863	304
32	41	209	2018-06-11 15:52:13	40041	1528703533897	305
12	70	213	2018-06-11 15:52:13	40070	1528703533930	306
8	67	227	2018-06-11 15:52:13	40067	1528703533964	307
33	38	211	2018-06-11 15:52:13	40038	1528703533997	308
40	63	223	2018-06-11 15:52:14	40063	1528703534030	309
13	37	233	2018-06-11 15:52:14	40037	1528703534064	310
8	13	223	2018-06-11 15:52:14	40013	1528703534097	311
8	67	227	2018-06-11 15:52:14	40067	1528703534130	312
67	115	214	2018-06-11 15:52:14	40115	1528703534164	313
71	69	223	2018-06-11 15:52:14	40069	1528703534197	314
69	124	212	2018-06-11 15:52:14	40124	1528703534231	315
8	3	215	2018-06-11 15:52:14	40003	1528703534264	316
70	120	212	2018-06-11 15:52:14	40120	1528703534298	317
33	52	210	2018-06-11 15:52:14	40052	1528703534331	318
70	72	241	2018-06-11 15:52:14	40072	1528703534364	319
13	33	216	2018-06-11 15:52:14	40033	1528703534398	320
13	37	233	2018-06-11 15:52:14	40037	1528703534431	321
71	69	223	2018-06-11 15:52:14	40069	1528703534464	322
9	8	238	2018-06-11 15:52:14	40008	1528703534498	323
8	67	226	2018-06-11 15:52:14	40067	1528703534531	324
70	72	241	2018-06-11 15:52:14	40072	1528703534565	325
9	8	239	2018-06-11 15:52:14	40008	1528703534598	326
13	33	216	2018-06-11 15:52:14	40033	1528703534631	327
70	72	241	2018-06-11 15:52:14	40072	1528703534665	328
33	56	208	2018-06-11 15:52:14	40056	1528703534698	329
69	124	212	2018-06-11 15:52:14	40124	1528703534731	330
8	3	215	2018-06-11 15:52:14	40003	1528703534765	331
64	117	213	2018-06-11 15:52:14	40117	1528703534798	332
8	64	219	2018-06-11 15:52:14	40064	1528703534832	333
63	66	237	2018-06-11 15:52:14	40066	1528703534899	334
67	117	213	2018-06-11 15:52:14	40117	1528703534932	335
8	64	220	2018-06-11 15:52:14	40064	1528703534965	336
32	41	210	2018-06-11 15:52:14	40041	1528703534999	337
67	117	213	2018-06-11 15:52:15	40117	1528703535032	338
33	56	209	2018-06-11 15:52:15	40056	1528703535091	339
3	12	241	2018-06-11 15:52:15	40012	1528703535124	340
41	53	213	2018-06-11 15:52:15	40053	1528703535157	341
8	13	224	2018-06-11 15:52:15	40013	1528703535191	342
117	127	220	2018-06-11 15:52:15	40127	1528703535224	343
40	63	222	2018-06-11 15:52:15	40063	1528703535257	344
67	117	213	2018-06-11 15:52:15	40117	1528703535291	345
8	13	224	2018-06-11 15:52:15	40013	1528703535324	346
63	66	237	2018-06-11 15:52:15	40066	1528703535357	347
33	32	223	2018-06-11 15:52:15	40032	1528703535391	348
67	115	214	2018-06-11 15:52:15	40115	1528703535424	349
8	64	219	2018-06-11 15:52:15	40064	1528703535458	350
117	127	219	2018-06-11 15:52:15	40127	1528703535491	351
11	20	237	2018-06-11 15:52:15	40020	1528703535524	352
13	26	220	2018-06-11 15:52:15	40026	1528703535558	353
9	39	209	2018-06-11 15:52:15	40039	1528703535593	354
9	13	213	2018-06-11 15:52:15	40013	1528703535625	355
8	64	219	2018-06-11 15:52:15	40064	1528703535658	356
39	50	212	2018-06-11 15:52:15	40050	1528703535691	357
32	24	219	2018-06-11 15:52:15	40024	1528703535725	358
11	20	236	2018-06-11 15:52:15	40020	1528703535758	359
117	119	211	2018-06-11 15:52:15	40119	1528703535792	360
33	56	208	2018-06-11 15:52:15	40056	1528703535825	361
9	13	220	2018-06-11 15:52:15	40013	1528703535858	362
70	115	211	2018-06-11 15:52:15	40115	1528703535892	363
40	63	222	2018-06-11 15:52:15	40063	1528703535925	364
33	52	210	2018-06-11 15:52:15	40052	1528703535959	365
117	127	216	2018-06-11 15:52:15	40127	1528703535992	366
117	119	212	2018-06-11 15:52:16	40119	1528703536025	367
26	39	210	2018-06-11 15:52:16	40039	1528703536059	368
117	127	218	2018-06-11 15:52:16	40127	1528703536092	369
37	56	225	2018-06-11 15:52:16	40056	1528703536126	370
115	121	223	2018-06-11 15:52:16	40121	1528703536209	371
115	135	218	2018-06-11 15:52:16	40135	1528703536242	372
32	41	209	2018-06-11 15:52:16	40041	1528703536276	373
8	9	237	2018-06-11 15:52:16	40009	1528703536309	374
32	24	219	2018-06-11 15:52:16	40024	1528703536392	375
38	44	228	2018-06-11 15:52:16	40044	1528703536426	376
10	80	246	2018-06-11 15:52:16	40080	1528703536459	377
69	71	225	2018-06-11 15:52:16	40071	1528703536493	378
64	131	223	2018-06-11 15:52:16	40131	1528703536526	379
8	67	227	2018-06-11 15:52:16	40067	1528703536559	380
70	72	241	2018-06-11 15:52:16	40072	1528703536609	381
40	77	226	2018-06-11 15:52:16	40077	1528703536643	382
71	132	223	2018-06-11 15:52:16	40132	1528703536676	383
70	120	213	2018-06-11 15:52:16	40120	1528703536710	384
72	78	241	2018-06-11 15:52:16	40078	1528703536743	385
9	8	239	2018-06-11 15:52:16	40008	1528703536787	386
70	120	212	2018-06-11 15:52:16	40120	1528703536818	387
64	131	223	2018-06-11 15:52:16	40131	1528703536852	388
33	52	209	2018-06-11 15:52:16	40052	1528703536885	389
33	32	223	2018-06-11 15:52:16	40032	1528703536918	390
32	41	209	2018-06-11 15:52:16	40041	1528703536952	391
8	64	220	2018-06-11 15:52:16	40064	1528703536985	392
69	71	225	2018-06-11 15:52:17	40071	1528703537018	393
63	66	237	2018-06-11 15:52:17	40066	1528703537052	394
13	33	215	2018-06-11 15:52:17	40033	1528703537085	395
3	12	241	2018-06-11 15:52:17	40012	1528703537119	396
9	8	239	2018-06-11 15:52:17	40008	1528703537152	397
69	71	225	2018-06-11 15:52:17	40071	1528703537185	398
72	118	212	2018-06-11 15:52:17	40118	1528703537219	399
9	13	219	2018-06-11 15:52:17	40013	1528703537252	400
10	21	220	2018-06-11 15:52:17	40021	1528703537286	401
115	135	218	2018-06-11 15:52:17	40135	1528703537319	402
67	117	215	2018-06-11 15:52:17	40117	1528703537352	403
26	39	211	2018-06-11 15:52:17	40039	1528703537386	404
9	8	238	2018-06-11 15:52:17	40008	1528703537444	405
72	118	212	2018-06-11 15:52:17	40118	1528703537478	406
67	123	221	2018-06-11 15:52:17	40123	1528703537511	407
26	39	211	2018-06-11 15:52:17	40039	1528703537545	408
72	118	212	2018-06-11 15:52:17	40118	1528703537578	409
8	3	215	2018-06-11 15:52:17	40003	1528703537636	410
11	16	237	2018-06-11 15:52:17	40016	1528703537670	411
117	127	217	2018-06-11 15:52:17	40127	1528703537703	412
72	118	213	2018-06-11 15:52:17	40118	1528703537736	413
8	9	236	2018-06-11 15:52:17	40009	1528703537770	414
12	70	213	2018-06-11 15:52:17	40070	1528703537803	415
69	124	212	2018-06-11 15:52:17	40124	1528703537837	416
8	9	236	2018-06-11 15:52:17	40009	1528703537870	417
40	77	225	2018-06-11 15:52:17	40077	1528703537903	418
9	8	238	2018-06-11 15:52:17	40008	1528703537945	419
118	119	229	2018-06-11 15:52:17	40119	1528703537987	420
72	118	212	2018-06-11 15:52:18	40118	1528703538028	421
33	52	209	2018-06-11 15:52:18	40052	1528703538070	422
67	117	213	2018-06-11 15:52:18	40117	1528703538112	423
70	120	212	2018-06-11 15:52:18	40120	1528703538154	424
39	50	212	2018-06-11 15:52:18	40050	1528703538197	425
3	17	237	2018-06-11 15:52:18	40017	1528703538237	426
117	127	220	2018-06-11 15:52:18	40127	1528703538279	427
40	63	222	2018-06-11 15:52:18	40063	1528703538321	428
10	21	219	2018-06-11 15:52:18	40021	1528703538362	429
117	127	218	2018-06-11 15:52:18	40127	1528703538404	430
38	43	211	2018-06-11 15:52:18	40043	1528703538446	431
40	47	247	2018-06-11 15:52:18	40047	1528703538487	432
117	127	215	2018-06-11 15:52:18	40127	1528703538529	433
64	129	220	2018-06-11 15:52:18	40129	1528703538564	434
13	37	235	2018-06-11 15:52:18	40037	1528703538597	435
40	52	227	2018-06-11 15:52:18	40052	1528703538631	436
41	48	221	2018-06-11 15:52:18	40048	1528703538664	437
63	66	237	2018-06-11 15:52:18	40066	1528703538731	438
13	8	224	2018-06-11 15:52:18	40008	1528703538764	439
69	124	212	2018-06-11 15:52:18	40124	1528703538797	440
38	41	207	2018-06-11 15:52:18	40041	1528703538831	441
12	70	213	2018-06-11 15:52:18	40070	1528703538864	442
40	52	228	2018-06-11 15:52:18	40052	1528703538931	443
13	37	235	2018-06-11 15:52:18	40037	1528703538964	444
40	47	239	2018-06-11 15:52:18	40047	1528703538998	445
41	48	220	2018-06-11 15:52:19	40048	1528703539031	446
69	71	225	2018-06-11 15:52:19	40071	1528703539065	447
13	33	212	2018-06-11 15:52:19	40033	1528703539098	448
67	123	221	2018-06-11 15:52:19	40123	1528703539131	449
40	41	241	2018-06-11 15:52:19	40041	1528703539165	450
71	132	223	2018-06-11 15:52:19	40132	1528703539198	451
11	16	237	2018-06-11 15:52:19	40016	1528703539232	452
12	10	250	2018-06-11 15:52:19	40010	1528703539265	453
41	48	221	2018-06-11 15:52:19	40048	1528703539298	454
12	10	253	2018-06-11 15:52:19	40010	1528703539332	455
33	32	223	2018-06-11 15:52:19	40032	1528703539365	456
64	131	223	2018-06-11 15:52:19	40131	1528703539398	457
12	10	250	2018-06-11 15:52:19	40010	1528703539432	458
71	132	224	2018-06-11 15:52:19	40132	1528703539465	459
67	131	223	2018-06-11 15:52:19	40131	1528703539499	460
72	120	213	2018-06-11 15:52:19	40120	1528703539532	461
33	32	223	2018-06-11 15:52:19	40032	1528703539565	462
70	115	211	2018-06-11 15:52:19	40115	1528703539599	463
115	117	245	2018-06-11 15:52:19	40117	1528703539632	464
