addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	6	10	4	6	8	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:15	40017	1527650715905	1
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	4	10	9	9	9	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:15	40008	1527650715976	2
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	9	5	7	4	5	9	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40010	1527650716063	3
12	6	3	10	17	20	70	80	0	0	0	0	0	0	0	0	10	8	7	1	9	8	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40012	1527650716092	4
21	5	3	10	13	17	20	0	0	0	0	0	0	0	0	0	5	4	8	8	9	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40021	1527650716143	5
3	8	8	10	11	12	13	17	21	80	0	0	0	0	0	0	7	8	5	10	5	9	6	8	0	0	0	0	0	0	2018-05-30 11:25:16	40003	1527650716199	6
13	9	3	8	9	11	21	26	33	37	67	0	0	0	0	0	5	2	6	9	8	7	8	10	5	0	0	0	0	0	2018-05-30 11:25:16	40013	1527650716234	7
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	6	9	10	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40011	1527650716291	8
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40016	1527650716326	9
20	5	10	11	12	16	21	0	0	0	0	0	0	0	0	0	1	8	2	10	9	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40020	1527650716360	10
9	4	8	13	64	67	0	0	0	0	0	0	0	0	0	0	10	9	8	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:16	40009	1527650716393	11
24	6	30	32	33	41	44	52	0	0	0	0	0	0	0	0	10	8	1	8	8	9	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40024	1527650717224	12
32	4	30	33	52	56	0	0	0	0	0	0	0	0	0	0	7	8	7	8	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40032	1527650717418	13
41	11	40	43	44	47	48	50	52	53	56	63	77	0	0	0	10	10	8	10	9	4	10	9	7	8	9	0	0	0	2018-05-30 11:25:17	40041	1527650717467	14
37	5	13	26	33	38	56	0	0	0	0	0	0	0	0	0	10	10	7	10	10	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40037	1527650717640	15
33	5	13	30	32	37	56	0	0	0	0	0	0	0	0	0	10	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40033	1527650717695	16
38	6	26	37	39	43	44	50	0	0	0	0	0	0	0	0	1	10	10	10	9	10	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40038	1527650717726	17
64	10	8	9	43	63	66	67	70	123	129	131	0	0	0	0	10	9	7	10	8	10	9	10	10	2	0	0	0	0	2018-05-30 11:25:17	40064	1527650717760	18
39	3	26	38	50	0	0	0	0	0	0	0	0	0	0	0	10	10	6	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40039	1527650717793	19
30	7	24	32	33	40	44	52	56	0	0	0	0	0	0	0	10	9	10	3	7	4	10	0	0	0	0	0	0	0	2018-05-30 11:25:17	40030	1527650717827	20
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	8	10	7	10	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40026	1527650717860	21
70	10	10	12	63	64	66	69	72	78	80	120	0	0	0	0	7	4	6	7	8	4	10	8	10	6	0	0	0	0	2018-05-30 11:25:17	40070	1527650717893	22
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	6	9	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:17	40069	1527650717998	23
129	12	63	64	115	117	118	120	121	122	123	131	135	139	0	0	10	10	10	10	10	10	9	10	10	10	7	10	0	0	2018-05-30 11:25:18	40129	1527650718027	24
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	8	8	10	8	8	10	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40139	1527650718060	25
67	9	8	9	13	63	64	66	117	123	131	0	0	0	0	0	10	10	10	8	10	2	10	10	9	0	0	0	0	0	2018-05-30 11:25:18	40067	1527650718094	26
135	6	117	118	120	123	127	131	0	0	0	0	0	0	0	0	8	9	5	10	1	9	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40135	1527650718127	27
132	6	71	118	120	122	124	139	0	0	0	0	0	0	0	0	9	1	6	9	10	10	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40132	1527650718161	28
123	13	64	67	115	117	118	120	121	122	127	129	131	135	139	0	7	8	9	10	10	9	7	5	10	10	10	10	6	0	2018-05-30 11:25:18	40123	1527650718194	29
121	9	80	115	117	118	119	120	123	127	129	0	0	0	0	0	8	10	9	9	10	10	6	8	6	0	0	0	0	0	2018-05-30 11:25:18	40121	1527650718227	30
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	10	10	1	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40072	1527650718261	31
66	6	63	64	67	70	77	139	0	0	0	0	0	0	0	0	10	7	1	9	10	9	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40066	1527650718294	32
127	6	117	119	121	123	131	135	0	0	0	0	0	0	0	0	10	10	9	7	10	6	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40127	1527650718353	33
120	11	70	115	117	118	119	121	123	129	131	132	135	0	0	0	9	10	10	10	10	9	10	9	10	9	7	0	0	0	2018-05-30 11:25:18	40120	1527650718386	34
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	10	10	1	10	1	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40053	1527650718419	35
124	5	71	118	122	132	139	0	0	0	0	0	0	0	0	0	8	5	10	10	7	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40124	1527650718453	36
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40075	1527650718486	37
122	4	124	129	132	139	0	0	0	0	0	0	0	0	0	0	10	10	9	10	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40122	1527650718545	38
40	12	30	41	43	44	47	48	50	52	53	56	63	77	0	0	3	10	10	10	10	10	10	10	9	6	7	10	0	0	2018-05-30 11:25:18	40040	1527650718578	39
56	8	30	32	33	37	41	40	47	52	0	0	0	0	0	0	9	1	6	7	5	1	4	2	0	0	0	0	0	0	2018-05-30 11:25:18	40056	1527650718611	40
80	6	10	12	17	70	72	121	0	0	0	0	0	0	0	0	10	5	7	9	1	6	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40080	1527650718645	41
131	9	67	115	117	118	120	123	127	129	135	0	0	0	0	0	10	10	10	10	10	10	10	9	10	0	0	0	0	0	2018-05-30 11:25:18	40131	1527650718678	42
119	9	80	115	117	118	120	121	123	127	129	0	0	0	0	0	8	9	9	9	8	10	1	10	4	0	0	0	0	0	2018-05-30 11:25:18	40119	1527650718712	43
71	4	69	75	124	132	0	0	0	0	0	0	0	0	0	0	7	10	9	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40071	1527650718745	44
44	6	30	38	40	41	43	52	0	0	0	0	0	0	0	0	10	8	10	8	10	9	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40044	1527650718778	45
47	6	40	41	43	48	52	56	0	0	0	0	0	0	0	0	10	10	9	10	10	7	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40047	1527650718821	46
63	10	40	41	43	50	64	66	67	70	72	129	0	0	0	0	7	9	10	10	10	10	3	10	10	10	0	0	0	0	2018-05-30 11:25:18	40063	1527650718863	47
52	9	32	40	41	43	44	47	48	50	56	0	0	0	0	0	6	10	10	6	8	9	7	7	4	0	0	0	0	0	2018-05-30 11:25:18	40052	1527650718905	48
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:18	40048	1527650718946	49
115	13	64	117	118	119	120	121	122	123	124	129	131	135	139	0	2	10	10	10	10	9	4	10	6	9	9	8	6	0	2018-05-30 11:25:18	40115	1527650718988	50
117	11	67	115	118	119	120	121	123	127	129	131	135	0	0	0	8	10	10	10	10	9	10	9	9	10	10	0	0	0	2018-05-30 11:25:19	40117	1527650719030	51
43	10	38	40	41	44	47	48	50	52	63	77	0	0	0	0	10	10	10	10	10	10	10	3	9	10	0	0	0	0	2018-05-30 11:25:19	40043	1527650719071	52
50	10	38	40	41	43	44	47	52	53	63	77	0	0	0	0	9	10	4	10	6	2	9	10	10	10	0	0	0	0	2018-05-30 11:25:19	40050	1527650719113	53
118	11	115	117	119	120	121	123	124	129	131	135	139	0	0	0	10	10	10	10	9	10	8	9	10	10	9	0	0	0	2018-05-30 11:25:19	40118	1527650719155	54
77	5	40	41	43	50	66	0	0	0	0	0	0	0	0	0	9	8	9	7	10	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:19	40077	1527650719196	55
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 11:25:19	40078	1527650719238	56
