addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:10	40016	1527815290766	1
10	5	3	12	17	70	80	0	0	0	0	0	0	0	0	0	9	8	8	8	6	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:10	40010	1527815290996	2
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	9	10	8	7	6	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40017	1527815291044	3
8	4	3	9	64	67	0	0	0	0	0	0	0	0	0	0	2	10	9	9	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40008	1527815291082	4
20	3	11	16	21	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40020	1527815291126	5
12	6	3	10	17	21	70	80	0	0	0	0	0	0	0	0	10	10	10	6	7	5	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40012	1527815291166	6
3	5	10	11	12	17	21	0	0	0	0	0	0	0	0	0	10	4	10	10	2	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40003	1527815291207	7
9	3	8	13	67	0	0	0	0	0	0	0	0	0	0	0	10	8	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40009	1527815291249	8
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	5	6	9	8	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40011	1527815291291	9
21	4	3	13	17	20	0	0	0	0	0	0	0	0	0	0	2	8	7	8	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40021	1527815291333	10
13	5	9	11	21	33	37	0	0	0	0	0	0	0	0	0	8	6	6	5	10	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:11	40013	1527815291375	11
64	8	8	63	66	67	70	117	123	135	0	0	0	0	0	0	10	10	9	10	10	8	6	9	0	0	0	0	0	0	2018-06-01 09:08:12	40064	1527815292171	12
30	7	24	32	33	40	41	52	56	0	0	0	0	0	0	0	10	10	9	2	2	1	10	0	0	0	0	0	0	0	2018-06-01 09:08:12	40030	1527815292304	13
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	8	10	8	10	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40026	1527815292358	14
37	6	13	26	33	38	39	56	0	0	0	0	0	0	0	0	10	10	10	10	6	10	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40037	1527815292422	15
24	5	30	32	33	41	52	0	0	0	0	0	0	0	0	0	10	10	9	6	10	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40024	1527815292458	16
32	4	30	33	52	56	0	0	0	0	0	0	0	0	0	0	7	9	10	7	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40032	1527815292502	17
38	6	26	37	39	43	44	50	0	0	0	0	0	0	0	0	6	10	10	10	8	10	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40038	1527815292568	18
39	4	26	37	38	50	0	0	0	0	0	0	0	0	0	0	6	4	9	3	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40039	1527815292599	19
33	5	13	30	32	37	56	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40033	1527815292633	20
123	12	64	67	115	117	118	120	121	122	127	129	131	135	0	0	9	2	7	9	5	9	9	8	7	8	10	8	0	0	2018-06-01 09:08:12	40123	1527815292774	21
118	13	115	117	119	120	121	122	123	124	129	131	132	135	139	0	10	10	10	10	10	9	10	9	10	9	3	9	9	0	2018-06-01 09:08:12	40118	1527815292833	22
122	7	115	120	123	124	129	132	139	0	0	0	0	0	0	0	6	1	3	4	10	6	10	0	0	0	0	0	0	0	2018-06-01 09:08:12	40122	1527815292866	23
132	5	71	120	122	124	139	0	0	0	0	0	0	0	0	0	7	8	9	10	10	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:12	40132	1527815292900	24
135	9	64	115	117	118	120	123	127	129	131	0	0	0	0	0	8	1	9	5	5	9	4	8	5	0	0	0	0	0	2018-06-01 09:08:12	40135	1527815292958	25
119	8	115	117	118	120	121	127	129	131	0	0	0	0	0	0	9	10	10	10	10	10	4	9	0	0	0	0	0	0	2018-06-01 09:08:12	40119	1527815292992	26
115	12	117	118	119	120	121	122	123	124	129	131	135	139	0	0	10	10	10	10	10	9	10	5	10	10	7	7	0	0	2018-06-01 09:08:13	40115	1527815293025	27
121	9	80	115	117	118	119	120	123	127	129	0	0	0	0	0	3	10	10	10	10	10	7	8	6	0	0	0	0	0	2018-06-01 09:08:13	40121	1527815293058	28
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	10	10	1	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40072	1527815293092	29
71	4	69	75	124	132	0	0	0	0	0	0	0	0	0	0	9	9	8	6	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40071	1527815293125	30
44	7	38	40	41	43	47	50	52	0	0	0	0	0	0	0	8	10	7	10	8	3	9	0	0	0	0	0	0	0	2018-06-01 09:08:13	40044	1527815293159	31
53	4	40	41	50	77	0	0	0	0	0	0	0	0	0	0	10	9	10	1	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40053	1527815293192	32
127	6	117	119	121	123	131	135	0	0	0	0	0	0	0	0	10	10	8	10	9	2	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40127	1527815293225	33
124	4	71	122	132	139	0	0	0	0	0	0	0	0	0	0	7	8	10	9	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40124	1527815293259	34
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	9	6	10	6	8	10	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40139	1527815293292	35
131	10	67	115	117	118	119	120	123	127	129	135	0	0	0	0	10	10	10	10	1	10	10	10	8	8	0	0	0	0	2018-06-01 09:08:13	40131	1527815293325	36
43	10	38	40	41	44	47	48	50	52	63	77	0	0	0	0	8	10	10	10	10	8	10	9	10	10	0	0	0	0	2018-06-01 09:08:13	40043	1527815293360	37
50	9	38	40	41	43	47	52	53	63	77	0	0	0	0	0	8	10	8	10	9	8	10	10	9	0	0	0	0	0	2018-06-01 09:08:13	40050	1527815293392	38
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40048	1527815293426	39
56	6	30	32	33	37	41	47	0	0	0	0	0	0	0	0	7	6	9	9	4	6	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40056	1527815293459	40
120	12	70	115	117	118	119	121	122	123	129	131	132	135	0	0	9	10	10	10	10	10	6	10	10	9	10	8	0	0	2018-06-01 09:08:13	40120	1527815293492	41
41	11	40	43	44	47	48	50	52	53	56	63	77	0	0	0	10	10	7	10	10	9	10	10	5	6	9	0	0	0	2018-06-01 09:08:13	40041	1527815293526	42
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40078	1527815293559	43
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 09:08:13	40075	1527815293593	44
67	7	8	9	64	66	117	123	131	0	0	0	0	0	0	0	10	10	10	9	9	2	10	0	0	0	0	0	0	0	2018-06-01 09:08:13	40067	1527815293626	45
