addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	8	8	10	11	12	13	16	17	21	0	0	0	0	0	0	4	7	9	10	6	6	10	10	0	0	0	0	0	0	2018-06-11 15:10:44	40003	1528701044783	1
12	6	3	10	17	21	70	80	0	0	0	0	0	0	0	0	10	10	10	10	10	9	0	0	0	0	0	0	0	0	2018-06-11 15:10:44	40012	1528701044891	2
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40010	1528701045034	3
13	8	3	8	9	11	21	26	33	37	0	0	0	0	0	0	5	5	7	3	8	2	3	10	0	0	0	0	0	0	2018-06-11 15:10:45	40013	1528701045091	4
9	2	8	13	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40009	1528701045298	5
11	3	3	16	20	0	0	0	0	0	0	0	0	0	0	0	9	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40011	1528701045387	6
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	7	10	8	8	9	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40008	1528701045494	7
20	5	3	11	12	16	21	0	0	0	0	0	0	0	0	0	2	10	1	10	10	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40020	1528701045524	8
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40017	1528701045558	9
16	3	3	11	20	0	0	0	0	0	0	0	0	0	0	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:45	40016	1528701045622	10
21	7	3	10	12	13	17	20	37	0	0	0	0	0	0	0	7	5	10	5	6	9	1	0	0	0	0	0	0	0	2018-06-11 15:10:45	40021	1528701045682	11
26	3	13	37	39	0	0	0	0	0	0	0	0	0	0	0	6	10	1	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40026	1528701046200	12
24	5	32	41	44	52	56	0	0	0	0	0	0	0	0	0	10	10	4	5	9	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40024	1528701046258	13
115	11	67	117	118	119	120	121	123	127	129	131	135	0	0	0	5	10	10	3	10	9	10	2	10	10	10	0	0	0	2018-06-11 15:10:46	40115	1528701046557	14
118	16	72	78	115	117	119	120	121	122	123	124	127	129	131	132	1	1	10	10	9	10	10	8	8	4	5	8	9	1	2018-06-11 15:10:46	40118	1528701046642	15
33	5	13	32	37	52	56	0	0	0	0	0	0	0	0	0	4	9	8	3	7	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40033	1528701046676	16
50	10	39	40	41	43	44	52	53	63	64	77	0	0	0	0	2	5	10	10	2	10	10	9	2	10	0	0	0	0	2018-06-11 15:10:46	40050	1528701046792	17
39	4	26	37	38	50	0	0	0	0	0	0	0	0	0	0	4	8	10	6	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40039	1528701046889	18
32	2	33	41	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40032	1528701046925	19
37	7	13	21	26	33	38	39	56	0	0	0	0	0	0	0	9	9	8	8	10	2	7	0	0	0	0	0	0	0	2018-06-11 15:10:46	40037	1528701046958	20
72	3	70	78	80	0	0	0	0	0	0	0	0	0	0	0	10	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:46	40072	1528701046991	21
80	8	3	10	12	17	70	72	78	121	0	0	0	0	0	0	10	10	9	10	10	10	6	1	0	0	0	0	0	0	2018-06-11 15:10:47	40080	1528701047025	22
131	11	64	67	115	117	118	120	121	123	127	129	135	0	0	0	7	9	9	9	9	9	3	10	7	8	10	0	0	0	2018-06-11 15:10:47	40131	1528701047058	23
124	8	69	71	75	118	120	122	132	139	0	0	0	0	0	0	4	9	5	6	1	5	10	10	0	0	0	0	0	0	2018-06-11 15:10:47	40124	1528701047092	24
41	10	32	40	43	44	47	48	50	52	53	56	0	0	0	0	8	10	10	10	6	9	10	10	3	5	0	0	0	0	2018-06-11 15:10:47	40041	1528701047125	25
119	9	115	117	118	120	121	123	127	129	131	0	0	0	0	0	2	5	10	10	10	7	10	10	1	0	0	0	0	0	2018-06-11 15:10:47	40119	1528701047159	26
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	9	2	4	3	8	5	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40053	1528701047192	27
38	7	37	39	40	43	44	50	56	0	0	0	0	0	0	0	8	10	8	6	7	4	7	0	0	0	0	0	0	0	2018-06-11 15:10:47	40038	1528701047225	28
129	12	64	115	117	118	119	120	121	122	123	131	135	139	0	0	7	9	9	9	6	9	2	8	10	9	10	10	0	0	2018-06-11 15:10:47	40129	1528701047259	29
117	12	64	67	115	118	120	121	122	123	127	129	131	135	0	0	6	4	10	10	10	6	4	10	5	9	9	10	0	0	2018-06-11 15:10:47	40117	1528701047292	30
121	9	80	115	117	118	119	120	123	127	129	0	0	0	0	0	6	10	10	10	10	10	10	10	9	0	0	0	0	0	2018-06-11 15:10:47	40121	1528701047326	31
47	6	40	41	43	44	48	52	0	0	0	0	0	0	0	0	10	10	7	8	10	10	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40047	1528701047359	32
56	6	33	37	38	41	47	52	0	0	0	0	0	0	0	0	5	7	2	6	5	5	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40056	1528701047392	33
122	8	117	118	120	123	124	129	132	139	0	0	0	0	0	0	9	10	3	4	10	10	10	10	0	0	0	0	0	0	2018-06-11 15:10:47	40122	1528701047426	34
67	4	8	64	123	131	0	0	0	0	0	0	0	0	0	0	10	10	9	10	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40067	1528701047459	35
77	7	40	41	43	50	52	53	66	0	0	0	0	0	0	0	9	5	2	10	1	3	7	0	0	0	0	0	0	0	2018-06-11 15:10:47	40077	1528701047518	36
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	8	9	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40048	1528701047551	37
127	8	115	117	118	119	120	121	123	131	0	0	0	0	0	0	2	8	8	9	9	10	10	8	0	0	0	0	0	0	2018-06-11 15:10:47	40127	1528701047584	38
70	7	10	12	63	64	72	78	80	0	0	0	0	0	0	0	3	2	8	10	10	7	8	0	0	0	0	0	0	0	2018-06-11 15:10:47	40070	1528701047618	39
43	11	38	40	41	44	47	48	50	52	53	63	77	0	0	0	4	10	10	10	2	10	10	10	5	4	9	0	0	0	2018-06-11 15:10:47	40043	1528701047651	40
75	4	69	71	124	132	0	0	0	0	0	0	0	0	0	0	4	9	6	5	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40075	1528701047684	41
123	13	64	67	115	117	118	119	120	121	122	127	129	131	135	0	7	9	9	9	6	1	9	6	1	7	8	10	10	0	2018-06-11 15:10:47	40123	1528701047743	42
71	4	69	75	124	132	0	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40071	1528701047776	43
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	10	6	10	10	10	10	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40139	1528701047810	44
63	9	40	41	43	50	52	64	66	70	77	0	0	0	0	0	6	10	5	9	4	10	8	7	9	0	0	0	0	0	2018-06-11 15:10:47	40063	1528701047843	45
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40078	1528701047876	46
69	3	71	75	124	0	0	0	0	0	0	0	0	0	0	0	10	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:47	40069	1528701047910	47
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	6	10	10	10	10	10	9	10	8	5	9	0	0	0	2018-06-11 15:10:47	40040	1528701047943	48
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	9	6	3	6	5	8	0	0	0	0	0	2018-06-11 15:10:47	40044	1528701047976	49
120	15	70	72	115	117	118	119	121	122	123	124	127	129	131	132	3	3	10	10	10	8	10	4	10	4	8	10	10	7	2018-06-11 15:10:48	40120	1528701048010	50
66	5	63	64	70	77	139	0	0	0	0	0	0	0	0	0	10	4	3	9	6	0	0	0	0	0	0	0	0	0	2018-06-11 15:10:48	40066	1528701048043	51
64	10	8	63	66	67	70	117	123	129	131	135	0	0	0	0	5	8	5	9	4	4	8	7	8	7	0	0	0	0	2018-06-11 15:10:48	40064	1528701048077	52
52	9	40	41	43	44	47	48	50	56	77	0	0	0	0	0	8	10	7	9	5	9	9	9	8	0	0	0	0	0	2018-06-11 15:10:48	40052	1528701048110	53
135	8	64	115	117	118	120	123	129	131	0	0	0	0	0	0	6	9	9	6	7	10	8	9	0	0	0	0	0	0	2018-06-11 15:10:48	40135	1528701048143	54
132	6	71	118	120	122	124	139	0	0	0	0	0	0	0	0	9	5	4	5	10	10	0	0	0	0	0	0	0	0	2018-06-11 15:10:48	40132	1528701048177	55
