id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	33	0	3	0	4	1	2018-06-01 09:15:42	40003	1527815742288	1
11	55	33	3	20	3	1	2018-06-01 09:15:56	40011	1527815756284	2
17	142	33	3	11	0	0	2018-06-01 09:15:59	40017	1527815759220	3
80	125	33	3	14	0	0	2018-06-01 09:16:00	40080	1527815760710	4
10	125	33	3	11	1	1	2018-06-01 09:16:03	40010	1527815763160	5
12	83	33	3	10	0	0	2018-06-01 09:16:12	40012	1527815772296	6
13	50	88	11	36	4	1	2018-06-01 09:16:17	40013	1527815777264	7
64	27	191	70	33	0	0	2018-06-01 09:16:18	40064	1527815778326	8
63	35	216	66	43	0	0	2018-06-01 09:16:18	40063	1527815778656	9
8	100	193	9	58	0	0	2018-06-01 09:16:22	40008	1527815782196	10
66	25	191	70	33	3	1	2018-06-01 09:16:25	40066	1527815785642	11
67	55	193	9	58	0	0	2018-06-01 09:16:29	40067	1527815789563	12
21	62	138	13	48	0	0	2018-06-01 09:16:31	40021	1527815791212	13
9	55	138	13	48	2	1	2018-06-01 09:16:31	40009	1527815791368	14
70	33	158	10	23	6	1	2018-06-01 09:16:31	40070	1527815791699	15
16	1	88	11	30	0	0	2018-06-01 09:16:32	40016	1527815792940	16
20	111	88	11	31	0	0	2018-06-01 09:16:34	40020	1527815794260	17
135	200	206	120	54	0	0	2018-06-01 09:16:34	40135	1527815794943	18
139	83	216	66	44	0	0	2018-06-01 09:16:35	40139	1527815795111	19
50	25	224	38	68	1	1	2018-06-01 09:16:37	40050	1527815797523	20
38	31	193	37	56	3	1	2018-06-01 09:16:39	40038	1527815799724	21
24	83	171	33	57	0	0	2018-06-01 09:16:40	40024	1527815800517	22
72	166	191	70	33	0	0	2018-06-01 09:16:41	40072	1527815801157	23
117	100	206	120	44	0	0	2018-06-01 09:16:41	40117	1527815801341	24
48	100	249	43	78	0	0	2018-06-01 09:16:41	40048	1527815801543	25
56	166	171	33	57	0	0	2018-06-01 09:16:41	40056	1527815801603	26
120	15	191	70	34	10	1	2018-06-01 09:16:42	40120	1527815802052	27
77	25	216	66	43	2	1	2018-06-01 09:16:42	40077	1527815802660	28
124	47	241	132	56	0	0	2018-06-01 09:16:43	40124	1527815803335	29
33	33	138	13	46	3	1	2018-06-01 09:16:44	40033	1527815804715	30
132	35	206	120	46	3	1	2018-06-01 09:16:45	40132	1527815805062	31
121	125	206	120	44	0	0	2018-06-01 09:16:46	40121	1527815806141	32
127	111	277	123	55	0	0	2018-06-01 09:16:46	40127	1527815806320	33
129	55	206	120	44	0	0	2018-06-01 09:16:46	40129	1527815806449	34
26	62	138	13	48	1	1	2018-06-01 09:16:46	40026	1527815806515	35
122	166	241	132	62	0	0	2018-06-01 09:16:47	40122	1527815807930	36
43	25	224	38	68	3	1	2018-06-01 09:16:50	40043	1527815810456	37
115	66	206	120	44	0	0	2018-06-01 09:16:50	40115	1527815810947	38
41	25	241	77	54	0	0	2018-06-01 09:16:51	40041	1527815811551	39
44	35	224	38	68	0	0	2018-06-01 09:16:52	40044	1527815812188	40
131	100	206	120	44	0	0	2018-06-01 09:16:52	40131	1527815812359	41
69	55	191	70	34	1	1	2018-06-01 09:16:52	40069	1527815812714	42
40	25	241	77	53	0	0	2018-06-01 09:16:53	40040	1527815813553	43
47	100	249	43	78	0	0	2018-06-01 09:16:54	40047	1527815814529	44
37	55	138	13	46	1	1	2018-06-01 09:16:55	40037	1527815815491	45
52	100	249	43	79	0	0	2018-06-01 09:16:55	40052	1527815815598	46
71	111	241	132	62	0	0	2018-06-01 09:16:56	40071	1527815816216	47
53	111	249	50	78	0	0	2018-06-01 09:16:56	40053	1527815816340	48
78	100	191	70	33	0	0	2018-06-01 09:16:58	40078	1527815818670	49
118	37	206	120	44	0	0	2018-06-01 09:16:58	40118	1527815818938	50
119	100	206	120	44	0	0	2018-06-01 09:16:59	40119	1527815819158	51
123	71	206	120	45	1	1	2018-06-01 09:16:59	40123	1527815819923	52
32	100	171	33	57	0	0	2018-06-01 09:17:02	40032	1527815822651	53
39	1	200	26	64	0	0	2018-06-01 09:17:09	40039	1527815829716	54
30	100	171	33	57	0	0	2018-06-01 09:17:18	40030	1527815838475	55
75	100	246	69	45	0	0	2018-06-01 09:17:18	40075	1527815838746	56
