id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	27	0	3	0	4	1	2018-06-11 15:18:18	40003	1528701498926	1
11	50	27	3	11	2	1	2018-06-11 15:18:29	40011	1528701509559	2
17	100	27	3	10	0	0	2018-06-11 15:18:32	40017	1528701512643	3
10	50	27	3	10	0	0	2018-06-11 15:18:34	40010	1528701514159	4
12	50	27	3	10	1	1	2018-06-11 15:18:39	40012	1528701519055	5
16	1	77	11	21	0	0	2018-06-11 15:18:51	40016	1528701531755	6
80	50	27	3	10	2	1	2018-06-11 15:18:56	40080	1528701536050	7
70	62	77	80	22	1	1	2018-06-11 15:18:58	40070	1528701538576	8
20	100	77	11	21	0	0	2018-06-11 15:19:02	40020	1528701542683	9
72	100	77	80	21	0	0	2018-06-11 15:19:12	40072	1528701552024	10
21	111	77	12	20	2	1	2018-06-11 15:19:12	40021	1528701552799	11
13	100	188	21	32	2	1	2018-06-11 15:19:21	40013	1528701561191	12
78	1	139	70	32	0	0	2018-06-11 15:19:33	40078	1528701573586	13
8	62	288	13	44	1	1	2018-06-11 15:19:34	40008	1528701574627	14
38	125	229	37	43	1	1	2018-06-11 15:19:36	40038	1528701576045	15
24	111	440	32	63	0	0	2018-06-11 15:19:36	40024	1528701576336	16
32	100	340	33	53	0	0	2018-06-11 15:19:37	40032	1528701577046	17
9	100	288	13	44	0	0	2018-06-11 15:19:37	40009	1528701577415	18
33	111	229	37	43	1	1	2018-06-11 15:19:38	40033	1528701578728	19
26	1	229	37	41	0	0	2018-06-11 15:19:39	40026	1528701579357	20
44	31	354	38	53	5	1	2018-06-11 15:19:48	40044	1528701588442	21
37	41	188	21	31	4	1	2018-06-11 15:19:54	40037	1528701594007	22
39	100	229	37	43	0	0	2018-06-11 15:19:56	40039	1528701596985	23
43	37	385	44	63	0	0	2018-06-11 15:20:00	40043	1528701600474	24
41	55	385	44	63	0	0	2018-06-11 15:20:03	40041	1528701603182	25
48	62	416	40	75	0	0	2018-06-11 15:20:03	40048	1528701603482	26
64	125	387	67	65	0	0	2018-06-11 15:20:04	40064	1528701604572	27
50	111	416	52	74	0	0	2018-06-11 15:20:04	40050	1528701604927	28
66	100	516	77	85	0	0	2018-06-11 15:20:05	40066	1528701605553	29
47	100	385	44	65	0	0	2018-06-11 15:20:07	40047	1528701607196	30
52	31	385	44	64	1	1	2018-06-11 15:20:09	40052	1528701609654	31
139	33	469	129	86	2	1	2018-06-11 15:20:10	40139	1528701610403	32
40	31	385	44	63	3	1	2018-06-11 15:20:11	40040	1528701611609	33
77	100	416	40	74	1	1	2018-06-11 15:20:14	40077	1528701614584	34
53	125	416	40	74	0	0	2018-06-11 15:20:15	40053	1528701615291	35
63	125	440	41	73	0	0	2018-06-11 15:20:17	40063	1528701617555	36
67	37	350	8	54	3	1	2018-06-11 15:20:17	40067	1528701617628	37
71	100	613	124	106	1	1	2018-06-11 15:20:20	40071	1528701620619	38
120	62	407	131	75	0	0	2018-06-11 15:20:22	40120	1528701622216	39
118	41	407	131	76	2	1	2018-06-11 15:20:22	40118	1528701622712	40
124	111	502	139	96	2	1	2018-06-11 15:20:26	40124	1528701626091	41
132	111	502	139	96	0	0	2018-06-11 15:20:27	40132	1528701627380	42
115	111	407	131	75	0	0	2018-06-11 15:20:27	40115	1528701627717	43
122	33	448	118	86	0	0	2018-06-11 15:20:28	40122	1528701628306	44
123	25	387	67	65	1	1	2018-06-11 15:20:32	40123	1528701632140	45
135	55	407	131	76	0	0	2018-06-11 15:20:35	40135	1528701635337	46
121	100	412	123	75	0	0	2018-06-11 15:20:37	40121	1528701637369	47
117	55	407	131	76	0	0	2018-06-11 15:20:37	40117	1528701637438	48
131	20	387	67	65	7	1	2018-06-11 15:20:38	40131	1528701638148	49
129	62	407	131	76	1	1	2018-06-11 15:20:39	40129	1528701639370	50
119	100	448	118	86	0	0	2018-06-11 15:20:42	40119	1528701642151	51
127	55	407	131	77	0	0	2018-06-11 15:20:43	40127	1528701643324	52
75	1	713	71	117	0	0	2018-06-11 15:20:57	40075	1528701657462	53
69	100	613	124	107	0	0	2018-06-11 15:20:58	40069	1528701658484	54
