id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	55	0	3	0	4	1	2018-06-01 15:29:41	40003	1527838181422	1
8	50	171	64	98	1	1	2018-06-01 15:29:47	40008	1527838187770	2
12	100	55	3	12	0	0	2018-06-01 15:29:47	40012	1527838187866	3
10	200	55	3	16	0	0	2018-06-01 15:29:48	40010	1527838188930	4
63	37	171	64	94	3	1	2018-06-01 15:29:50	40063	1527838190689	5
64	40	131	123	84	2	1	2018-06-01 15:29:50	40064	1527838190820	6
21	71	55	3	12	2	1	2018-06-01 15:29:53	40021	1527838193470	7
80	111	55	3	16	1	1	2018-06-01 15:29:53	40080	1527838193706	8
70	1	166	80	32	2	1	2018-06-01 15:29:54	40070	1527838194742	9
66	50	167	70	44	1	1	2018-06-01 15:29:56	40066	1527838196281	10
13	66	126	21	28	3	1	2018-06-01 15:29:56	40013	1527838196754	11
17	111	55	3	16	0	0	2018-06-01 15:30:02	40017	1527838202858	12
135	111	131	123	85	0	0	2018-06-01 15:30:06	40135	1527838206705	13
11	47	55	3	10	1	1	2018-06-01 15:30:07	40011	1527838207606	14
31	100	239	33	53	0	0	2018-06-01 15:30:10	40031	1527838210074	15
69	71	167	70	48	2	1	2018-06-01 15:30:10	40069	1527838210786	16
119	100	147	131	93	0	0	2018-06-01 15:30:11	40119	1527838211548	17
24	100	239	33	53	0	0	2018-06-01 15:30:12	40024	1527838212065	18
40	15	208	63	104	6	1	2018-06-01 15:30:12	40040	1527838212187	19
72	1	167	70	42	0	0	2018-06-01 15:30:12	40072	1527838212663	20
117	55	147	129	93	0	0	2018-06-01 15:30:12	40117	1527838212718	21
120	50	131	123	85	1	1	2018-06-01 15:30:13	40120	1527838213844	22
115	27	131	123	90	5	1	2018-06-01 15:30:13	40115	1527838213909	23
37	50	192	13	38	1	1	2018-06-01 15:30:13	40037	1527838213981	24
9	1	192	13	42	0	0	2018-06-01 15:30:14	40009	1527838214894	25
131	47	127	115	82	0	0	2018-06-01 15:30:15	40131	1527838215513	26
33	47	192	13	42	3	1	2018-06-01 15:30:16	40033	1527838216095	27
127	35	155	117	83	0	0	2018-06-01 15:30:17	40127	1527838217493	28
26	71	192	13	39	0	0	2018-06-01 15:30:18	40026	1527838218031	29
121	111	131	129	92	0	0	2018-06-01 15:30:18	40121	1527838218720	30
48	33	223	40	114	0	0	2018-06-01 15:30:19	40048	1527838219548	31
122	55	147	129	92	0	0	2018-06-01 15:30:19	40122	1527838219706	32
43	15	208	63	104	1	1	2018-06-01 15:30:21	40043	1527838221728	33
129	20	127	115	82	4	1	2018-06-01 15:30:21	40129	1527838221810	34
67	1	221	8	109	0	0	2018-06-01 15:30:22	40067	1527838222862	35
52	125	223	40	114	0	0	2018-06-01 15:30:23	40052	1527838223028	36
41	200	223	40	114	0	0	2018-06-01 15:30:23	40041	1527838223085	37
38	100	223	43	118	0	0	2018-06-01 15:30:23	40038	1527838223129	38
139	55	147	129	96	2	1	2018-06-01 15:30:23	40139	1527838223470	39
123	31	127	115	83	3	1	2018-06-01 15:30:23	40123	1527838223606	40
44	142	223	40	114	0	0	2018-06-01 15:30:24	40044	1527838224963	41
47	142	223	40	114	0	0	2018-06-01 15:30:26	40047	1527838226015	42
77	100	217	66	54	0	0	2018-06-01 15:30:27	40077	1527838227834	43
53	100	223	40	115	0	0	2018-06-01 15:30:27	40053	1527838227906	44
56	166	239	33	53	0	0	2018-06-01 15:30:29	40056	1527838229008	45
78	100	167	70	42	0	0	2018-06-01 15:30:29	40078	1527838229742	46
16	111	102	11	26	0	0	2018-06-01 15:30:29	40016	1527838229946	47
118	142	147	129	92	0	0	2018-06-01 15:30:30	40118	1527838230722	48
50	23	208	63	105	0	0	2018-06-01 15:30:31	40050	1527838231986	49
124	100	186	139	97	0	0	2018-06-01 15:30:38	40124	1527838238540	50
71	100	238	69	59	0	0	2018-06-01 15:30:41	40071	1527838241851	51
32	55	239	33	53	0	0	2018-06-01 15:30:47	40032	1527838247102	52
20	1	126	21	24	0	0	2018-06-01 15:30:49	40020	1527838249862	53
132	100	186	139	96	0	0	2018-06-01 15:30:50	40132	1527838250818	54
75	142	238	69	59	0	0	2018-06-01 15:30:54	40075	1527838254795	55
39	125	242	37	54	0	0	2018-06-01 15:31:34	40039	1527838294054	56
