id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	27	0	3	0	7	1	2018-05-30 22:36:47	40003	1527691007620	1
17	50	27	3	11	0	0	2018-05-30 22:36:58	40017	1527691018831	2
63	35	67	70	43	5	1	2018-05-30 22:37:01	40063	1527691021604	3
64	41	67	70	37	2	1	2018-05-30 22:37:02	40064	1527691022189	4
10	0	27	3	11	1	1	2018-05-30 22:37:05	40010	1527691025868	5
80	31	27	3	11	0	0	2018-05-30 22:37:06	40080	1527691026014	6
66	100	67	70	37	0	0	2018-05-30 22:37:08	40066	1527691028209	7
50	25	102	63	53	0	0	2018-05-30 22:37:08	40050	1527691028984	8
11	100	27	3	14	1	1	2018-05-30 22:37:09	40011	1527691029660	9
20	100	68	21	25	0	0	2018-05-30 22:37:11	40020	1527691031852	10
139	28	114	129	63	2	1	2018-05-30 22:37:13	40139	1527691033657	11
21	41	27	3	14	1	1	2018-05-30 22:37:14	40021	1527691034968	12
12	166	27	3	11	0	0	2018-05-30 22:37:17	40012	1527691037628	13
16	125	127	11	26	0	0	2018-05-30 22:37:19	40016	1527691039016	14
70	40	27	10	27	7	1	2018-05-30 22:37:19	40070	1527691039995	15
8	41	27	3	11	2	1	2018-05-30 22:37:20	40008	1527691040062	16
13	62	27	3	20	3	1	2018-05-30 22:37:21	40013	1527691041844	17
39	166	122	37	46	0	0	2018-05-30 22:37:22	40039	1527691042004	18
44	142	117	43	63	0	0	2018-05-30 22:37:22	40044	1527691042999	19
132	200	142	139	73	0	0	2018-05-30 22:37:23	40132	1527691043935	20
40	125	102	63	54	0	0	2018-05-30 22:37:24	40040	1527691044352	21
117	40	114	129	63	0	0	2018-05-30 22:37:24	40117	1527691044599	22
135	111	108	64	48	0	0	2018-05-30 22:37:24	40135	1527691044654	23
56	50	117	47	83	0	0	2018-05-30 22:37:24	40056	1527691044995	24
48	100	117	47	73	0	0	2018-05-30 22:37:25	40048	1527691045029	25
43	15	102	63	53	5	1	2018-05-30 22:37:25	40043	1527691045237	26
122	100	114	129	63	0	0	2018-05-30 22:37:25	40122	1527691045799	27
120	83	67	70	37	0	0	2018-05-30 22:37:25	40120	1527691045927	28
124	200	142	139	79	0	0	2018-05-30 22:37:26	40124	1527691046872	29
41	142	102	63	54	0	0	2018-05-30 22:37:28	40041	1527691048244	30
26	100	89	13	30	0	0	2018-05-30 22:37:28	40026	1527691048921	31
69	62	67	70	38	2	1	2018-05-30 22:37:29	40069	1527691049601	32
129	12	102	63	53	7	1	2018-05-30 22:37:29	40129	1527691049880	33
115	200	114	129	63	0	0	2018-05-30 22:37:30	40115	1527691050779	34
121	100	114	129	64	0	0	2018-05-30 22:37:31	40121	1527691051003	35
30	100	151	33	42	0	0	2018-05-30 22:37:31	40030	1527691051063	36
32	62	151	33	42	0	0	2018-05-30 22:37:31	40032	1527691051096	37
24	200	151	33	42	0	0	2018-05-30 22:37:31	40024	1527691051921	38
52	166	117	43	63	0	0	2018-05-30 22:37:32	40052	1527691052317	39
47	0	117	43	63	2	1	2018-05-30 22:37:33	40047	1527691053036	40
9	0	68	8	21	0	0	2018-05-30 22:37:33	40009	1527691053836	41
67	125	68	8	22	0	0	2018-05-30 22:37:34	40067	1527691054623	42
123	13	108	64	47	1	1	2018-05-30 22:37:36	40123	1527691056001	43
78	100	67	70	37	0	0	2018-05-30 22:37:39	40078	1527691059524	44
71	55	129	69	49	0	0	2018-05-30 22:37:39	40071	1527691059595	45
77	0	117	43	63	1	1	2018-05-30 22:37:39	40077	1527691059999	46
38	50	117	43	63	0	0	2018-05-30 22:37:40	40038	1527691060055	47
53	142	117	77	77	0	0	2018-05-30 22:37:40	40053	1527691060088	48
118	16	114	129	63	0	0	2018-05-30 22:37:42	40118	1527691062418	49
72	0	67	70	37	0	0	2018-05-30 22:37:43	40072	1527691063979	50
119	200	121	123	67	0	0	2018-05-30 22:37:45	40119	1527691065705	51
127	100	121	123	58	0	0	2018-05-30 22:37:46	40127	1527691066567	52
33	62	89	13	30	2	1	2018-05-30 22:37:49	40033	1527691069916	53
131	100	114	129	63	0	0	2018-05-30 22:37:57	40131	1527691077826	54
75	125	129	69	49	0	0	2018-05-30 22:38:00	40075	1527691080966	55
37	33	89	13	30	1	1	2018-05-30 22:38:01	40037	1527691081030	56
