id	src	rssi	insert_time	motelabMoteID	milli_time	motelabSeqNo
32	52	210	2018-05-13 22:34:37	40052	1526222077123	49
70	120	215	2018-05-13 22:34:37	40120	1526222077157	50
63	129	212	2018-05-13 22:34:37	40129	1526222077190	51
38	43	219	2018-05-13 22:34:37	40043	1526222077223	52
38	44	219	2018-05-13 22:34:37	40044	1526222077257	53
26	38	212	2018-05-13 22:34:37	40038	1526222077290	54
40	53	213	2018-05-13 22:34:37	40053	1526222077324	55
38	43	219	2018-05-13 22:34:37	40043	1526222077357	56
10	3	221	2018-05-13 22:34:37	40003	1526222077390	57
66	139	210	2018-05-13 22:34:37	40139	1526222077424	58
70	78	221	2018-05-13 22:34:37	40078	1526222077457	59
32	52	210	2018-05-13 22:34:37	40052	1526222077490	60
64	135	217	2018-05-13 22:34:37	40135	1526222077524	61
70	78	221	2018-05-13 22:34:37	40078	1526222077557	62
70	69	209	2018-05-13 22:34:37	40069	1526222077591	63
10	3	222	2018-05-13 22:34:37	40003	1526222077624	64
70	78	221	2018-05-13 22:34:37	40078	1526222077657	65
69	75	238	2018-05-13 22:34:37	40075	1526222077691	66
63	129	212	2018-05-13 22:34:37	40129	1526222077724	67
31	24	237	2018-05-13 22:34:37	40024	1526222077758	68
10	3	223	2018-05-13 22:34:37	40003	1526222077791	69
70	78	221	2018-05-13 22:34:37	40078	1526222077824	70
40	53	214	2018-05-13 22:34:37	40053	1526222077858	71
11	3	214	2018-05-13 22:34:37	40003	1526222077891	72
31	56	218	2018-05-13 22:34:37	40056	1526222077925	73
70	118	215	2018-05-13 22:34:37	40118	1526222077966	74
32	52	210	2018-05-13 22:34:38	40052	1526222078008	75
38	50	219	2018-05-13 22:34:38	40050	1526222078083	76
71	124	214	2018-05-13 22:34:38	40124	1526222078125	77
70	69	210	2018-05-13 22:34:38	40069	1526222078167	78
9	8	246	2018-05-13 22:34:38	40008	1526222078210	79
80	119	210	2018-05-13 22:34:38	40119	1526222078284	80
67	117	210	2018-05-13 22:34:38	40117	1526222078325	81
31	24	237	2018-05-13 22:34:38	40024	1526222078367	82
11	16	227	2018-05-13 22:34:38	40016	1526222078409	83
3	21	212	2018-05-13 22:34:38	40021	1526222078450	84
70	118	214	2018-05-13 22:34:38	40118	1526222078492	85
64	131	215	2018-05-13 22:34:38	40131	1526222078534	86
13	37	231	2018-05-13 22:34:38	40037	1526222078575	87
67	117	210	2018-05-13 22:34:38	40117	1526222078617	88
3	21	212	2018-05-13 22:34:38	40021	1526222078659	89
38	41	209	2018-05-13 22:34:38	40041	1526222078700	90
70	69	209	2018-05-13 22:34:38	40069	1526222078742	91
3	21	211	2018-05-13 22:34:38	40021	1526222078784	92
64	115	210	2018-05-13 22:34:38	40115	1526222078817	93
64	66	215	2018-05-13 22:34:38	40066	1526222078851	94
13	37	231	2018-05-13 22:34:38	40037	1526222078884	95
80	119	210	2018-05-13 22:34:38	40119	1526222078918	96
12	70	210	2018-05-13 22:34:38	40070	1526222078951	97
13	26	216	2018-05-13 22:34:38	40026	1526222078993	98
11	16	228	2018-05-13 22:34:39	40016	1526222079026	99
31	24	237	2018-05-13 22:34:39	40024	1526222079061	100
67	117	210	2018-05-13 22:34:39	40117	1526222079094	101
66	139	211	2018-05-13 22:34:39	40139	1526222079127	102
13	26	216	2018-05-13 22:34:39	40026	1526222079161	103
38	41	209	2018-05-13 22:34:39	40041	1526222079194	104
70	78	221	2018-05-13 22:34:39	40078	1526222079228	105
71	132	224	2018-05-13 22:34:39	40132	1526222079261	106
10	80	239	2018-05-13 22:34:39	40080	1526222079294	107
40	47	240	2018-05-13 22:34:39	40047	1526222079361	108
13	37	231	2018-05-13 22:34:39	40037	1526222079394	109
38	43	219	2018-05-13 22:34:39	40043	1526222079428	110
40	47	240	2018-05-13 22:34:39	40047	1526222079461	111
10	80	239	2018-05-13 22:34:39	40080	1526222079495	112
31	32	221	2018-05-13 22:34:39	40032	1526222079570	113
40	47	240	2018-05-13 22:34:39	40047	1526222079603	114
71	124	215	2018-05-13 22:34:39	40124	1526222079637	115
13	37	231	2018-05-13 22:34:39	40037	1526222079670	116
117	127	221	2018-05-13 22:34:39	40127	1526222079703	117
70	118	214	2018-05-13 22:34:39	40118	1526222079737	118
10	80	239	2018-05-13 22:34:39	40080	1526222079770	119
31	24	237	2018-05-13 22:34:39	40024	1526222079803	120
40	47	240	2018-05-13 22:34:39	40047	1526222079837	121
38	41	209	2018-05-13 22:34:39	40041	1526222079870	122
40	77	219	2018-05-13 22:34:39	40077	1526222079904	123
8	64	217	2018-05-13 22:34:39	40064	1526222079937	124
12	70	209	2018-05-13 22:34:39	40070	1526222079970	125
40	63	216	2018-05-13 22:34:40	40063	1526222080004	126
70	69	209	2018-05-13 22:34:40	40069	1526222080037	127
64	135	217	2018-05-13 22:34:40	40135	1526222080072	128
26	38	212	2018-05-13 22:34:40	40038	1526222080104	129
13	37	231	2018-05-13 22:34:40	40037	1526222080137	130
70	118	215	2018-05-13 22:34:40	40118	1526222080171	131
24	31	226	2018-05-13 22:34:40	40031	1526222080204	132
31	24	237	2018-05-13 22:34:40	40024	1526222080238	133
26	38	212	2018-05-13 22:34:40	40038	1526222080271	134
32	52	210	2018-05-13 22:34:40	40052	1526222080304	135
115	121	221	2018-05-13 22:34:40	40121	1526222080338	136
70	78	221	2018-05-13 22:34:40	40078	1526222080371	137
64	66	215	2018-05-13 22:34:40	40066	1526222080405	138
13	33	216	2018-05-13 22:34:40	40033	1526222080438	139
11	3	214	2018-05-13 22:34:40	40003	1526222080471	140
66	139	211	2018-05-13 22:34:40	40139	1526222080505	141
64	70	217	2018-05-13 22:34:40	40070	1526222080538	142
13	37	231	2018-05-13 22:34:40	40037	1526222080572	143
13	26	216	2018-05-13 22:34:40	40026	1526222080647	144
9	8	246	2018-05-13 22:34:40	40008	1526222080680	145
13	37	231	2018-05-13 22:34:40	40037	1526222080713	146
13	26	216	2018-05-13 22:34:40	40026	1526222080747	147
9	8	246	2018-05-13 22:34:40	40008	1526222080780	148
70	69	209	2018-05-13 22:34:40	40069	1526222080847	149
71	124	216	2018-05-13 22:34:40	40124	1526222080880	150
71	132	224	2018-05-13 22:34:40	40132	1526222080914	151
80	119	210	2018-05-13 22:34:40	40119	1526222080947	152
3	17	233	2018-05-13 22:34:40	40017	1526222080980	153
13	33	215	2018-05-13 22:34:41	40033	1526222081014	154
13	37	231	2018-05-13 22:34:41	40037	1526222081047	155
8	64	217	2018-05-13 22:34:41	40064	1526222081081	156
64	135	217	2018-05-13 22:34:41	40135	1526222081114	157
40	47	240	2018-05-13 22:34:41	40047	1526222081147	158
3	10	222	2018-05-13 22:34:41	40010	1526222081181	159
9	8	246	2018-05-13 22:34:41	40008	1526222081214	160
80	119	210	2018-05-13 22:34:41	40119	1526222081248	161
3	17	232	2018-05-13 22:34:41	40017	1526222081281	162
115	121	223	2018-05-13 22:34:41	40121	1526222081314	163
38	41	209	2018-05-13 22:34:41	40041	1526222081348	164
118	122	211	2018-05-13 22:34:41	40122	1526222081381	165
8	13	218	2018-05-13 22:34:41	40013	1526222081414	166
3	17	233	2018-05-13 22:34:41	40017	1526222081448	167
11	20	213	2018-05-13 22:34:41	40020	1526222081481	168
40	48	229	2018-05-13 22:34:41	40048	1526222081515	169
13	37	231	2018-05-13 22:34:41	40037	1526222081548	170
38	41	209	2018-05-13 22:34:41	40041	1526222081581	171
71	69	221	2018-05-13 22:34:41	40069	1526222081615	172
3	12	233	2018-05-13 22:34:41	40012	1526222081650	173
71	69	221	2018-05-13 22:34:41	40069	1526222081682	174
40	63	215	2018-05-13 22:34:41	40063	1526222081715	175
9	8	246	2018-05-13 22:34:41	40008	1526222081748	176
70	120	214	2018-05-13 22:34:41	40120	1526222081782	177
80	119	210	2018-05-13 22:34:41	40119	1526222081815	178
3	12	234	2018-05-13 22:34:41	40012	1526222081849	179
117	127	221	2018-05-13 22:34:41	40127	1526222081915	180
13	33	216	2018-05-13 22:34:41	40033	1526222081949	181
8	64	217	2018-05-13 22:34:41	40064	1526222081982	182
3	11	213	2018-05-13 22:34:42	40011	1526222082015	183
13	33	216	2018-05-13 22:34:42	40033	1526222082049	184
38	40	208	2018-05-13 22:34:42	40040	1526222082116	185
118	122	211	2018-05-13 22:34:42	40122	1526222082149	186
11	3	214	2018-05-13 22:34:42	40003	1526222082182	187
71	69	221	2018-05-13 22:34:42	40069	1526222082216	188
13	33	215	2018-05-13 22:34:42	40033	1526222082249	189
80	119	210	2018-05-13 22:34:42	40119	1526222082283	190
64	70	217	2018-05-13 22:34:42	40070	1526222082316	191
38	40	208	2018-05-13 22:34:42	40040	1526222082349	192
117	127	221	2018-05-13 22:34:42	40127	1526222082383	193
13	33	216	2018-05-13 22:34:42	40033	1526222082424	194
64	70	217	2018-05-13 22:34:42	40070	1526222082466	195
3	12	233	2018-05-13 22:34:42	40012	1526222082508	196
40	77	217	2018-05-13 22:34:42	40077	1526222082550	197
40	53	214	2018-05-13 22:34:42	40053	1526222082591	198
3	12	234	2018-05-13 22:34:42	40012	1526222082633	199
32	52	210	2018-05-13 22:34:42	40052	1526222082675	200
67	117	210	2018-05-13 22:34:42	40117	1526222082717	201
38	50	217	2018-05-13 22:34:42	40050	1526222082758	202
69	75	237	2018-05-13 22:34:42	40075	1526222082800	203
13	33	215	2018-05-13 22:34:42	40033	1526222082842	204
32	52	210	2018-05-13 22:34:42	40052	1526222082883	205
40	47	240	2018-05-13 22:34:42	40047	1526222082925	206
118	122	211	2018-05-13 22:34:42	40122	1526222082967	207
11	20	213	2018-05-13 22:34:43	40020	1526222083009	208
24	31	226	2018-05-13 22:34:43	40031	1526222083050	209
38	43	219	2018-05-13 22:34:43	40043	1526222083092	210
71	124	216	2018-05-13 22:34:43	40124	1526222083167	211
9	8	246	2018-05-13 22:34:43	40008	1526222083209	212
117	115	234	2018-05-13 22:34:43	40115	1526222083251	213
64	123	216	2018-05-13 22:34:43	40123	1526222083284	214
26	38	212	2018-05-13 22:34:43	40038	1526222083319	215
71	69	221	2018-05-13 22:34:43	40069	1526222083392	216
10	80	239	2018-05-13 22:34:43	40080	1526222083434	217
67	117	210	2018-05-13 22:34:43	40117	1526222083468	218
64	123	216	2018-05-13 22:34:43	40123	1526222083501	219
11	3	215	2018-05-13 22:34:43	40003	1526222083534	220
63	72	211	2018-05-13 22:34:43	40072	1526222083568	221
64	123	216	2018-05-13 22:34:43	40123	1526222083601	222
13	26	216	2018-05-13 22:34:43	40026	1526222083635	223
66	139	211	2018-05-13 22:34:43	40139	1526222083668	224
8	9	242	2018-05-13 22:34:43	40009	1526222083703	225
64	131	215	2018-05-13 22:34:43	40131	1526222083735	226
11	16	227	2018-05-13 22:34:43	40016	1526222083768	227
13	26	216	2018-05-13 22:34:43	40026	1526222083801	228
8	9	243	2018-05-13 22:34:43	40009	1526222083835	229
71	69	221	2018-05-13 22:34:43	40069	1526222083868	230
31	32	221	2018-05-13 22:34:43	40032	1526222083905	231
11	16	227	2018-05-13 22:34:43	40016	1526222083935	232
70	78	221	2018-05-13 22:34:43	40078	1526222083968	233
37	26	229	2018-05-13 22:34:44	40026	1526222084002	234
10	80	239	2018-05-13 22:34:44	40080	1526222084035	235
31	32	220	2018-05-13 22:34:44	40032	1526222084069	236
64	123	215	2018-05-13 22:34:44	40123	1526222084102	237
115	117	230	2018-05-13 22:34:44	40117	1526222084136	238
38	40	208	2018-05-13 22:34:44	40040	1526222084170	239
11	16	227	2018-05-13 22:34:44	40016	1526222084295	240
71	132	225	2018-05-13 22:34:44	40132	1526222084328	241
38	43	219	2018-05-13 22:34:44	40043	1526222084362	242
26	38	212	2018-05-13 22:34:44	40038	1526222084395	243
118	122	210	2018-05-13 22:34:44	40122	1526222084470	244
3	12	233	2018-05-13 22:34:44	40012	1526222084504	245
3	17	233	2018-05-13 22:34:44	40017	1526222084537	246
37	26	230	2018-05-13 22:34:44	40026	1526222084570	247
3	12	234	2018-05-13 22:34:44	40012	1526222084637	248
38	50	219	2018-05-13 22:34:44	40050	1526222084671	249
38	44	218	2018-05-13 22:34:44	40044	1526222084704	250
8	64	216	2018-05-13 22:34:44	40064	1526222084737	251
13	33	216	2018-05-13 22:34:44	40033	1526222084771	252
8	67	219	2018-05-13 22:34:44	40067	1526222084804	253
38	50	217	2018-05-13 22:34:44	40050	1526222084837	254
13	33	216	2018-05-13 22:34:44	40033	1526222084871	255
117	115	234	2018-05-13 22:34:44	40115	1526222084904	256
38	43	219	2018-05-13 22:34:44	40043	1526222084938	257
63	72	211	2018-05-13 22:34:44	40072	1526222084971	258
117	115	234	2018-05-13 22:34:45	40115	1526222085004	259
8	64	217	2018-05-13 22:34:45	40064	1526222085038	260
63	72	211	2018-05-13 22:34:45	40072	1526222085071	261
26	39	215	2018-05-13 22:34:45	40039	1526222085105	262
13	37	231	2018-05-13 22:34:45	40037	1526222085138	263
3	10	222	2018-05-13 22:34:45	40010	1526222085171	264
40	53	214	2018-05-13 22:34:45	40053	1526222085205	265
80	119	210	2018-05-13 22:34:45	40119	1526222085238	266
38	50	220	2018-05-13 22:34:45	40050	1526222085272	267
3	10	222	2018-05-13 22:34:45	40010	1526222085305	268
64	131	215	2018-05-13 22:34:45	40131	1526222085338	269
80	119	210	2018-05-13 22:34:45	40119	1526222085372	270
8	67	219	2018-05-13 22:34:45	40067	1526222085405	271
41	40	239	2018-05-13 22:34:45	40040	1526222085514	272
115	117	230	2018-05-13 22:34:45	40117	1526222085647	273
40	48	229	2018-05-13 22:34:45	40048	1526222085772	274
63	70	218	2018-05-13 22:34:45	40070	1526222085854	275
117	127	221	2018-05-13 22:34:45	40127	1526222085922	276
31	56	218	2018-05-13 22:34:45	40056	1526222085956	277
8	64	217	2018-05-13 22:34:45	40064	1526222085989	278
9	8	246	2018-05-13 22:34:46	40008	1526222086022	279
8	67	219	2018-05-13 22:34:46	40067	1526222086056	280
8	9	243	2018-05-13 22:34:46	40009	1526222086089	281
64	131	216	2018-05-13 22:34:46	40131	1526222086123	282
24	31	226	2018-05-13 22:34:46	40031	1526222086156	283
70	120	214	2018-05-13 22:34:46	40120	1526222086189	284
64	66	216	2018-05-13 22:34:46	40066	1526222086231	285
41	40	239	2018-05-13 22:34:46	40040	1526222086264	286
117	127	220	2018-05-13 22:34:46	40127	1526222086298	287
63	72	211	2018-05-13 22:34:46	40072	1526222086331	288
70	120	215	2018-05-13 22:34:46	40120	1526222086365	289
63	66	232	2018-05-13 22:34:46	40066	1526222086398	290
32	52	210	2018-05-13 22:34:46	40052	1526222086431	291
70	120	215	2018-05-13 22:34:46	40120	1526222086465	292
64	66	216	2018-05-13 22:34:46	40066	1526222086498	293
26	37	229	2018-05-13 22:34:46	40037	1526222086532	294
71	69	221	2018-05-13 22:34:46	40069	1526222086565	295
41	40	239	2018-05-13 22:34:46	40040	1526222086598	296
37	26	229	2018-05-13 22:34:46	40026	1526222086632	297
117	127	220	2018-05-13 22:34:46	40127	1526222086665	298
11	16	227	2018-05-13 22:34:46	40016	1526222086699	299
64	131	215	2018-05-13 22:34:46	40131	1526222086732	300
3	17	233	2018-05-13 22:34:46	40017	1526222086765	301
117	115	234	2018-05-13 22:34:46	40115	1526222086799	302
41	40	239	2018-05-13 22:34:46	40040	1526222086840	303
13	8	219	2018-05-13 22:34:46	40008	1526222086874	304
3	10	222	2018-05-13 22:34:46	40010	1526222086908	305
37	38	232	2018-05-13 22:34:46	40038	1526222086974	306
64	70	217	2018-05-13 22:34:47	40070	1526222087007	307
124	122	218	2018-05-13 22:34:47	40122	1526222087041	308
115	117	230	2018-05-13 22:34:47	40117	1526222087074	309
115	121	221	2018-05-13 22:34:47	40121	1526222087108	310
63	70	218	2018-05-13 22:34:47	40070	1526222087141	311
115	117	230	2018-05-13 22:34:47	40117	1526222087216	312
11	3	215	2018-05-13 22:34:47	40003	1526222087258	313
32	52	210	2018-05-13 22:34:47	40052	1526222087299	314
31	24	237	2018-05-13 22:34:47	40024	1526222087341	315
41	40	239	2018-05-13 22:34:47	40040	1526222087383	316
71	69	221	2018-05-13 22:34:47	40069	1526222087425	317
32	52	210	2018-05-13 22:34:47	40052	1526222087466	318
31	24	237	2018-05-13 22:34:47	40024	1526222087508	319
13	33	216	2018-05-13 22:34:47	40033	1526222087550	320
63	129	212	2018-05-13 22:34:47	40129	1526222087592	321
31	24	237	2018-05-13 22:34:47	40024	1526222087633	322
40	77	218	2018-05-13 22:34:47	40077	1526222087675	323
41	40	239	2018-05-13 22:34:47	40040	1526222087717	324
3	17	233	2018-05-13 22:34:47	40017	1526222087758	325
70	78	221	2018-05-13 22:34:47	40078	1526222087800	326
124	122	218	2018-05-13 22:34:47	40122	1526222087842	327
38	41	209	2018-05-13 22:34:47	40041	1526222087883	328
38	41	209	2018-05-13 22:34:47	40041	1526222087925	329
64	131	216	2018-05-13 22:34:47	40131	1526222087967	330
24	31	226	2018-05-13 22:34:48	40031	1526222088009	331
38	43	220	2018-05-13 22:34:48	40043	1526222088042	332
69	75	237	2018-05-13 22:34:48	40075	1526222088075	333
117	127	221	2018-05-13 22:34:48	40127	1526222088109	334
40	77	217	2018-05-13 22:34:48	40077	1526222088142	335
26	37	229	2018-05-13 22:34:48	40037	1526222088184	336
70	120	215	2018-05-13 22:34:48	40120	1526222088259	337
31	32	220	2018-05-13 22:34:48	40032	1526222088292	338
38	41	209	2018-05-13 22:34:48	40041	1526222088326	339
32	52	210	2018-05-13 22:34:48	40052	1526222088359	340
41	40	239	2018-05-13 22:34:48	40040	1526222088393	341
11	3	214	2018-05-13 22:34:48	40003	1526222088468	342
31	33	218	2018-05-13 22:34:48	40033	1526222088501	343
70	78	221	2018-05-13 22:34:48	40078	1526222088535	344
64	135	217	2018-05-13 22:34:48	40135	1526222088568	345
31	32	221	2018-05-13 22:34:48	40032	1526222088601	346
64	131	215	2018-05-13 22:34:48	40131	1526222088635	347
31	33	218	2018-05-13 22:34:48	40033	1526222088668	348
119	127	232	2018-05-13 22:34:48	40127	1526222088701	349
37	26	229	2018-05-13 22:34:48	40026	1526222088737	350
3	21	212	2018-05-13 22:34:48	40021	1526222088768	351
40	63	216	2018-05-13 22:34:48	40063	1526222088802	352
38	41	209	2018-05-13 22:34:48	40041	1526222088835	353
11	3	214	2018-05-13 22:34:48	40003	1526222088869	354
41	40	239	2018-05-13 22:34:48	40040	1526222088902	355
26	39	213	2018-05-13 22:34:48	40039	1526222088935	356
40	52	225	2018-05-13 22:34:48	40052	1526222088969	357
38	41	209	2018-05-13 22:34:49	40041	1526222089002	358
8	13	218	2018-05-13 22:34:49	40013	1526222089035	359
31	32	221	2018-05-13 22:34:49	40032	1526222089069	360
41	40	239	2018-05-13 22:34:49	40040	1526222089102	361
3	21	212	2018-05-13 22:34:49	40021	1526222089136	362
37	26	229	2018-05-13 22:34:49	40026	1526222089169	363
64	131	216	2018-05-13 22:34:49	40131	1526222089202	364
3	21	212	2018-05-13 22:34:49	40021	1526222089236	365
31	56	218	2018-05-13 22:34:49	40056	1526222089269	366
69	75	238	2018-05-13 22:34:49	40075	1526222089303	367
40	52	224	2018-05-13 22:34:49	40052	1526222089336	368
71	132	224	2018-05-13 22:34:49	40132	1526222089369	369
10	80	239	2018-05-13 22:34:49	40080	1526222089403	370
69	71	224	2018-05-13 22:34:49	40071	1526222089436	371
31	56	219	2018-05-13 22:34:49	40056	1526222089470	372
40	53	213	2018-05-13 22:34:49	40053	1526222089546	373
26	39	213	2018-05-13 22:34:49	40039	1526222089579	374
37	38	231	2018-05-13 22:34:49	40038	1526222089612	375
64	70	217	2018-05-13 22:34:49	40070	1526222089646	376
115	121	222	2018-05-13 22:34:49	40121	1526222089679	377
11	16	227	2018-05-13 22:34:49	40016	1526222089746	378
40	48	229	2018-05-13 22:34:49	40048	1526222089779	379
13	8	219	2018-05-13 22:34:49	40008	1526222089813	380
70	118	215	2018-05-13 22:34:49	40118	1526222089846	381
63	70	219	2018-05-13 22:34:49	40070	1526222089880	382
70	120	215	2018-05-13 22:34:49	40120	1526222089913	383
70	118	215	2018-05-13 22:34:49	40118	1526222089946	384
26	37	229	2018-05-13 22:34:49	40037	1526222089980	385
69	75	237	2018-05-13 22:34:50	40075	1526222090013	386
13	8	219	2018-05-13 22:34:50	40008	1526222090047	387
70	120	215	2018-05-13 22:34:50	40120	1526222090080	388
8	9	242	2018-05-13 22:34:50	40009	1526222090115	389
31	24	237	2018-05-13 22:34:50	40024	1526222090147	390
115	119	214	2018-05-13 22:34:50	40119	1526222090180	391
70	78	221	2018-05-13 22:34:50	40078	1526222090213	392
115	117	229	2018-05-13 22:34:50	40117	1526222090247	393
26	39	214	2018-05-13 22:34:50	40039	1526222090280	394
38	50	219	2018-05-13 22:34:50	40050	1526222090314	395
71	132	224	2018-05-13 22:34:50	40132	1526222090347	396
66	139	211	2018-05-13 22:34:50	40139	1526222090381	397
64	70	217	2018-05-13 22:34:50	40070	1526222090414	398
32	24	212	2018-05-13 22:34:50	40024	1526222090447	399
69	75	238	2018-05-13 22:34:50	40075	1526222090481	400
115	121	222	2018-05-13 22:34:50	40121	1526222090514	401
31	33	217	2018-05-13 22:34:50	40033	1526222090547	402
32	24	212	2018-05-13 22:34:50	40024	1526222090581	403
69	71	224	2018-05-13 22:34:50	40071	1526222090614	404
11	20	213	2018-05-13 22:34:50	40020	1526222090648	405
71	132	224	2018-05-13 22:34:50	40132	1526222090681	406
70	120	215	2018-05-13 22:34:50	40120	1526222090714	407
117	115	234	2018-05-13 22:34:50	40115	1526222090748	408
3	11	213	2018-05-13 22:34:50	40011	1526222090823	409
37	26	229	2018-05-13 22:34:50	40026	1526222090856	410
10	21	214	2018-05-13 22:34:50	40021	1526222090890	411
63	72	211	2018-05-13 22:34:50	40072	1526222090923	412
63	72	211	2018-05-13 22:34:50	40072	1526222090957	413
40	53	213	2018-05-13 22:34:51	40053	1526222091023	414
70	118	215	2018-05-13 22:34:51	40118	1526222091057	415
11	20	213	2018-05-13 22:34:51	40020	1526222091090	416
63	129	213	2018-05-13 22:34:51	40129	1526222091123	417
40	77	218	2018-05-13 22:34:51	40077	1526222091157	418
11	16	227	2018-05-13 22:34:51	40016	1526222091190	419
10	21	215	2018-05-13 22:34:51	40021	1526222091223	420
40	53	214	2018-05-13 22:34:51	40053	1526222091257	421
8	9	243	2018-05-13 22:34:51	40009	1526222091290	422
69	75	238	2018-05-13 22:34:51	40075	1526222091324	423
63	129	212	2018-05-13 22:34:51	40129	1526222091357	424
71	132	224	2018-05-13 22:34:51	40132	1526222091390	425
8	64	217	2018-05-13 22:34:51	40064	1526222091424	426
37	26	229	2018-05-13 22:34:51	40026	1526222091457	427
38	43	219	2018-05-13 22:34:51	40043	1526222091491	428
119	127	232	2018-05-13 22:34:51	40127	1526222091524	429
8	64	217	2018-05-13 22:34:51	40064	1526222091557	430
115	121	222	2018-05-13 22:34:51	40121	1526222091591	431
37	26	229	2018-05-13 22:34:51	40026	1526222091632	432
40	77	219	2018-05-13 22:34:51	40077	1526222091674	433
115	119	213	2018-05-13 22:34:51	40119	1526222091716	434
20	16	233	2018-05-13 22:34:51	40016	1526222091758	435
69	75	238	2018-05-13 22:34:51	40075	1526222091799	436
3	17	233	2018-05-13 22:34:51	40017	1526222091841	437
8	67	219	2018-05-13 22:34:51	40067	1526222091906	438
38	44	219	2018-05-13 22:34:51	40044	1526222091960	439
40	48	228	2018-05-13 22:34:52	40048	1526222092000	440
119	127	232	2018-05-13 22:34:52	40127	1526222092075	441
20	16	233	2018-05-13 22:34:52	40016	1526222092117	442
64	131	215	2018-05-13 22:34:52	40131	1526222092158	443
40	47	240	2018-05-13 22:34:52	40047	1526222092200	444
119	127	232	2018-05-13 22:34:52	40127	1526222092242	445
64	123	216	2018-05-13 22:34:52	40123	1526222092317	446
40	77	219	2018-05-13 22:34:52	40077	1526222092359	447
38	43	219	2018-05-13 22:34:52	40043	1526222092400	448
37	38	231	2018-05-13 22:34:52	40038	1526222092442	449
63	129	213	2018-05-13 22:34:52	40129	1526222092484	450
26	39	213	2018-05-13 22:34:52	40039	1526222092525	451
66	139	211	2018-05-13 22:34:52	40139	1526222092559	452
63	129	212	2018-05-13 22:34:52	40129	1526222092592	453
37	38	232	2018-05-13 22:34:52	40038	1526222092625	454
26	37	229	2018-05-13 22:34:52	40037	1526222092659	455
40	53	214	2018-05-13 22:34:52	40053	1526222092692	456
37	38	232	2018-05-13 22:34:52	40038	1526222092726	457
26	37	229	2018-05-13 22:34:52	40037	1526222092759	458
8	67	219	2018-05-13 22:34:52	40067	1526222092792	459
37	38	231	2018-05-13 22:34:52	40038	1526222092826	460
40	53	214	2018-05-13 22:34:52	40053	1526222092859	461
41	40	239	2018-05-13 22:34:52	40040	1526222092893	462
38	44	219	2018-05-13 22:34:52	40044	1526222092926	463
20	16	233	2018-05-13 22:34:52	40016	1526222092959	464
