id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	25	0	3	0	2	1	2018-06-11 16:19:42	40003	1528705182538	1
17	125	56	80	22	0	0	2018-06-11 16:19:59	40017	1528705199334	2
8	25	25	3	10	4	1	2018-06-11 16:20:00	40008	1528705200690	3
63	37	65	64	30	2	1	2018-06-11 16:20:02	40063	1528705202714	4
72	100	56	80	23	1	1	2018-06-11 16:20:03	40072	1528705203350	5
64	15	50	8	20	5	1	2018-06-11 16:20:03	40064	1528705203763	6
80	31	25	3	12	5	1	2018-06-11 16:20:08	40080	1528705208784	7
66	50	65	64	30	1	1	2018-06-11 16:20:09	40066	1528705209729	8
70	125	56	80	22	1	1	2018-06-11 16:20:09	40070	1528705209805	9
10	1	56	80	23	0	0	2018-06-11 16:20:10	40010	1528705210528	10
12	1	56	80	23	0	0	2018-06-11 16:20:14	40012	1528705214510	11
139	111	115	66	42	0	0	2018-06-11 16:20:15	40139	1528705215073	12
135	25	65	64	32	0	0	2018-06-11 16:20:19	40135	1528705219847	13
13	31	50	8	22	2	1	2018-06-11 16:20:22	40013	1528705222622	14
44	41	115	40	52	0	0	2018-06-11 16:20:23	40044	1528705223800	15
71	62	154	124	63	1	1	2018-06-11 16:20:24	40071	1528705224438	16
40	13	102	63	42	5	1	2018-06-11 16:20:25	40040	1528705225025	17
9	1	50	8	20	1	1	2018-06-11 16:20:26	40009	1528705226282	18
124	50	104	118	52	1	1	2018-06-11 16:20:29	40124	1528705229003	19
129	14	65	64	30	5	1	2018-06-11 16:20:31	40129	1528705231012	20
120	31	79	129	41	1	1	2018-06-11 16:20:31	40120	1528705231147	21
48	125	115	40	54	0	0	2018-06-11 16:20:32	40048	1528705232825	22
122	37	79	129	40	0	0	2018-06-11 16:20:32	40122	1528705232889	23
119	1	305	121	63	0	0	2018-06-11 16:20:33	40119	1528705233138	24
43	15	102	63	40	1	1	2018-06-11 16:20:34	40043	1528705234817	25
67	41	50	8	21	0	0	2018-06-11 16:20:35	40067	1528705235686	26
115	27	79	129	40	0	0	2018-06-11 16:20:35	40115	1528705235840	27
52	111	115	40	53	0	0	2018-06-11 16:20:36	40052	1528705236808	28
123	125	80	117	41	1	1	2018-06-11 16:20:37	40123	1528705237015	29
131	100	79	129	41	0	0	2018-06-11 16:20:37	40131	1528705237073	30
50	41	117	43	50	1	1	2018-06-11 16:20:37	40050	1528705237789	31
69	111	181	70	34	0	0	2018-06-11 16:20:40	40069	1528705240745	32
132	100	110	120	53	0	0	2018-06-11 16:20:40	40132	1528705240982	33
117	15	65	64	31	2	1	2018-06-11 16:20:41	40117	1528705241988	34
127	100	80	117	41	0	0	2018-06-11 16:20:42	40127	1528705242513	35
118	25	79	129	40	1	1	2018-06-11 16:20:42	40118	1528705242573	36
78	1	156	72	33	0	0	2018-06-11 16:20:42	40078	1528705242795	37
47	125	115	40	52	0	0	2018-06-11 16:20:42	40047	1528705242845	38
39	100	122	37	42	0	0	2018-06-11 16:20:44	40039	1528705244821	39
121	100	205	123	53	1	1	2018-06-11 16:20:44	40121	1528705244890	40
24	100	136	33	43	0	0	2018-06-11 16:20:46	40024	1528705246784	41
56	55	122	37	42	0	0	2018-06-11 16:20:47	40056	1528705247829	42
26	100	51	9	32	0	0	2018-06-11 16:20:51	40026	1528705251786	43
41	37	115	40	52	0	0	2018-06-11 16:20:51	40041	1528705251849	44
53	1	158	50	62	0	0	2018-06-11 16:20:55	40053	1528705255098	45
75	1	216	71	73	0	0	2018-06-11 16:20:57	40075	1528705257723	46
37	41	81	13	32	3	1	2018-06-11 16:21:01	40037	1528705261814	47
33	55	81	13	32	1	1	2018-06-11 16:21:01	40033	1528705261881	48
38	100	122	37	42	0	0	2018-06-11 16:21:02	40038	1528705262839	49
32	1	136	33	42	0	0	2018-06-11 16:21:08	40032	1528705268878	50
