addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
13	7	3	8	9	11	21	33	37	0	0	0	0	0	0	0	4	6	5	6	5	5	8	0	0	0	0	0	0	0	2018-05-31 18:37:47	40013	1527763067057	1
12	7	3	10	17	20	21	70	80	0	0	0	0	0	0	0	10	10	10	1	9	5	10	0	0	0	0	0	0	0	2018-05-31 18:37:47	40012	1527763067125	2
20	4	11	12	16	21	0	0	0	0	0	0	0	0	0	0	7	2	10	10	0	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40020	1527763067210	3
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40016	1527763067241	4
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	6	10	8	10	10	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40017	1527763067327	5
3	7	8	10	11	12	13	17	21	0	0	0	0	0	0	0	5	10	6	10	2	10	5	0	0	0	0	0	0	0	2018-05-31 18:37:47	40003	1527763067442	6
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	9	7	9	6	0	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40011	1527763067475	7
9	3	8	13	67	0	0	0	0	0	0	0	0	0	0	0	10	7	7	0	0	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40009	1527763067530	8
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	7	10	7	7	9	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40008	1527763067558	9
10	5	3	12	17	70	80	0	0	0	0	0	0	0	0	0	6	8	9	4	10	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40010	1527763067592	10
21	5	3	12	13	17	20	0	0	0	0	0	0	0	0	0	4	2	6	8	10	0	0	0	0	0	0	0	0	0	2018-05-31 18:37:47	40021	1527763067658	11
