id	src	rssi	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	13	214	2018-06-10 23:31:26	40013	1528644686704	163
117	122	213	2018-06-10 23:31:26	40122	1528644686737	164
72	120	211	2018-06-10 23:31:26	40120	1528644686770	165
10	70	211	2018-06-10 23:31:26	40070	1528644686804	166
40	63	220	2018-06-10 23:31:26	40063	1528644686837	167
13	37	233	2018-06-10 23:31:26	40037	1528644686871	168
115	120	224	2018-06-10 23:31:26	40120	1528644686904	169
3	10	239	2018-06-10 23:31:26	40010	1528644686937	170
40	47	242	2018-06-10 23:31:26	40047	1528644686971	171
40	63	220	2018-06-10 23:31:27	40063	1528644687004	172
13	33	210	2018-06-10 23:31:27	40033	1528644687071	173
13	26	215	2018-06-10 23:31:27	40026	1528644687104	174
67	131	222	2018-06-10 23:31:27	40131	1528644687138	175
26	38	210	2018-06-10 23:31:27	40038	1528644687171	176
71	132	222	2018-06-10 23:31:27	40132	1528644687204	177
3	12	239	2018-06-10 23:31:27	40012	1528644687265	178
64	123	223	2018-06-10 23:31:27	40123	1528644687296	179
115	121	223	2018-06-10 23:31:27	40121	1528644687330	180
3	12	239	2018-06-10 23:31:27	40012	1528644687363	181
10	80	240	2018-06-10 23:31:27	40080	1528644687397	182
40	53	214	2018-06-10 23:31:27	40053	1528644687430	183
8	67	224	2018-06-10 23:31:27	40067	1528644687463	184
40	47	245	2018-06-10 23:31:27	40047	1528644687497	185
66	139	217	2018-06-10 23:31:27	40139	1528644687530	186
115	120	224	2018-06-10 23:31:27	40120	1528644687563	187
71	132	222	2018-06-10 23:31:27	40132	1528644687597	188
10	21	217	2018-06-10 23:31:27	40021	1528644687630	189
3	10	239	2018-06-10 23:31:27	40010	1528644687664	190
26	38	210	2018-06-10 23:31:27	40038	1528644687697	191
40	47	243	2018-06-10 23:31:27	40047	1528644687730	192
8	67	224	2018-06-10 23:31:27	40067	1528644687764	193
3	10	239	2018-06-10 23:31:27	40010	1528644687797	194
69	71	223	2018-06-10 23:31:27	40071	1528644687831	195
3	10	239	2018-06-10 23:31:27	40010	1528644687864	196
41	63	218	2018-06-10 23:31:27	40063	1528644687897	197
40	53	214	2018-06-10 23:31:27	40053	1528644687931	198
11	20	233	2018-06-10 23:31:27	40020	1528644687964	199
8	9	237	2018-06-10 23:31:27	40009	1528644687997	200
11	16	233	2018-06-10 23:31:28	40016	1528644688031	201
40	48	222	2018-06-10 23:31:28	40048	1528644688064	202
8	64	212	2018-06-10 23:31:28	40064	1528644688098	203
69	75	237	2018-06-10 23:31:28	40075	1528644688131	204
40	53	214	2018-06-10 23:31:28	40053	1528644688164	205
37	38	225	2018-06-10 23:31:28	40038	1528644688198	206
117	122	212	2018-06-10 23:31:28	40122	1528644688231	207
67	131	223	2018-06-10 23:31:28	40131	1528644688265	208
3	13	213	2018-06-10 23:31:28	40013	1528644688298	209
67	115	212	2018-06-10 23:31:28	40115	1528644688357	210
67	131	222	2018-06-10 23:31:28	40131	1528644688406	211
3	11	221	2018-06-10 23:31:28	40011	1528644688448	212
64	129	214	2018-06-10 23:31:28	40129	1528644688490	213
70	72	237	2018-06-10 23:31:28	40072	1528644688557	214
40	47	243	2018-06-10 23:31:28	40047	1528644688598	215
8	9	237	2018-06-10 23:31:28	40009	1528644688640	216
64	135	212	2018-06-10 23:31:28	40135	1528644688682	217
11	20	233	2018-06-10 23:31:28	40020	1528644688724	218
40	41	237	2018-06-10 23:31:28	40041	1528644688765	219
10	70	211	2018-06-10 23:31:28	40070	1528644688807	220
8	67	224	2018-06-10 23:31:28	40067	1528644688849	221
64	123	223	2018-06-10 23:31:28	40123	1528644688890	222
63	70	215	2018-06-10 23:31:28	40070	1528644688932	223
64	135	212	2018-06-10 23:31:28	40135	1528644688974	224
40	50	223	2018-06-10 23:31:29	40050	1528644689017	225
38	43	211	2018-06-10 23:31:29	40043	1528644689057	226
119	127	241	2018-06-10 23:31:29	40127	1528644689099	227
119	127	244	2018-06-10 23:31:29	40127	1528644689141	228
64	135	212	2018-06-10 23:31:29	40135	1528644689182	229
63	70	215	2018-06-10 23:31:29	40070	1528644689224	230
11	20	233	2018-06-10 23:31:29	40020	1528644689266	231
40	77	223	2018-06-10 23:31:29	40077	1528644689299	232
37	38	224	2018-06-10 23:31:29	40038	1528644689333	233
67	131	222	2018-06-10 23:31:29	40131	1528644689366	234
63	66	235	2018-06-10 23:31:29	40066	1528644689400	235
70	78	218	2018-06-10 23:31:29	40078	1528644689433	236
13	37	235	2018-06-10 23:31:29	40037	1528644689466	237
37	38	224	2018-06-10 23:31:29	40038	1528644689500	238
3	17	224	2018-06-10 23:31:29	40017	1528644689533	239
3	12	239	2018-06-10 23:31:29	40012	1528644689567	240
3	10	239	2018-06-10 23:31:29	40010	1528644689633	241
3	8	215	2018-06-10 23:31:29	40008	1528644689667	242
10	21	217	2018-06-10 23:31:29	40021	1528644689700	243
10	3	239	2018-06-10 23:31:29	40003	1528644689733	244
3	8	216	2018-06-10 23:31:29	40008	1528644689767	245
10	21	217	2018-06-10 23:31:29	40021	1528644689833	246
3	11	221	2018-06-10 23:31:29	40011	1528644689867	247
13	37	233	2018-06-10 23:31:29	40037	1528644689900	248
115	118	230	2018-06-10 23:31:29	40118	1528644689934	249
3	17	224	2018-06-10 23:31:29	40017	1528644689967	250
3	12	239	2018-06-10 23:31:30	40012	1528644690000	251
11	16	234	2018-06-10 23:31:30	40016	1528644690034	252
40	43	247	2018-06-10 23:31:30	40043	1528644690067	253
40	48	222	2018-06-10 23:31:30	40048	1528644690101	254
63	70	216	2018-06-10 23:31:30	40070	1528644690134	255
10	80	240	2018-06-10 23:31:30	40080	1528644690167	256
40	48	222	2018-06-10 23:31:30	40048	1528644690201	257
9	39	210	2018-06-10 23:31:30	40039	1528644690234	258
10	21	217	2018-06-10 23:31:30	40021	1528644690268	259
3	11	221	2018-06-10 23:31:30	40011	1528644690301	260
32	24	217	2018-06-10 23:31:30	40024	1528644690334	261
40	43	247	2018-06-10 23:31:30	40043	1528644690368	262
71	124	221	2018-06-10 23:31:30	40124	1528644690401	263
11	20	233	2018-06-10 23:31:30	40020	1528644690435	264
40	43	247	2018-06-10 23:31:30	40043	1528644690469	265
40	52	227	2018-06-10 23:31:30	40052	1528644690502	266
32	24	217	2018-06-10 23:31:30	40024	1528644690536	267
40	41	237	2018-06-10 23:31:30	40041	1528644690569	268
13	37	233	2018-06-10 23:31:30	40037	1528644690603	269
71	132	222	2018-06-10 23:31:30	40132	1528644690636	270
32	24	217	2018-06-10 23:31:30	40024	1528644690670	271
10	21	217	2018-06-10 23:31:30	40021	1528644690770	272
3	11	221	2018-06-10 23:31:30	40011	1528644690920	273
37	38	225	2018-06-10 23:31:31	40038	1528644691003	274
115	120	223	2018-06-10 23:31:31	40120	1528644691126	275
3	10	239	2018-06-10 23:31:31	40010	1528644691162	276
16	11	232	2018-06-10 23:31:31	40011	1528644691195	277
71	69	221	2018-06-10 23:31:31	40069	1528644691228	278
69	71	223	2018-06-10 23:31:31	40071	1528644691262	279
66	139	217	2018-06-10 23:31:31	40139	1528644691295	280
71	69	221	2018-06-10 23:31:31	40069	1528644691329	281
21	37	213	2018-06-10 23:31:31	40037	1528644691396	282
119	127	241	2018-06-10 23:31:31	40127	1528644691429	283
40	53	213	2018-06-10 23:31:31	40053	1528644691462	284
40	48	222	2018-06-10 23:31:31	40048	1528644691497	285
118	132	213	2018-06-10 23:31:31	40132	1528644691529	286
71	69	221	2018-06-10 23:31:31	40069	1528644691562	287
119	127	241	2018-06-10 23:31:31	40127	1528644691596	288
8	64	212	2018-06-10 23:31:31	40064	1528644691654	289
71	124	221	2018-06-10 23:31:31	40124	1528644691690	290
3	13	214	2018-06-10 23:31:31	40013	1528644691721	291
63	70	215	2018-06-10 23:31:31	40070	1528644691754	292
21	37	213	2018-06-10 23:31:31	40037	1528644691788	293
117	115	243	2018-06-10 23:31:31	40115	1528644691821	294
119	127	241	2018-06-10 23:31:31	40127	1528644691854	295
3	10	239	2018-06-10 23:31:31	40010	1528644691888	296
69	71	222	2018-06-10 23:31:31	40071	1528644691921	297
40	48	222	2018-06-10 23:31:31	40048	1528644691955	298
75	124	210	2018-06-10 23:31:31	40124	1528644691988	299
33	56	211	2018-06-10 23:31:32	40056	1528644692021	300
64	129	214	2018-06-10 23:31:32	40129	1528644692055	301
115	117	239	2018-06-10 23:31:32	40117	1528644692088	302
117	115	243	2018-06-10 23:31:32	40115	1528644692147	303
10	80	239	2018-06-10 23:31:32	40080	1528644692180	304
69	71	223	2018-06-10 23:31:32	40071	1528644692213	305
41	63	218	2018-06-10 23:31:32	40063	1528644692247	306
33	56	211	2018-06-10 23:31:32	40056	1528644692280	307
16	11	233	2018-06-10 23:31:32	40011	1528644692314	308
8	13	217	2018-06-10 23:31:32	40013	1528644692372	309
69	71	223	2018-06-10 23:31:32	40071	1528644692405	310
16	11	232	2018-06-10 23:31:32	40011	1528644692439	311
40	43	247	2018-06-10 23:31:32	40043	1528644692472	312
40	41	237	2018-06-10 23:31:32	40041	1528644692506	313
118	122	217	2018-06-10 23:31:32	40122	1528644692539	314
40	50	223	2018-06-10 23:31:32	40050	1528644692572	315
118	132	212	2018-06-10 23:31:32	40132	1528644692606	316
37	38	224	2018-06-10 23:31:32	40038	1528644692639	317
16	11	233	2018-06-10 23:31:32	40011	1528644692672	318
64	129	214	2018-06-10 23:31:32	40129	1528644692706	319
3	17	224	2018-06-10 23:31:32	40017	1528644692739	320
63	70	215	2018-06-10 23:31:32	40070	1528644692773	321
71	69	221	2018-06-10 23:31:32	40069	1528644692806	322
9	8	238	2018-06-10 23:31:32	40008	1528644692839	323
70	78	218	2018-06-10 23:31:32	40078	1528644692873	324
11	3	221	2018-06-10 23:31:32	40003	1528644692906	325
11	16	233	2018-06-10 23:31:32	40016	1528644692940	326
69	75	237	2018-06-10 23:31:32	40075	1528644692973	327
63	70	215	2018-06-10 23:31:33	40070	1528644693015	328
40	48	222	2018-06-10 23:31:33	40048	1528644693056	329
64	129	215	2018-06-10 23:31:33	40129	1528644693098	330
16	11	232	2018-06-10 23:31:33	40011	1528644693140	331
3	17	225	2018-06-10 23:31:33	40017	1528644693182	332
41	63	218	2018-06-10 23:31:33	40063	1528644693223	333
33	56	211	2018-06-10 23:31:33	40056	1528644693265	334
16	11	234	2018-06-10 23:31:33	40011	1528644693307	335
63	66	235	2018-06-10 23:31:33	40066	1528644693348	336
117	115	243	2018-06-10 23:31:33	40115	1528644693390	337
63	70	215	2018-06-10 23:31:33	40070	1528644693457	338
12	10	246	2018-06-10 23:31:33	40010	1528644693499	339
69	71	223	2018-06-10 23:31:33	40071	1528644693540	340
70	78	218	2018-06-10 23:31:33	40078	1528644693582	341
40	41	238	2018-06-10 23:31:33	40041	1528644693649	342
70	72	237	2018-06-10 23:31:33	40072	1528644693691	343
32	24	216	2018-06-10 23:31:33	40024	1528644693732	344
64	135	212	2018-06-10 23:31:33	40135	1528644693774	345
8	64	212	2018-06-10 23:31:33	40064	1528644693841	346
11	20	233	2018-06-10 23:31:33	40020	1528644693874	347
75	124	210	2018-06-10 23:31:33	40124	1528644693941	348
9	8	238	2018-06-10 23:31:33	40008	1528644693974	349
13	9	225	2018-06-10 23:31:34	40009	1528644694008	350
70	72	237	2018-06-10 23:31:34	40072	1528644694041	351
8	64	213	2018-06-10 23:31:34	40064	1528644694075	352
70	78	218	2018-06-10 23:31:34	40078	1528644694108	353
64	123	223	2018-06-10 23:31:34	40123	1528644694141	354
32	24	217	2018-06-10 23:31:34	40024	1528644694175	355
10	21	217	2018-06-10 23:31:34	40021	1528644694208	356
64	123	223	2018-06-10 23:31:34	40123	1528644694241	357
119	127	241	2018-06-10 23:31:34	40127	1528644694275	358
9	64	210	2018-06-10 23:31:34	40064	1528644694308	359
41	63	218	2018-06-10 23:31:34	40063	1528644694342	360
38	44	227	2018-06-10 23:31:34	40044	1528644694375	361
10	21	217	2018-06-10 23:31:34	40021	1528644694409	362
117	115	243	2018-06-10 23:31:34	40115	1528644694442	363
70	78	219	2018-06-10 23:31:34	40078	1528644694475	364
40	48	222	2018-06-10 23:31:34	40048	1528644694509	365
117	115	243	2018-06-10 23:31:34	40115	1528644694542	366
118	132	212	2018-06-10 23:31:34	40132	1528644694575	367
115	118	229	2018-06-10 23:31:34	40118	1528644694609	368
37	38	224	2018-06-10 23:31:34	40038	1528644694642	369
9	39	211	2018-06-10 23:31:34	40039	1528644694709	370
63	70	216	2018-06-10 23:31:34	40070	1528644694742	371
8	67	224	2018-06-10 23:31:34	40067	1528644694776	372
16	11	233	2018-06-10 23:31:34	40011	1528644694809	373
9	39	211	2018-06-10 23:31:34	40039	1528644694843	374
67	131	223	2018-06-10 23:31:34	40131	1528644694909	375
115	120	224	2018-06-10 23:31:34	40120	1528644694943	376
11	16	234	2018-06-10 23:31:34	40016	1528644694976	377
117	115	243	2018-06-10 23:31:35	40115	1528644695009	378
71	69	221	2018-06-10 23:31:35	40069	1528644695043	379
8	67	223	2018-06-10 23:31:35	40067	1528644695076	380
40	50	223	2018-06-10 23:31:35	40050	1528644695109	381
66	139	217	2018-06-10 23:31:35	40139	1528644695143	382
11	16	233	2018-06-10 23:31:35	40016	1528644695176	383
10	80	240	2018-06-10 23:31:35	40080	1528644695210	384
71	69	221	2018-06-10 23:31:35	40069	1528644695243	385
8	67	223	2018-06-10 23:31:35	40067	1528644695276	386
16	11	232	2018-06-10 23:31:35	40011	1528644695310	387
33	56	210	2018-06-10 23:31:35	40056	1528644695343	388
10	80	239	2018-06-10 23:31:35	40080	1528644695377	389
11	3	222	2018-06-10 23:31:35	40003	1528644695410	390
67	131	222	2018-06-10 23:31:35	40131	1528644695443	391
70	78	218	2018-06-10 23:31:35	40078	1528644695477	392
115	121	222	2018-06-10 23:31:35	40121	1528644695510	393
10	80	240	2018-06-10 23:31:35	40080	1528644695544	394
11	3	222	2018-06-10 23:31:35	40003	1528644695577	395
117	119	215	2018-06-10 23:31:35	40119	1528644695610	396
69	75	237	2018-06-10 23:31:35	40075	1528644695644	397
118	122	217	2018-06-10 23:31:35	40122	1528644695678	398
8	13	217	2018-06-10 23:31:35	40013	1528644695712	399
40	50	222	2018-06-10 23:31:35	40050	1528644695745	400
10	80	239	2018-06-10 23:31:35	40080	1528644695779	401
12	10	246	2018-06-10 23:31:35	40010	1528644695812	402
118	132	212	2018-06-10 23:31:35	40132	1528644695845	403
40	43	247	2018-06-10 23:31:35	40043	1528644695879	404
64	70	218	2018-06-10 23:31:35	40070	1528644695912	405
115	121	223	2018-06-10 23:31:35	40121	1528644695979	406
40	77	223	2018-06-10 23:31:36	40077	1528644696013	407
9	8	238	2018-06-10 23:31:36	40008	1528644696046	408
71	69	220	2018-06-10 23:31:36	40069	1528644696079	409
8	67	225	2018-06-10 23:31:36	40067	1528644696114	410
118	124	209	2018-06-10 23:31:36	40124	1528644696146	411
40	77	223	2018-06-10 23:31:36	40077	1528644696204	412
67	131	222	2018-06-10 23:31:36	40131	1528644696238	413
9	8	238	2018-06-10 23:31:36	40008	1528644696271	414
117	115	245	2018-06-10 23:31:36	40115	1528644696304	415
41	50	233	2018-06-10 23:31:36	40050	1528644696338	416
115	117	239	2018-06-10 23:31:36	40117	1528644696371	417
16	11	233	2018-06-10 23:31:36	40011	1528644696405	418
3	17	225	2018-06-10 23:31:36	40017	1528644696438	419
63	66	235	2018-06-10 23:31:36	40066	1528644696471	420
8	13	218	2018-06-10 23:31:36	40013	1528644696505	421
37	56	221	2018-06-10 23:31:36	40056	1528644696538	422
43	53	212	2018-06-10 23:31:36	40053	1528644696588	423
16	11	232	2018-06-10 23:31:36	40011	1528644696622	424
3	17	224	2018-06-10 23:31:36	40017	1528644696655	425
115	131	223	2018-06-10 23:31:36	40131	1528644696688	426
33	32	220	2018-06-10 23:31:36	40032	1528644696722	427
69	75	237	2018-06-10 23:31:36	40075	1528644696755	428
115	120	225	2018-06-10 23:31:36	40120	1528644696805	429
118	132	212	2018-06-10 23:31:36	40132	1528644696839	430
8	13	217	2018-06-10 23:31:36	40013	1528644696872	431
43	53	212	2018-06-10 23:31:36	40053	1528644696905	432
63	66	235	2018-06-10 23:31:36	40066	1528644696939	433
115	131	223	2018-06-10 23:31:36	40131	1528644696972	434
69	75	237	2018-06-10 23:31:37	40075	1528644697022	435
63	66	235	2018-06-10 23:31:37	40066	1528644697056	436
118	124	209	2018-06-10 23:31:37	40124	1528644697089	437
3	17	224	2018-06-10 23:31:37	40017	1528644697122	438
118	122	218	2018-06-10 23:31:37	40122	1528644697156	439
41	50	233	2018-06-10 23:31:37	40050	1528644697189	440
115	120	224	2018-06-10 23:31:37	40120	1528644697264	441
71	69	221	2018-06-10 23:31:37	40069	1528644697298	442
37	38	225	2018-06-10 23:31:37	40038	1528644697331	443
13	9	225	2018-06-10 23:31:37	40009	1528644697364	444
115	121	223	2018-06-10 23:31:37	40121	1528644697398	445
115	118	230	2018-06-10 23:31:37	40118	1528644697465	446
20	11	227	2018-06-10 23:31:37	40011	1528644697506	447
115	121	222	2018-06-10 23:31:37	40121	1528644697548	448
115	120	224	2018-06-10 23:31:37	40120	1528644697590	449
117	119	215	2018-06-10 23:31:37	40119	1528644697631	450
118	124	209	2018-06-10 23:31:37	40124	1528644697673	451
20	11	227	2018-06-10 23:31:37	40011	1528644697740	452
64	129	215	2018-06-10 23:31:37	40129	1528644697782	453
41	63	218	2018-06-10 23:31:37	40063	1528644697823	454
33	32	221	2018-06-10 23:31:37	40032	1528644697865	455
115	118	229	2018-06-10 23:31:37	40118	1528644697923	456
21	37	213	2018-06-10 23:31:37	40037	1528644697965	457
40	52	227	2018-06-10 23:31:38	40052	1528644698009	458
9	64	210	2018-06-10 23:31:38	40064	1528644698049	459
64	129	214	2018-06-10 23:31:38	40129	1528644698090	460
69	71	223	2018-06-10 23:31:38	40071	1528644698132	461
8	67	224	2018-06-10 23:31:38	40067	1528644698174	462
33	32	220	2018-06-10 23:31:38	40032	1528644698215	463
40	43	247	2018-06-10 23:31:38	40043	1528644698257	464
