id	src	rssi	insert_time	motelabMoteID	milli_time	motelabSeqNo
40	41	241	2018-06-11 08:48:56	40041	1528678136131	106
3	13	216	2018-06-11 08:48:56	40013	1528678136165	107
80	121	212	2018-06-11 08:48:56	40121	1528678136198	108
32	24	217	2018-06-11 08:48:56	40024	1528678136232	109
63	66	236	2018-06-11 08:48:56	40066	1528678136265	110
70	78	220	2018-06-11 08:48:56	40078	1528678136298	111
8	67	225	2018-06-11 08:48:56	40067	1528678136332	112
40	53	215	2018-06-11 08:48:56	40053	1528678136365	113
13	33	211	2018-06-11 08:48:56	40033	1528678136399	114
3	8	217	2018-06-11 08:48:56	40008	1528678136432	115
13	26	213	2018-06-11 08:48:56	40026	1528678136465	116
40	53	215	2018-06-11 08:48:56	40053	1528678136499	117
3	8	216	2018-06-11 08:48:56	40008	1528678136532	118
3	10	237	2018-06-11 08:48:56	40010	1528678136565	119
115	120	225	2018-06-11 08:48:56	40120	1528678136599	120
70	72	237	2018-06-11 08:48:56	40072	1528678136632	121
64	115	211	2018-06-11 08:48:56	40115	1528678136666	122
118	127	212	2018-06-11 08:48:56	40127	1528678136699	123
32	24	217	2018-06-11 08:48:56	40024	1528678136757	124
8	67	225	2018-06-11 08:48:56	40067	1528678136791	125
71	132	222	2018-06-11 08:48:56	40132	1528678136824	126
80	121	211	2018-06-11 08:48:56	40121	1528678136858	127
118	127	211	2018-06-11 08:48:56	40127	1528678136891	128
3	8	216	2018-06-11 08:48:56	40008	1528678136949	129
11	20	234	2018-06-11 08:48:56	40020	1528678136983	130
13	33	211	2018-06-11 08:48:57	40033	1528678137016	131
71	69	221	2018-06-11 08:48:57	40069	1528678137050	132
40	63	222	2018-06-11 08:48:57	40063	1528678137083	133
119	127	245	2018-06-11 08:48:57	40127	1528678137116	134
71	132	223	2018-06-11 08:48:57	40132	1528678137150	135
38	50	212	2018-06-11 08:48:57	40050	1528678137183	136
40	63	222	2018-06-11 08:48:57	40063	1528678137217	137
115	119	210	2018-06-11 08:48:57	40119	1528678137250	138
8	3	212	2018-06-11 08:48:57	40003	1528678137283	139
72	118	212	2018-06-11 08:48:57	40118	1528678137317	140
38	50	211	2018-06-11 08:48:57	40050	1528678137350	141
3	80	214	2018-06-11 08:48:57	40080	1528678137384	142
72	118	211	2018-06-11 08:48:57	40118	1528678137417	143
8	3	211	2018-06-11 08:48:57	40003	1528678137450	144
3	12	240	2018-06-11 08:48:57	40012	1528678137484	145
8	9	237	2018-06-11 08:48:57	40009	1528678137517	146
64	129	215	2018-06-11 08:48:57	40129	1528678137550	147
3	12	240	2018-06-11 08:48:57	40012	1528678137584	148
37	38	225	2018-06-11 08:48:57	40038	1528678137617	149
13	33	211	2018-06-11 08:48:57	40033	1528678137651	150
119	127	246	2018-06-11 08:48:57	40127	1528678137684	151
37	38	225	2018-06-11 08:48:57	40038	1528678137717	152
8	9	236	2018-06-11 08:48:57	40009	1528678137751	153
3	21	216	2018-06-11 08:48:57	40021	1528678137784	154
72	118	212	2018-06-11 08:48:57	40118	1528678137818	155
71	69	221	2018-06-11 08:48:57	40069	1528678137851	156
13	33	211	2018-06-11 08:48:57	40033	1528678137884	157
64	135	212	2018-06-11 08:48:57	40135	1528678137918	158
10	3	237	2018-06-11 08:48:57	40003	1528678137951	159
40	63	222	2018-06-11 08:48:58	40063	1528678138010	160
115	120	225	2018-06-11 08:48:58	40120	1528678138043	161
40	48	220	2018-06-11 08:48:58	40048	1528678138085	162
72	118	212	2018-06-11 08:48:58	40118	1528678138127	163
115	120	225	2018-06-11 08:48:58	40120	1528678138168	164
3	8	217	2018-06-11 08:48:58	40008	1528678138235	165
64	117	214	2018-06-11 08:48:58	40117	1528678138277	166
13	26	213	2018-06-11 08:48:58	40026	1528678138318	167
40	48	220	2018-06-11 08:48:58	40048	1528678138360	168
32	33	220	2018-06-11 08:48:58	40033	1528678138402	169
70	78	220	2018-06-11 08:48:58	40078	1528678138443	170
71	69	221	2018-06-11 08:48:58	40069	1528678138487	171
64	115	211	2018-06-11 08:48:58	40115	1528678138527	172
32	33	220	2018-06-11 08:48:58	40033	1528678138569	173
11	16	235	2018-06-11 08:48:58	40016	1528678138610	174
40	53	215	2018-06-11 08:48:58	40053	1528678138652	175
71	132	222	2018-06-11 08:48:58	40132	1528678138694	176
32	24	217	2018-06-11 08:48:58	40024	1528678138735	177
117	122	213	2018-06-11 08:48:58	40122	1528678138777	178
10	70	211	2018-06-11 08:48:58	40070	1528678138819	179
10	3	237	2018-06-11 08:48:58	40003	1528678138861	180
115	119	210	2018-06-11 08:48:58	40119	1528678138902	181
117	122	213	2018-06-11 08:48:58	40122	1528678138936	182
9	67	213	2018-06-11 08:48:58	40067	1528678138969	183
64	115	211	2018-06-11 08:48:59	40115	1528678139003	184
11	16	235	2018-06-11 08:48:59	40016	1528678139036	185
13	37	235	2018-06-11 08:48:59	40037	1528678139069	186
40	53	214	2018-06-11 08:48:59	40053	1528678139103	187
71	132	222	2018-06-11 08:48:59	40132	1528678139136	188
40	77	224	2018-06-11 08:48:59	40077	1528678139170	189
119	127	245	2018-06-11 08:48:59	40127	1528678139203	190
3	12	240	2018-06-11 08:48:59	40012	1528678139237	191
71	132	224	2018-06-11 08:48:59	40132	1528678139303	192
33	56	217	2018-06-11 08:48:59	40056	1528678139337	193
64	129	215	2018-06-11 08:48:59	40129	1528678139370	194
8	13	219	2018-06-11 08:48:59	40013	1528678139403	195
115	120	225	2018-06-11 08:48:59	40120	1528678139437	196
37	38	225	2018-06-11 08:48:59	40038	1528678139503	197
8	64	213	2018-06-11 08:48:59	40064	1528678139537	198
115	120	225	2018-06-11 08:48:59	40120	1528678139570	199
37	38	225	2018-06-11 08:48:59	40038	1528678139603	200
13	37	234	2018-06-11 08:48:59	40037	1528678139637	201
40	41	241	2018-06-11 08:48:59	40041	1528678139670	202
3	11	222	2018-06-11 08:48:59	40011	1528678139706	203
40	41	241	2018-06-11 08:48:59	40041	1528678139737	204
8	64	213	2018-06-11 08:48:59	40064	1528678139771	205
40	48	220	2018-06-11 08:48:59	40048	1528678139804	206
3	11	222	2018-06-11 08:48:59	40011	1528678139837	207
64	123	225	2018-06-11 08:48:59	40123	1528678139871	208
70	72	237	2018-06-11 08:48:59	40072	1528678139904	209
115	120	225	2018-06-11 08:48:59	40120	1528678139937	210
13	37	235	2018-06-11 08:48:59	40037	1528678139971	211
38	50	211	2018-06-11 08:49:00	40050	1528678140004	212
37	38	225	2018-06-11 08:49:00	40038	1528678140038	213
13	37	235	2018-06-11 08:49:00	40037	1528678140071	214
64	123	225	2018-06-11 08:49:00	40123	1528678140104	215
8	64	213	2018-06-11 08:49:00	40064	1528678140138	216
40	48	220	2018-06-11 08:49:00	40048	1528678140171	217
37	38	225	2018-06-11 08:49:00	40038	1528678140205	218
13	26	213	2018-06-11 08:49:00	40026	1528678140238	219
3	11	222	2018-06-11 08:49:00	40011	1528678140271	220
64	123	224	2018-06-11 08:49:00	40123	1528678140305	221
8	64	213	2018-06-11 08:49:00	40064	1528678140338	222
70	72	237	2018-06-11 08:49:00	40072	1528678140372	223
40	43	248	2018-06-11 08:49:00	40043	1528678140405	224
3	17	229	2018-06-11 08:49:00	40017	1528678140438	225
66	139	218	2018-06-11 08:49:00	40139	1528678140472	226
9	39	211	2018-06-11 08:49:00	40039	1528678140505	227
38	40	212	2018-06-11 08:49:00	40040	1528678140572	228
69	71	223	2018-06-11 08:49:00	40071	1528678140605	229
40	48	221	2018-06-11 08:49:00	40048	1528678140638	230
10	70	212	2018-06-11 08:49:00	40070	1528678140672	231
69	71	223	2018-06-11 08:49:00	40071	1528678140705	232
70	72	237	2018-06-11 08:49:00	40072	1528678140772	233
64	117	214	2018-06-11 08:49:00	40117	1528678140806	234
38	44	228	2018-06-11 08:49:00	40044	1528678140839	235
66	139	218	2018-06-11 08:49:00	40139	1528678140872	236
115	120	224	2018-06-11 08:49:00	40120	1528678140906	237
119	127	246	2018-06-11 08:49:00	40127	1528678140939	238
71	69	221	2018-06-11 08:49:00	40069	1528678140972	239
64	117	214	2018-06-11 08:49:01	40117	1528678141007	240
3	10	237	2018-06-11 08:49:01	40010	1528678141040	241
66	139	219	2018-06-11 08:49:01	40139	1528678141074	242
40	48	221	2018-06-11 08:49:01	40048	1528678141107	243
72	118	212	2018-06-11 08:49:01	40118	1528678141141	244
3	17	229	2018-06-11 08:49:01	40017	1528678141174	245
70	78	219	2018-06-11 08:49:01	40078	1528678141207	246
40	53	214	2018-06-11 08:49:01	40053	1528678141241	247
38	40	212	2018-06-11 08:49:01	40040	1528678141274	248
3	8	217	2018-06-11 08:49:01	40008	1528678141309	249
33	56	217	2018-06-11 08:49:01	40056	1528678141341	250
70	72	237	2018-06-11 08:49:01	40072	1528678141458	251
78	118	210	2018-06-11 08:49:01	40118	1528678141491	252
115	117	241	2018-06-11 08:49:01	40117	1528678141524	253
40	47	241	2018-06-11 08:49:01	40047	1528678141558	254
3	80	214	2018-06-11 08:49:01	40080	1528678141591	255
69	71	224	2018-06-11 08:49:01	40071	1528678141625	256
8	64	213	2018-06-11 08:49:01	40064	1528678141658	257
38	50	211	2018-06-11 08:49:01	40050	1528678141691	258
3	80	213	2018-06-11 08:49:01	40080	1528678141725	259
115	118	226	2018-06-11 08:49:01	40118	1528678141758	260
64	123	225	2018-06-11 08:49:01	40123	1528678141792	261
70	72	237	2018-06-11 08:49:01	40072	1528678141850	262
37	38	226	2018-06-11 08:49:01	40038	1528678141883	263
40	77	223	2018-06-11 08:49:01	40077	1528678141917	264
69	71	223	2018-06-11 08:49:01	40071	1528678141950	265
115	118	226	2018-06-11 08:49:01	40118	1528678141984	266
33	32	222	2018-06-11 08:49:02	40032	1528678142042	267
37	38	225	2018-06-11 08:49:02	40038	1528678142075	268
13	26	214	2018-06-11 08:49:02	40026	1528678142109	269
70	72	237	2018-06-11 08:49:02	40072	1528678142142	270
71	69	221	2018-06-11 08:49:02	40069	1528678142175	271
10	3	237	2018-06-11 08:49:02	40003	1528678142209	272
115	118	226	2018-06-11 08:49:02	40118	1528678142242	273
38	44	228	2018-06-11 08:49:02	40044	1528678142276	274
40	47	241	2018-06-11 08:49:02	40047	1528678142309	275
3	80	213	2018-06-11 08:49:02	40080	1528678142343	276
38	44	228	2018-06-11 08:49:02	40044	1528678142493	277
3	17	228	2018-06-11 08:49:02	40017	1528678142576	278
3	80	213	2018-06-11 08:49:02	40080	1528678142668	279
115	118	226	2018-06-11 08:49:02	40118	1528678142749	280
13	11	211	2018-06-11 08:49:02	40011	1528678142784	281
33	56	217	2018-06-11 08:49:02	40056	1528678142826	282
8	13	219	2018-06-11 08:49:02	40013	1528678142868	283
71	69	221	2018-06-11 08:49:02	40069	1528678142910	284
33	56	217	2018-06-11 08:49:02	40056	1528678142951	285
11	16	235	2018-06-11 08:49:02	40016	1528678142993	286
69	124	209	2018-06-11 08:49:03	40124	1528678143035	287
32	24	217	2018-06-11 08:49:03	40024	1528678143077	288
37	38	225	2018-06-11 08:49:03	40038	1528678143144	289
117	122	213	2018-06-11 08:49:03	40122	1528678143185	290
32	24	217	2018-06-11 08:49:03	40024	1528678143227	291
80	121	212	2018-06-11 08:49:03	40121	1528678143269	292
40	48	221	2018-06-11 08:49:03	40048	1528678143335	293
37	26	229	2018-06-11 08:49:03	40026	1528678143377	294
9	8	238	2018-06-11 08:49:03	40008	1528678143419	295
117	122	214	2018-06-11 08:49:03	40122	1528678143461	296
64	131	210	2018-06-11 08:49:03	40131	1528678143496	297
3	10	237	2018-06-11 08:49:03	40010	1528678143527	298
64	129	215	2018-06-11 08:49:03	40129	1528678143561	299
117	122	213	2018-06-11 08:49:03	40122	1528678143594	300
3	21	216	2018-06-11 08:49:03	40021	1528678143627	301
115	120	224	2018-06-11 08:49:03	40120	1528678143661	302
32	33	220	2018-06-11 08:49:03	40033	1528678143694	303
3	12	240	2018-06-11 08:49:03	40012	1528678143728	304
64	131	211	2018-06-11 08:49:03	40131	1528678143761	305
117	122	214	2018-06-11 08:49:03	40122	1528678143794	306
37	38	225	2018-06-11 08:49:03	40038	1528678143828	307
9	8	238	2018-06-11 08:49:03	40008	1528678143861	308
40	53	214	2018-06-11 08:49:03	40053	1528678143895	309
39	38	228	2018-06-11 08:49:03	40038	1528678143928	310
12	10	247	2018-06-11 08:49:03	40010	1528678143961	311
41	43	239	2018-06-11 08:49:03	40043	1528678143995	312
9	8	238	2018-06-11 08:49:04	40008	1528678144028	313
32	24	217	2018-06-11 08:49:04	40024	1528678144062	314
11	16	234	2018-06-11 08:49:04	40016	1528678144095	315
12	10	247	2018-06-11 08:49:04	40010	1528678144128	316
40	53	214	2018-06-11 08:49:04	40053	1528678144162	317
40	41	241	2018-06-11 08:49:04	40041	1528678144195	318
12	10	248	2018-06-11 08:49:04	40010	1528678144229	319
32	24	217	2018-06-11 08:49:04	40024	1528678144262	320
8	13	218	2018-06-11 08:49:04	40013	1528678144295	321
12	10	248	2018-06-11 08:49:04	40010	1528678144329	322
64	123	224	2018-06-11 08:49:04	40123	1528678144395	323
69	71	223	2018-06-11 08:49:04	40071	1528678144429	324
32	33	220	2018-06-11 08:49:04	40033	1528678144462	325
40	77	223	2018-06-11 08:49:04	40077	1528678144496	326
71	132	222	2018-06-11 08:49:04	40132	1528678144529	327
32	33	220	2018-06-11 08:49:04	40033	1528678144596	328
80	121	212	2018-06-11 08:49:04	40121	1528678144629	329
64	115	211	2018-06-11 08:49:04	40115	1528678144663	330
63	70	218	2018-06-11 08:49:04	40070	1528678144696	331
40	48	220	2018-06-11 08:49:04	40048	1528678144729	332
70	72	237	2018-06-11 08:49:04	40072	1528678144763	333
115	120	225	2018-06-11 08:49:04	40120	1528678144796	334
12	10	247	2018-06-11 08:49:04	40010	1528678144829	335
8	9	237	2018-06-11 08:49:04	40009	1528678144863	336
32	52	211	2018-06-11 08:49:04	40052	1528678144896	337
8	9	237	2018-06-11 08:49:04	40009	1528678144930	338
115	129	226	2018-06-11 08:49:04	40129	1528678144963	339
40	47	241	2018-06-11 08:49:04	40047	1528678144996	340
39	38	228	2018-06-11 08:49:05	40038	1528678145030	341
3	12	240	2018-06-11 08:49:05	40012	1528678145063	342
80	121	212	2018-06-11 08:49:05	40121	1528678145097	343
40	77	223	2018-06-11 08:49:05	40077	1528678145130	344
39	38	228	2018-06-11 08:49:05	40038	1528678145163	345
3	21	216	2018-06-11 08:49:05	40021	1528678145197	346
115	120	224	2018-06-11 08:49:05	40120	1528678145230	347
40	77	223	2018-06-11 08:49:05	40077	1528678145264	348
40	47	241	2018-06-11 08:49:05	40047	1528678145297	349
8	9	237	2018-06-11 08:49:05	40009	1528678145330	350
8	64	214	2018-06-11 08:49:05	40064	1528678145366	351
70	78	220	2018-06-11 08:49:05	40078	1528678145397	352
63	66	236	2018-06-11 08:49:05	40066	1528678145431	353
11	20	234	2018-06-11 08:49:05	40020	1528678145464	354
41	43	239	2018-06-11 08:49:05	40043	1528678145497	355
115	118	226	2018-06-11 08:49:05	40118	1528678145531	356
32	52	211	2018-06-11 08:49:05	40052	1528678145564	357
11	20	234	2018-06-11 08:49:05	40020	1528678145598	358
67	131	222	2018-06-11 08:49:05	40131	1528678145656	359
40	48	220	2018-06-11 08:49:05	40048	1528678145690	360
41	53	210	2018-06-11 08:49:05	40053	1528678145723	361
8	13	218	2018-06-11 08:49:05	40013	1528678145756	362
38	44	228	2018-06-11 08:49:05	40044	1528678145789	363
9	67	213	2018-06-11 08:49:05	40067	1528678145823	364
41	48	224	2018-06-11 08:49:05	40048	1528678145881	365
39	38	228	2018-06-11 08:49:05	40038	1528678145915	366
119	127	245	2018-06-11 08:49:05	40127	1528678145948	367
11	20	234	2018-06-11 08:49:05	40020	1528678145981	368
39	38	229	2018-06-11 08:49:06	40038	1528678146015	369
63	70	218	2018-06-11 08:49:06	40070	1528678146048	370
32	33	220	2018-06-11 08:49:06	40033	1528678146082	371
69	124	210	2018-06-11 08:49:06	40124	1528678146115	372
63	70	215	2018-06-11 08:49:06	40070	1528678146148	373
8	9	237	2018-06-11 08:49:06	40009	1528678146183	374
9	67	213	2018-06-11 08:49:06	40067	1528678146216	375
69	124	209	2018-06-11 08:49:06	40124	1528678146250	376
70	72	237	2018-06-11 08:49:06	40072	1528678146283	377
115	119	209	2018-06-11 08:49:06	40119	1528678146317	378
8	13	219	2018-06-11 08:49:06	40013	1528678146350	379
9	8	238	2018-06-11 08:49:06	40008	1528678146383	380
32	33	220	2018-06-11 08:49:06	40033	1528678146417	381
41	24	215	2018-06-11 08:49:06	40024	1528678146450	382
33	56	217	2018-06-11 08:49:06	40056	1528678146483	383
41	24	215	2018-06-11 08:49:06	40024	1528678146517	384
41	43	239	2018-06-11 08:49:06	40043	1528678146550	385
32	52	211	2018-06-11 08:49:06	40052	1528678146584	386
117	120	233	2018-06-11 08:49:06	40120	1528678146617	387
9	8	238	2018-06-11 08:49:06	40008	1528678146650	388
32	33	220	2018-06-11 08:49:06	40033	1528678146684	389
38	44	228	2018-06-11 08:49:06	40044	1528678146717	390
117	120	234	2018-06-11 08:49:06	40120	1528678146751	391
41	43	239	2018-06-11 08:49:06	40043	1528678146784	392
32	52	211	2018-06-11 08:49:06	40052	1528678146818	393
10	3	237	2018-06-11 08:49:06	40003	1528678146851	394
3	80	213	2018-06-11 08:49:06	40080	1528678146884	395
38	44	228	2018-06-11 08:49:06	40044	1528678146942	396
12	10	247	2018-06-11 08:49:06	40010	1528678146976	397
43	53	214	2018-06-11 08:49:07	40053	1528678147018	398
10	17	248	2018-06-11 08:49:07	40017	1528678147060	399
71	132	222	2018-06-11 08:49:07	40132	1528678147103	400
33	32	222	2018-06-11 08:49:07	40032	1528678147168	401
80	121	212	2018-06-11 08:49:07	40121	1528678147210	402
40	63	222	2018-06-11 08:49:07	40063	1528678147251	403
9	67	213	2018-06-11 08:49:07	40067	1528678147293	404
12	10	247	2018-06-11 08:49:07	40010	1528678147335	405
40	63	221	2018-06-11 08:49:07	40063	1528678147376	406
11	20	235	2018-06-11 08:49:07	40020	1528678147418	407
117	122	214	2018-06-11 08:49:07	40122	1528678147460	408
71	132	222	2018-06-11 08:49:07	40132	1528678147502	409
40	47	241	2018-06-11 08:49:07	40047	1528678147543	410
8	64	213	2018-06-11 08:49:07	40064	1528678147585	411
41	48	224	2018-06-11 08:49:07	40048	1528678147627	412
118	132	212	2018-06-11 08:49:07	40132	1528678147668	413
71	69	221	2018-06-11 08:49:07	40069	1528678147710	414
41	43	239	2018-06-11 08:49:07	40043	1528678147752	415
38	40	212	2018-06-11 08:49:07	40040	1528678147794	416
63	66	235	2018-06-11 08:49:07	40066	1528678147835	417
38	44	228	2018-06-11 08:49:07	40044	1528678147877	418
118	132	212	2018-06-11 08:49:07	40132	1528678147911	419
64	135	212	2018-06-11 08:49:07	40135	1528678147944	420
71	69	221	2018-06-11 08:49:07	40069	1528678147977	421
40	47	241	2018-06-11 08:49:08	40047	1528678148011	422
118	132	212	2018-06-11 08:49:08	40132	1528678148044	423
63	66	236	2018-06-11 08:49:08	40066	1528678148077	424
41	43	239	2018-06-11 08:49:08	40043	1528678148111	425
10	12	250	2018-06-11 08:49:08	40012	1528678148144	426
40	77	224	2018-06-11 08:49:08	40077	1528678148211	427
33	32	222	2018-06-11 08:49:08	40032	1528678148244	428
13	9	227	2018-06-11 08:49:08	40009	1528678148278	429
69	75	238	2018-06-11 08:49:08	40075	1528678148311	430
10	3	237	2018-06-11 08:49:08	40003	1528678148344	431
40	47	241	2018-06-11 08:49:08	40047	1528678148411	432
117	120	235	2018-06-11 08:49:08	40120	1528678148445	433
64	123	225	2018-06-11 08:49:08	40123	1528678148478	434
71	69	221	2018-06-11 08:49:08	40069	1528678148511	435
3	80	213	2018-06-11 08:49:08	40080	1528678148545	436
8	64	214	2018-06-11 08:49:08	40064	1528678148578	437
117	120	234	2018-06-11 08:49:08	40120	1528678148612	438
40	47	241	2018-06-11 08:49:08	40047	1528678148645	439
9	39	213	2018-06-11 08:49:08	40039	1528678148678	440
64	67	224	2018-06-11 08:49:08	40067	1528678148712	441
117	120	235	2018-06-11 08:49:08	40120	1528678148745	442
64	135	213	2018-06-11 08:49:08	40135	1528678148779	443
40	47	241	2018-06-11 08:49:08	40047	1528678148812	444
67	123	217	2018-06-11 08:49:08	40123	1528678148845	445
9	8	238	2018-06-11 08:49:08	40008	1528678148881	446
40	63	222	2018-06-11 08:49:08	40063	1528678148920	447
40	50	220	2018-06-11 08:49:08	40050	1528678148954	448
64	67	225	2018-06-11 08:49:08	40067	1528678148987	449
117	120	234	2018-06-11 08:49:09	40120	1528678149021	450
40	47	241	2018-06-11 08:49:09	40047	1528678149054	451
67	123	216	2018-06-11 08:49:09	40123	1528678149087	452
9	39	211	2018-06-11 08:49:09	40039	1528678149137	453
40	63	222	2018-06-11 08:49:09	40063	1528678149171	454
75	69	235	2018-06-11 08:49:09	40069	1528678149204	455
67	123	216	2018-06-11 08:49:09	40123	1528678149238	456
37	26	229	2018-06-11 08:49:09	40026	1528678149271	457
69	124	210	2018-06-11 08:49:09	40124	1528678149321	458
10	3	237	2018-06-11 08:49:09	40003	1528678149354	459
40	63	221	2018-06-11 08:49:09	40063	1528678149388	460
67	131	222	2018-06-11 08:49:09	40131	1528678149421	461
63	66	235	2018-06-11 08:49:09	40066	1528678149488	462
64	67	225	2018-06-11 08:49:09	40067	1528678149538	463
