id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	33	0	3	0	3	1	2018-06-09 20:25:10	40003	1528547110479	1
17	100	33	3	12	0	0	2018-06-09 20:25:25	40017	1528547125400	2
10	100	33	3	12	2	1	2018-06-09 20:25:26	40010	1528547126067	3
12	100	33	3	10	0	0	2018-06-09 20:25:40	40012	1528547140196	4
63	41	259	64	43	2	1	2018-06-09 20:25:45	40063	1528547145820	5
64	15	244	70	33	7	1	2018-06-09 20:25:46	40064	1528547146821	6
80	111	133	10	22	1	1	2018-06-09 20:25:49	40080	1528547149964	7
8	50	259	64	43	2	1	2018-06-09 20:25:50	40008	1528547150432	8
121	31	244	80	33	0	0	2018-06-09 20:25:52	40121	1528547152092	9
50	25	300	63	54	1	1	2018-06-09 20:25:53	40050	1528547153458	10
66	33	244	70	33	1	1	2018-06-09 20:25:53	40066	1528547153562	11
70	111	133	10	23	6	1	2018-06-09 20:25:53	40070	1528547153631	12
135	100	259	64	43	0	0	2018-06-09 20:26:03	40135	1528547163000	13
39	100	325	50	64	0	0	2018-06-09 20:26:07	40039	1528547167117	14
47	62	317	43	65	0	0	2018-06-09 20:26:07	40047	1528547167777	15
11	125	340	13	67	1	1	2018-06-09 20:26:08	40011	1528547168132	16
40	25	302	77	55	1	1	2018-06-09 20:26:08	40040	1528547168873	17
117	125	259	120	44	0	0	2018-06-09 20:26:09	40117	1528547169113	18
119	100	259	120	46	1	1	2018-06-09 20:26:09	40119	1528547169203	19
24	100	322	41	65	0	0	2018-06-09 20:26:09	40024	1528547169250	20
56	41	322	41	66	1	1	2018-06-09 20:26:09	40056	1528547169470	21
120	15	244	70	34	4	1	2018-06-09 20:26:10	40120	1528547170110	22
9	1	309	8	53	0	0	2018-06-09 20:26:10	40009	1528547170170	23
71	125	306	69	46	0	0	2018-06-09 20:26:10	40071	1528547170531	24
48	1	327	40	65	0	0	2018-06-09 20:26:13	40048	1528547173473	25
41	20	302	77	55	1	1	2018-06-09 20:26:13	40041	1528547173769	26
129	50	259	64	43	1	1	2018-06-09 20:26:13	40129	1528547173859	27
122	37	309	129	53	3	1	2018-06-09 20:26:16	40122	1528547176077	28
13	31	309	8	55	3	1	2018-06-09 20:26:16	40013	1528547176145	29
69	62	244	70	35	2	1	2018-06-09 20:26:16	40069	1528547176353	30
67	62	259	64	43	0	0	2018-06-09 20:26:18	40067	1528547178659	31
43	17	300	63	55	4	1	2018-06-09 20:26:18	40043	1528547178729	32
115	100	259	120	44	0	0	2018-06-09 20:26:19	40115	1528547179004	33
139	100	346	122	63	0	0	2018-06-09 20:26:19	40139	1528547179863	34
44	100	317	43	65	0	0	2018-06-09 20:26:19	40044	1528547179895	35
131	111	259	64	43	0	0	2018-06-09 20:26:20	40131	1528547180055	36
52	50	317	43	67	0	0	2018-06-09 20:26:20	40052	1528547180750	37
72	1	244	70	33	0	0	2018-06-09 20:26:24	40072	1528547184440	38
53	50	302	77	55	0	0	2018-06-09 20:26:24	40053	1528547184783	39
38	50	317	43	65	0	0	2018-06-09 20:26:24	40038	1528547184852	40
78	100	244	70	33	0	0	2018-06-09 20:26:26	40078	1528547186600	41
77	25	277	66	45	3	1	2018-06-09 20:26:26	40077	1528547186662	42
118	41	259	120	44	0	0	2018-06-09 20:26:26	40118	1528547186812	43
123	111	259	64	43	0	0	2018-06-09 20:26:27	40123	1528547187881	44
127	31	359	119	56	0	0	2018-06-09 20:26:27	40127	1528547187945	45
32	100	363	56	76	0	0	2018-06-09 20:26:31	40032	1528547191278	46
37	125	340	13	65	1	1	2018-06-09 20:26:33	40037	1528547193144	47
132	125	346	122	64	0	0	2018-06-09 20:26:35	40132	1528547195107	48
33	100	340	13	65	0	0	2018-06-09 20:26:35	40033	1528547195264	49
124	111	346	122	64	0	0	2018-06-09 20:26:35	40124	1528547195572	50
26	1	465	37	75	0	0	2018-06-09 20:26:36	40026	1528547196193	51
20	55	465	11	79	2	1	2018-06-09 20:26:40	40020	1528547200756	52
75	1	306	69	46	0	0	2018-06-09 20:26:41	40075	1528547201514	53
16	1	520	20	91	0	0	2018-06-09 20:26:47	40016	1528547207244	54
21	1	520	20	91	0	0	2018-06-09 20:26:49	40021	1528547209440	55
