addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	4	10	12	17	80	0	0	0	0	0	0	0	0	0	0	10	9	2	1	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40003	1527837724247	1
21	5	3	10	13	17	20	0	0	0	0	0	0	0	0	0	8	4	8	8	7	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40021	1527837724338	2
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	10	9	7	9	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40011	1527837724454	3
13	6	9	11	21	33	37	67	0	0	0	0	0	0	0	0	5	4	6	6	10	4	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40013	1527837724594	4
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	3	10	1	7	10	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40008	1527837724650	5
20	3	11	16	21	0	0	0	0	0	0	0	0	0	0	0	4	7	8	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40020	1527837724722	6
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	6	9	8	2	5	9	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40010	1527837724783	7
9	3	8	13	39	0	0	0	0	0	0	0	0	0	0	0	10	7	1	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40009	1527837724816	8
12	4	3	10	17	80	0	0	0	0	0	0	0	0	0	0	8	10	9	8	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40012	1527837724850	9
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	6	10	9	8	9	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40017	1527837724883	10
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-01 15:22:04	40016	1527837724916	11
