addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	5	3	12	17	70	80	0	0	0	0	0	0	0	0	0	10	9	9	8	10	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40010	1527685449011	1
16	2	11	20	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40016	1527685449084	2
13	8	3	8	9	11	21	26	33	37	0	0	0	0	0	0	3	3	8	4	5	3	6	8	0	0	0	0	0	0	2018-05-30 21:04:09	40013	1527685449126	3
20	3	11	16	21	0	0	0	0	0	0	0	0	0	0	0	4	9	7	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40020	1527685449168	4
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	8	9	9	8	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40011	1527685449221	5
21	4	3	13	17	20	0	0	0	0	0	0	0	0	0	0	7	9	6	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40021	1527685449306	6
9	4	8	13	64	67	0	0	0	0	0	0	0	0	0	0	10	9	5	7	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40009	1527685449357	7
12	6	3	10	17	21	70	80	0	0	0	0	0	0	0	0	10	10	10	1	5	10	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40012	1527685449393	8
3	7	8	10	11	12	17	21	80	0	0	0	0	0	0	0	1	10	6	10	10	9	7	0	0	0	0	0	0	0	2018-05-30 21:04:09	40003	1527685449426	9
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	8	10	9	9	7	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40008	1527685449533	10
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	10	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:09	40017	1527685449614	11
24	5	30	32	33	41	44	0	0	0	0	0	0	0	0	0	10	8	7	10	6	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:10	40024	1527685450382	12
64	8	8	9	63	66	67	70	123	129	0	0	0	0	0	0	10	9	10	9	10	10	9	10	0	0	0	0	0	0	2018-05-30 21:04:10	40064	1527685450668	13
38	7	26	37	39	41	43	44	50	0	0	0	0	0	0	0	2	10	10	4	10	9	10	0	0	0	0	0	0	0	2018-05-30 21:04:10	40038	1527685450706	14
70	9	10	63	64	66	69	72	78	80	120	0	0	0	0	0	6	1	5	8	6	4	9	9	6	0	0	0	0	0	2018-05-30 21:04:10	40070	1527685450764	15
66	6	63	64	67	70	77	139	0	0	0	0	0	0	0	0	10	10	8	10	10	10	0	0	0	0	0	0	0	0	2018-05-30 21:04:10	40066	1527685450794	16
30	7	24	32	33	37	40	52	56	0	0	0	0	0	0	0	10	8	8	4	9	1	10	0	0	0	0	0	0	0	2018-05-30 21:04:10	40030	1527685450827	17
39	4	26	37	38	50	0	0	0	0	0	0	0	0	0	0	9	4	10	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:10	40039	1527685450860	18
67	7	8	9	64	66	117	123	131	0	0	0	0	0	0	0	10	10	10	5	8	2	10	0	0	0	0	0	0	0	2018-05-30 21:04:10	40067	1527685450894	19
71	4	69	75	124	132	0	0	0	0	0	0	0	0	0	0	9	10	9	9	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:10	40071	1527685450927	20
32	4	30	33	52	56	0	0	0	0	0	0	0	0	0	0	6	8	8	5	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:10	40032	1527685450960	21
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40078	1527685451061	22
33	5	13	30	32	37	56	0	0	0	0	0	0	0	0	0	10	10	8	10	8	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40033	1527685451094	23
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40026	1527685451127	24
37	6	13	26	33	38	39	56	0	0	0	0	0	0	0	0	10	10	10	10	1	10	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40037	1527685451161	25
63	10	40	41	43	50	64	66	70	72	77	129	0	0	0	0	6	6	10	10	10	10	4	2	1	7	0	0	0	0	2018-05-30 21:04:11	40063	1527685451194	26
129	11	63	64	115	117	118	120	121	122	123	131	139	0	0	0	10	10	10	10	10	10	10	10	10	10	10	0	0	0	2018-05-30 21:04:11	40129	1527685451227	27
120	12	70	115	117	118	119	121	122	123	129	131	132	135	0	0	10	10	10	10	10	10	1	10	10	10	8	8	0	0	2018-05-30 21:04:11	40120	1527685451277	28
122	6	115	117	124	129	132	139	0	0	0	0	0	0	0	0	1	2	7	10	10	10	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40122	1527685451336	29
118	13	115	117	119	120	121	122	123	124	129	131	132	135	139	0	10	10	10	10	10	2	10	8	10	10	1	10	8	0	2018-05-30 21:04:11	40118	1527685451369	30
124	5	71	118	122	132	139	0	0	0	0	0	0	0	0	0	7	3	6	10	7	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40124	1527685451403	31
123	14	64	67	115	117	118	119	120	121	122	127	129	131	135	139	8	3	7	10	10	1	6	7	1	10	10	10	10	5	2018-05-30 21:04:11	40123	1527685451436	32
139	7	66	118	122	123	124	129	132	0	0	0	0	0	0	0	5	7	10	1	8	9	10	0	0	0	0	0	0	0	2018-05-30 21:04:11	40139	1527685451470	33
80	7	3	10	12	17	70	72	121	0	0	0	0	0	0	0	10	8	9	8	9	7	2	0	0	0	0	0	0	0	2018-05-30 21:04:11	40080	1527685451536	34
52	8	32	40	41	43	47	48	50	56	0	0	0	0	0	0	8	10	10	8	8	10	6	6	0	0	0	0	0	0	2018-05-30 21:04:11	40052	1527685451570	35
72	3	70	78	80	0	0	0	0	0	0	0	0	0	0	0	10	10	2	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40072	1527685451603	36
131	9	67	115	117	118	120	123	127	129	135	0	0	0	0	0	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-05-30 21:04:11	40131	1527685451636	37
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-05-30 21:04:11	40069	1527685451670	38
41	12	38	40	43	44	47	48	50	52	53	56	63	77	0	0	6	10	10	7	10	9	8	10	9	9	5	10	0	0	2018-05-30 21:04:11	40041	1527685451703	39
