addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	6	3	12	17	21	70	80	0	0	0	0	0	0	0	0	8	9	9	5	7	10	0	0	0	0	0	0	0	0	2018-06-09 20:17:38	40010	1528546658935	1
13	8	3	8	9	11	21	33	37	67	0	0	0	0	0	0	6	8	10	8	9	9	10	9	0	0	0	0	0	0	2018-06-09 20:17:38	40013	1528546658992	2
11	3	3	13	20	0	0	0	0	0	0	0	0	0	0	0	5	8	8	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40011	1528546659025	3
9	3	8	13	67	0	0	0	0	0	0	0	0	0	0	0	10	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40009	1528546659059	4
12	5	3	10	17	21	80	0	0	0	0	0	0	0	0	0	10	10	9	6	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40012	1528546659093	5
16	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40016	1528546659138	6
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	8	10	9	5	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40017	1528546659262	7
21	6	3	10	12	13	17	20	0	0	0	0	0	0	0	0	6	5	6	7	5	8	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40021	1528546659294	8
3	6	10	11	12	13	17	21	0	0	0	0	0	0	0	0	10	6	10	2	10	6	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40003	1528546659327	9
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	6	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40008	1528546659360	10
20	3	11	16	21	0	0	0	0	0	0	0	0	0	0	0	8	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:39	40020	1528546659582	11
124	4	71	122	132	139	0	0	0	0	0	0	0	0	0	0	7	9	10	5	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:40	40124	1528546660470	12
67	7	8	9	13	64	117	123	131	0	0	0	0	0	0	0	10	10	8	10	10	10	7	0	0	0	0	0	0	0	2018-06-09 20:17:40	40067	1528546660536	13
64	9	8	63	66	67	70	123	129	131	135	0	0	0	0	0	10	10	7	10	10	10	10	10	9	0	0	0	0	0	2018-06-09 20:17:40	40064	1528546660672	14
118	13	115	117	119	120	121	122	123	124	129	131	132	135	139	0	10	10	10	10	10	8	10	9	10	10	1	9	8	0	2018-06-09 20:17:40	40118	1528546660736	15
38	7	37	39	41	43	44	50	56	0	0	0	0	0	0	0	10	10	4	10	10	10	1	0	0	0	0	0	0	0	2018-06-09 20:17:40	40038	1528546660779	16
123	12	64	67	115	117	118	120	121	127	129	131	135	139	0	0	10	9	9	10	10	10	10	9	10	10	10	1	0	0	2018-06-09 20:17:40	40123	1528546660819	17
115	14	64	70	117	118	119	120	121	122	123	124	129	131	135	139	1	1	10	10	10	10	10	10	10	7	10	10	9	2	2018-06-09 20:17:40	40115	1528546660861	18
40	10	41	43	44	47	48	50	52	53	56	77	0	0	0	0	10	10	10	10	10	10	10	9	1	10	0	0	0	0	2018-06-09 20:17:40	40040	1528546660903	19
44	7	38	39	40	41	43	47	50	0	0	0	0	0	0	0	10	4	10	10	10	10	6	0	0	0	0	0	0	0	2018-06-09 20:17:40	40044	1528546660944	20
132	5	71	120	122	124	139	0	0	0	0	0	0	0	0	0	8	7	9	10	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:40	40132	1528546660986	21
139	6	66	118	122	124	129	132	0	0	0	0	0	0	0	0	1	1	10	5	4	10	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40139	1528546661028	22
117	11	67	115	118	119	120	121	123	127	129	131	135	0	0	0	8	10	10	10	10	10	10	8	10	10	9	0	0	0	2018-06-09 20:17:41	40117	1528546661070	23
37	6	13	26	33	38	39	56	0	0	0	0	0	0	0	0	10	8	10	10	7	10	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40037	1528546661111	24
33	4	13	32	37	56	0	0	0	0	0	0	0	0	0	0	10	10	10	10	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40033	1528546661178	25
122	5	115	124	129	132	139	0	0	0	0	0	0	0	0	0	7	10	10	9	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40122	1528546661220	26
129	11	63	64	115	117	118	120	121	122	123	135	139	0	0	0	10	10	10	10	10	10	8	10	10	9	10	0	0	0	2018-06-09 20:17:41	40129	1528546661261	27
121	9	80	115	117	118	119	120	123	127	129	0	0	0	0	0	9	9	8	10	10	9	6	4	7	0	0	0	0	0	2018-06-09 20:17:41	40121	1528546661303	28
80	5	10	12	17	70	121	0	0	0	0	0	0	0	0	0	10	9	9	9	4	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40080	1528546661345	29
135	7	64	117	118	123	127	129	131	0	0	0	0	0	0	0	10	10	8	10	5	10	10	0	0	0	0	0	0	0	2018-06-09 20:17:41	40135	1528546661412	30
50	9	38	39	40	41	43	52	53	63	77	0	0	0	0	0	9	5	10	10	10	8	10	9	10	0	0	0	0	0	2018-06-09 20:17:41	40050	1528546661453	31
39	4	37	38	44	50	0	0	0	0	0	0	0	0	0	0	10	10	1	10	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40039	1528546661495	32
63	10	40	41	43	50	52	64	66	70	72	129	0	0	0	0	8	7	10	10	1	10	10	6	1	7	0	0	0	0	2018-06-09 20:17:41	40063	1528546661537	33
48	4	40	41	47	52	0	0	0	0	0	0	0	0	0	0	10	7	7	8	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40048	1528546661578	34
52	8	32	40	41	43	47	48	50	56	0	0	0	0	0	0	4	10	10	8	9	10	10	10	0	0	0	0	0	0	2018-06-09 20:17:41	40052	1528546661612	35
72	2	70	78	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40072	1528546661645	36
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	10	8	10	3	8	8	0	0	0	0	0	0	2018-06-09 20:17:41	40047	1528546661679	37
119	6	115	117	118	120	121	127	0	0	0	0	0	0	0	0	10	8	10	8	10	10	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40119	1528546661712	38
24	4	32	41	44	52	0	0	0	0	0	0	0	0	0	0	10	10	10	4	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40024	1528546661745	39
66	5	63	64	70	77	139	0	0	0	0	0	0	0	0	0	10	8	10	10	10	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40066	1528546661779	40
120	12	70	115	117	118	119	121	122	123	129	131	132	135	0	0	9	10	10	10	10	10	3	10	10	10	8	6	0	0	2018-06-09 20:17:41	40120	1528546661812	41
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-06-09 20:17:41	40075	1528546661846	42
