seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
0	0	20501	2018-06-09 23:37:10	40003	1528558630883	1
1	0	40981	2018-06-09 23:37:30	40003	1528558650881	2
2	0	61461	2018-06-09 23:37:50	40003	1528558670908	3
3	1	16405	2018-06-09 23:38:10	40003	1528558690877	4
4	1	36885	2018-06-09 23:38:30	40003	1528558710882	5
5	1	57365	2018-06-09 23:38:50	40003	1528558730880	6
6	2	12309	2018-06-09 23:39:10	40003	1528558750878	7
7	2	32789	2018-06-09 23:39:30	40003	1528558770878	8
8	2	53269	2018-06-09 23:39:50	40003	1528558790911	9
9	3	8213	2018-06-09 23:40:10	40003	1528558810878	10
10	3	28693	2018-06-09 23:40:30	40003	1528558830879	11
11	3	49173	2018-06-09 23:40:50	40003	1528558850973	12
12	4	4117	2018-06-09 23:41:10	40003	1528558870875	13
13	4	24597	2018-06-09 23:41:30	40003	1528558890875	14
14	4	45077	2018-06-09 23:41:57	40003	1528558917379	15
15	5	21	2018-06-09 23:42:10	40003	1528558930875	16
16	5	20501	2018-06-09 23:42:30	40003	1528558950876	17
17	5	40981	2018-06-09 23:42:50	40003	1528558970965	18
18	5	61461	2018-06-09 23:43:10	40003	1528558990872	19
19	6	16405	2018-06-09 23:43:30	40003	1528559010872	20
20	6	36885	2018-06-09 23:43:50	40003	1528559030960	21
21	6	57365	2018-06-09 23:44:10	40003	1528559050872	22
22	7	12309	2018-06-09 23:44:30	40003	1528559070872	23
23	7	32789	2018-06-09 23:44:50	40003	1528559090957	24
24	7	53269	2018-06-09 23:45:10	40003	1528559110869	25
25	8	8213	2018-06-09 23:45:30	40003	1528559130869	26
26	8	28693	2018-06-09 23:45:50	40003	1528559150929	27
27	8	49173	2018-06-09 23:46:10	40003	1528559170869	28
28	9	4122	2018-06-09 23:46:30	40003	1528559190873	29
29	9	24597	2018-06-09 23:46:50	40003	1528559210995	30
30	9	45077	2018-06-09 23:47:10	40003	1528559230870	31
31	10	21	2018-06-09 23:47:30	40003	1528559250866	32
32	10	20501	2018-06-09 23:47:50	40003	1528559270966	33
33	10	40981	2018-06-09 23:48:10	40003	1528559290866	34
34	10	61461	2018-06-09 23:48:30	40003	1528559310867	35
35	11	16409	2018-06-09 23:48:50	40003	1528559330925	36
36	11	36885	2018-06-09 23:49:10	40003	1528559350867	37
37	11	57365	2018-06-09 23:49:30	40003	1528559370863	38
38	12	12309	2018-06-09 23:49:50	40003	1528559390966	39
