addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
43	12	38	40	41	44	47	48	50	52	53	63	64	77	0	0	1	10	10	10	10	10	10	10	9	10	1	10	0	0	2018-07-19 10:36:17	40043	1531967777262	14
64	7	8	43	50	63	66	67	70	0	0	0	0	0	0	0	7	5	2	10	8	10	7	0	0	0	0	0	0	0	2018-07-19 10:36:17	40064	1531967777602	15
32	2	33	41	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:17	40032	1531967777657	16
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	8	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:17	40066	1531967777687	17
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	6	10	7	7	8	9	0	0	0	0	0	0	0	0	2018-07-19 10:36:17	40033	1531967777720	18
39	6	8	9	26	37	38	50	0	0	0	0	0	0	0	0	4	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 10:36:17	40039	1531967777756	19
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	6	10	3	9	9	8	4	9	0	0	0	0	0	0	2018-07-19 10:36:17	40037	1531967777859	20
38	10	13	26	33	37	39	40	41	43	44	50	0	0	0	0	2	10	10	10	10	9	7	4	10	8	0	0	0	0	2018-07-19 10:36:17	40038	1531967777897	21
24	9	32	33	37	38	40	41	44	52	56	0	0	0	0	0	8	6	1	2	10	9	5	9	10	0	0	0	0	0	2018-07-19 10:36:17	40024	1531967777929	22
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	9	10	10	10	10	10	10	10	8	3	10	10	0	0	2018-07-19 10:36:17	40040	1531967777966	23
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	10	10	8	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:17	40026	1531967777997	24
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	9	8	10	10	6	10	10	5	10	4	7	0	0	0	2018-07-19 10:36:18	40063	1531967778029	25
52	10	33	40	41	43	44	47	48	50	63	77	0	0	0	0	5	10	10	9	5	10	10	10	9	10	0	0	0	0	2018-07-19 10:36:18	40052	1531967778062	26
50	12	38	39	40	41	43	44	47	52	53	63	64	77	0	0	9	8	9	10	10	9	10	10	10	10	3	10	0	0	2018-07-19 10:36:18	40050	1531967778096	27
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	9	10	10	8	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40072	1531967778406	28
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40075	1531967778438	29
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	8	10	10	10	10	5	3	0	0	0	0	0	0	2018-07-19 10:36:18	40080	1531967778471	30
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	10	9	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40069	1531967778504	31
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40048	1531967778538	32
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40071	1531967778571	33
77	7	40	43	50	52	53	63	66	0	0	0	0	0	0	0	10	10	10	5	10	10	10	0	0	0	0	0	0	0	2018-07-19 10:36:18	40077	1531967778604	34
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	10	3	10	10	8	10	0	0	0	0	2018-07-19 10:36:18	40044	1531967778638	35
47	7	40	41	43	48	50	52	56	0	0	0	0	0	0	0	10	10	9	10	10	10	1	0	0	0	0	0	0	0	2018-07-19 10:36:18	40047	1531967778671	36
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40078	1531967778705	37
67	4	8	9	63	64	0	0	0	0	0	0	0	0	0	0	10	8	7	10	0	0	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40067	1531967778738	38
70	10	4	10	63	64	66	69	71	72	78	80	0	0	0	0	2	10	8	9	5	3	1	10	6	9	0	0	0	0	2018-07-19 10:36:18	40070	1531967778771	39
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	6	4	8	6	10	8	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40053	1531967778805	40
56	6	32	33	37	40	41	47	0	0	0	0	0	0	0	0	1	5	10	3	7	5	0	0	0	0	0	0	0	0	2018-07-19 10:36:18	40056	1531967778838	41
