nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
64	1	1	0	38120	0	41023	2017-03-30 16:11:36	40064	1490861496605	1
12	1	1	0	40396	0	41121	2017-03-30 16:11:36	40012	1490861496654	2
13	1	1	0	40712	0	41161	2017-03-30 16:11:36	40013	1490861496695	3
15	1	1	0	41619	0	41186	2017-03-30 16:11:36	40015	1490861496743	4
18	1	1	0	41421	0	41202	2017-03-30 16:11:36	40018	1490861496776	5
7	1	1	0	40788	0	41199	2017-03-30 16:11:36	40007	1490861496810	6
11	1	1	0	41544	0	41292	2017-03-30 16:11:36	40011	1490861496843	7
71	1	1	0	38655	0	41297	2017-03-30 16:11:36	40071	1490861496876	8
4	1	1	0	40848	0	41322	2017-03-30 16:11:36	40004	1490861496910	9
8	1	1	0	40381	0	41146	2017-03-30 16:11:36	40008	1490861496943	10
10	1	1	0	40855	0	41400	2017-03-30 16:11:36	40010	1490861496977	11
67	1	1	0	38854	0	41400	2017-03-30 16:11:37	40067	1490861497010	12
14	1	1	0	41322	0	41498	2017-03-30 16:11:37	40014	1490861497043	13
3	1	1	0	42039	0	41388	2017-03-30 16:11:37	40003	1490861497077	14
72	1	1	0	38672	0	41403	2017-03-30 16:11:37	40072	1490861497117	15
75	1	12	0	38798	0	40855	2017-03-30 16:11:37	40075	1490861497152	16
17	1	12	0	40948	0	40956	2017-03-30 16:11:37	40017	1490861497206	17
21	1	13	0	42128	0	41216	2017-03-30 16:11:37	40021	1490861497235	18
6	1	15	0	40923	0	42092	2017-03-30 16:11:37	40006	1490861497285	19
20	1	8	0	42052	0	41051	2017-03-30 16:11:37	40020	1490861497342	20
22	1	12	0	41938	0	41094	2017-03-30 16:11:37	40022	1490861497381	21
39	1	12	0	40377	0	41195	2017-03-30 16:11:37	40039	1490861497489	22
19	1	12	0	42186	0	41290	2017-03-30 16:11:37	40019	1490861497534	23
35	1	11	0	40464	0	42286	2017-03-30 16:11:37	40035	1490861497569	24
2	1	12	0	42204	0	41287	2017-03-30 16:11:37	40002	1490861497602	25
37	1	11	0	40575	0	42381	2017-03-30 16:11:37	40037	1490861497693	26
30	1	39	0	40661	0	40668	2017-03-30 16:11:37	40030	1490861497730	27
44	1	39	0	39979	0	40691	2017-03-30 16:11:37	40044	1490861497793	28
78	1	19	0	39540	0	42495	2017-03-30 16:11:37	40078	1490861497877	29
43	1	39	0	40085	0	40827	2017-03-30 16:11:37	40043	1490861497911	30
41	1	39	0	40145	0	40902	2017-03-30 16:11:37	40041	1490861497960	31
28	1	35	0	41101	0	40889	2017-03-30 16:11:38	40028	1490861498011	32
38	1	35	0	40900	0	40909	2017-03-30 16:11:38	40038	1490861498045	33
26	1	35	0	40967	0	40939	2017-03-30 16:11:38	40026	1490861498078	34
