nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	1	3	0	41129	0	40986	2018-06-09 15:54:39	40010	1528530879809	1
17	1	10	0	41123	0	41238	2018-06-09 15:54:39	40017	1528530879858	2
70	1	10	0	39610	0	41503	2018-06-09 15:54:40	40070	1528530880121	3
80	1	10	0	40238	0	41792	2018-06-09 15:54:40	40080	1528530880411	4
11	1	3	0	42169	0	41823	2018-06-09 15:54:40	40011	1528530880554	5
78	1	70	0	40456	0	40097	2018-06-09 15:54:40	40078	1528530880610	6
66	1	70	0	40431	0	40403	2018-06-09 15:54:40	40066	1528530880934	7
72	1	70	0	41075	0	40547	2018-06-09 15:54:41	40072	1528530881059	8
20	1	11	0	42174	0	42660	2018-06-09 15:54:41	40020	1528530881092	9
63	1	66	0	41670	0	40830	2018-06-09 15:54:41	40063	1528530881316	10
13	1	11	0	43161	0	42987	2018-06-09 15:54:41	40013	1528530881366	11
77	1	66	0	42186	0	41096	2018-06-09 15:54:41	40077	1528530881660	12
21	1	13	0	43459	0	43411	2018-06-09 15:54:41	40021	1528530881693	13
64	1	63	0	41476	0	42276	2018-06-09 15:54:41	40064	1528530881917	14
12	1	21	0	43366	0	43817	2018-06-09 15:54:42	40012	1528530882002	15
67	1	64	0	41480	0	41509	2018-06-09 15:54:42	40067	1528530882035	16
47	1	41	0	41554	0	41582	2018-06-09 15:54:42	40047	1528530882068	17
56	1	41	0	41581	0	41609	2018-06-09 15:54:42	40056	1528530882135	18
26	1	13	0	42541	0	43906	2018-06-09 15:54:42	40026	1528530882168	19
33	1	13	0	42503	0	43936	2018-06-09 15:54:42	40033	1528530882202	20
41	1	63	0	41558	0	42410	2018-06-09 15:54:42	40041	1528530882235	21
50	1	77	0	41780	0	42897	2018-06-09 15:54:42	40050	1528530882268	22
129	1	63	0	41696	0	42378	2018-06-09 15:54:42	40129	1528530882302	23
52	1	41	0	41685	0	41689	2018-06-09 15:54:42	40052	1528530882335	24
40	1	41	0	41553	0	41582	2018-06-09 15:54:42	40040	1528530882369	25
44	1	47	0	41840	0	41824	2018-06-09 15:54:42	40044	1528530882402	26
8	1	67	0	43739	0	41909	2018-06-09 15:54:42	40008	1528530882435	27
115	1	129	0	42616	0	42111	2018-06-09 15:54:42	40115	1528530882469	28
139	1	129	0	42055	0	42049	2018-06-09 15:54:42	40139	1528530882502	29
48	1	47	0	42029	0	41982	2018-06-09 15:54:42	40048	1528530882536	30
37	1	56	0	42721	0	41825	2018-06-09 15:54:42	40037	1528530882703	31
117	1	129	0	42728	0	42196	2018-06-09 15:54:42	40117	1528530882769	32
9	1	13	0	43562	0	43944	2018-06-09 15:54:42	40009	1528530882828	33
43	1	41	0	43639	0	42404	2018-06-09 15:54:42	40043	1528530882928	34
132	1	139	0	42079	0	42093	2018-06-09 15:54:42	40132	1528530882961	35
53	1	50	0	42478	0	42441	2018-06-09 15:54:42	40053	1528530882995	36
24	1	41	0	43504	0	42520	2018-06-09 15:54:43	40024	1528530883053	37
122	1	139	0	42540	0	42504	2018-06-09 15:54:43	40122	1528530883120	38
123	1	117	0	42714	0	43002	2018-06-09 15:54:43	40123	1528530883220	39
38	1	37	0	43662	0	43639	2018-06-09 15:54:43	40038	1528530883253	40
71	1	132	0	43216	0	43010	2018-06-09 15:54:43	40071	1528530883387	41
120	1	123	0	42911	0	43074	2018-06-09 15:54:43	40120	1528530883454	42
121	1	120	0	43243	0	42977	2018-06-09 15:54:43	40121	1528530883521	43
127	1	119	0	42976	0	42948	2018-06-09 15:54:43	40127	1528530883721	44
135	1	123	0	43069	0	43155	2018-06-09 15:54:43	40135	1528530883754	45
131	1	123	0	42585	0	42806	2018-06-09 15:54:43	40131	1528530883888	46
118	1	117	0	42804	0	42850	2018-06-09 15:54:44	40118	1528530884146	47
124	1	132	0	43193	0	43120	2018-06-09 15:54:44	40124	1528530884180	48
75	1	71	0	43178	0	43491	2018-06-09 15:54:44	40075	1528530884247	49
119	1	118	0	42948	0	43388	2018-06-09 15:54:44	40119	1528530884405	50
39	1	38	0	43713	0	43693	2018-06-09 15:54:44	40039	1528530884505	51
40	26980	11316	0	44753	13356	27692	2018-06-09 15:54:45	40040	1528530885199	52
11	2	3	0	62168	0	61822	2018-06-09 15:55:00	40011	1528530900086	53
13	2	11	0	62378	0	62204	2018-06-09 15:55:00	40013	1528530900130	54
21	2	13	0	62467	0	62419	2018-06-09 15:55:00	40021	1528530900182	55
9	2	13	0	62228	0	62610	2018-06-09 15:55:00	40009	1528530900366	56
33	2	13	0	61177	0	62610	2018-06-09 15:55:00	40033	1528530900433	57
12	2	3	0	62278	0	62193	2018-06-09 15:55:00	40012	1528530900466	58
26	2	13	0	61245	0	62610	2018-06-09 15:55:00	40026	1528530900499	59
10	2	12	0	62445	0	62382	2018-06-09 15:55:00	40010	1528530900566	60
17	2	10	0	62412	0	62527	2018-06-09 15:55:00	40017	1528530900700	61
20	2	21	0	62368	0	63055	2018-06-09 15:55:00	40020	1528530900767	62
8	2	9	0	62408	0	62464	2018-06-09 15:55:00	40008	1528530900834	63
70	2	10	0	60862	0	62755	2018-06-09 15:55:01	40070	1528530901000	64
37	2	13	0	61516	0	62949	2018-06-09 15:55:01	40037	1528530901167	65
66	2	70	0	61209	0	61181	2018-06-09 15:55:01	40066	1528530901234	66
64	2	8	0	61184	0	62953	2018-06-09 15:55:01	40064	1528530901267	67
121	2	119	0	62143	0	61842	2018-06-09 15:55:01	40121	1528530901902	68
135	2	117	0	62090	0	62468	2018-06-09 15:55:02	40135	1528530902027	69
115	2	117	0	62568	0	62585	2018-06-09 15:55:02	40115	1528530902094	70
43	2	44	0	63400	0	62132	2018-06-09 15:55:02	40043	1528530902186	71
56	2	37	0	61500	0	62375	2018-06-09 15:55:02	40056	1528530902219	72
117	2	120	0	62467	0	61984	2018-06-09 15:55:02	40117	1528530902286	73
129	2	64	0	61430	0	61301	2018-06-09 15:55:02	40129	1528530902520	74
52	2	41	0	62523	0	62527	2018-06-09 15:55:02	40052	1528530902553	75
41	2	44	0	62422	0	62377	2018-06-09 15:55:02	40041	1528530902895	76
124	2	139	0	62154	0	62106	2018-06-09 15:55:02	40124	1528530902929	77
80	2	17	0	61792	0	63220	2018-06-09 15:55:02	40080	1528530902995	78
132	2	139	0	62092	0	62106	2018-06-09 15:55:03	40132	1528530903087	79
127	2	119	0	61955	0	61934	2018-06-09 15:55:03	40127	1528530903121	80
39	2	38	0	63488	0	63468	2018-06-09 15:55:03	40039	1528530903246	81
77	2	43	0	63394	0	63495	2018-06-09 15:55:03	40077	1528530903279	82
75	2	69	0	62264	0	62569	2018-06-09 15:55:03	40075	1528530903379	83
78	2	70	0	62229	0	61870	2018-06-09 15:55:03	40078	1528530903438	84
139	2	66	0	61940	0	61797	2018-06-09 15:55:03	40139	1528530903471	85
131	2	123	0	62325	0	62546	2018-06-09 15:55:03	40131	1528530903505	86
118	2	117	0	62699	0	62744	2018-06-09 15:55:03	40118	1528530903571	87
44	2	38	0	61894	0	62776	2018-06-09 15:55:03	40044	1528530903638	88
63	2	64	0	62746	0	61925	2018-06-09 15:55:03	40063	1528530903807	89
40	2	43	0	62418	0	63671	2018-06-09 15:55:04	40040	1528530904038	90
38	2	37	0	62562	0	62539	2018-06-09 15:55:04	40038	1528530904105	91
47	2	41	0	62413	0	62441	2018-06-09 15:55:04	40047	1528530904147	92
72	2	70	0	62075	0	61547	2018-06-09 15:55:04	40072	1528530904314	93
119	2	120	0	61791	0	61815	2018-06-09 15:55:04	40119	1528530904356	94
123	2	117	0	62456	0	62744	2018-06-09 15:55:04	40123	1528530904397	95
122	2	129	0	62245	0	62214	2018-06-09 15:55:04	40122	1528530904623	96
24	2	44	0	63207	0	62190	2018-06-09 15:55:04	40024	1528530904664	97
67	2	64	0	61257	0	61285	2018-06-09 15:55:04	40067	1528530904973	98
53	2	50	0	63237	0	63201	2018-06-09 15:55:05	40053	1528530905243	99
48	2	52	0	63084	0	63062	2018-06-09 15:55:05	40048	1528530905276	100
120	2	129	0	61636	0	61576	2018-06-09 15:55:05	40120	1528530905377	101
69	2	70	0	62212	0	61890	2018-06-09 15:55:05	40069	1528530905443	102
50	2	43	0	62635	0	63863	2018-06-09 15:55:05	40050	1528530905477	103
71	2	69	0	62238	0	62212	2018-06-09 15:55:05	40071	1528530905544	104
44	26980	11316	1	11014	13356	27692	2018-06-09 15:55:16	40044	1528530916244	105
24	26980	44	1	12202	1	11190	2018-06-09 15:55:16	40024	1528530916429	106
41	26980	44	1	11408	1	11369	2018-06-09 15:55:16	40041	1528530916591	107
40	26980	41	1	11377	1	11408	2018-06-09 15:55:16	40040	1528530916619	108
77	26980	41	1	12595	1	11478	2018-06-09 15:55:16	40077	1528530916686	109
47	26980	41	1	11437	1	11471	2018-06-09 15:55:16	40047	1528530916719	110
52	26980	41	1	11543	1	11553	2018-06-09 15:55:16	40052	1528530916752	111
56	26980	41	1	11554	1	11588	2018-06-09 15:55:16	40056	1528530916786	112
50	26980	41	1	11651	1	11662	2018-06-09 15:55:16	40050	1528530916851	113
38	26980	50	1	12733	1	11853	2018-06-09 15:55:17	40038	1528530917050	114
63	26980	50	1	12766	1	11884	2018-06-09 15:55:17	40063	1528530917078	115
37	26980	38	1	12777	1	12784	2018-06-09 15:55:17	40037	1528530917111	116
70	26980	63	1	12183	1	13024	2018-06-09 15:55:17	40070	1528530917345	117
53	26980	50	1	12192	1	12161	2018-06-09 15:55:17	40053	1528530917378	118
48	26980	47	1	12256	1	12216	2018-06-09 15:55:17	40048	1528530917436	119
43	26980	50	1	13467	1	12223	2018-06-09 15:55:17	40043	1528530917470	120
131	26980	64	1	12382	1	12268	2018-06-09 15:55:17	40131	1528530917537	121
67	26980	64	1	12391	1	12425	2018-06-09 15:55:17	40067	1528530917570	122
66	26980	63	1	12295	1	13119	2018-06-09 15:55:17	40066	1528530917603	123
11	26980	13	1	14482	1	14636	2018-06-09 15:55:17	40011	1528530917637	124
32	26980	56	1	13233	1	12327	2018-06-09 15:55:17	40032	1528530917670	125
9	26980	67	1	14312	1	12421	2018-06-09 15:55:17	40009	1528530917703	126
13	26980	37	1	14636	1	13187	2018-06-09 15:55:17	40013	1528530917770	127
129	26980	64	1	12585	1	12462	2018-06-09 15:55:17	40129	1528530917804	128
21	26980	13	1	14814	1	14771	2018-06-09 15:55:17	40021	1528530917837	129
120	26980	129	1	12795	1	12741	2018-06-09 15:55:17	40120	1528530917904	130
119	26980	120	1	12987	1	13017	2018-06-09 15:55:17	40119	1528530917971	131
12	26980	21	1	14632	1	15088	2018-06-09 15:55:18	40012	1528530918004	132
26	26980	13	1	13400	1	14771	2018-06-09 15:55:18	40026	1528530918071	133
33	26980	56	1	13297	1	12406	2018-06-09 15:55:18	40033	1528530918138	134
80	26980	70	1	13072	1	12729	2018-06-09 15:55:18	40080	1528530918171	135
139	26980	129	1	13207	1	13207	2018-06-09 15:55:18	40139	1528530918204	136
