nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
80	1	0	40193	2018-06-09 15:54:40	40080	1528530880467	1
17	1	0	41037	2018-06-09 15:54:40	40017	1528530880902	2
10	1	0	41116	2018-06-09 15:54:41	40010	1528530881030	3
20	1	0	42125	2018-06-09 15:54:41	40020	1528530881126	4
70	1	0	39379	2018-06-09 15:54:41	40070	1528530881159	5
11	1	0	42122	2018-06-09 15:54:41	40011	1528530881606	6
78	1	0	40438	2018-06-09 15:54:41	40078	1528530881726	7
66	1	0	40417	2018-06-09 15:54:41	40066	1528530881955	8
72	1	0	41062	2018-06-09 15:54:42	40072	1528530882101	9
115	1	0	42598	2018-06-09 15:54:42	40115	1528530882569	10
13	1	0	43145	2018-06-09 15:54:42	40013	1528530882602	11
77	1	0	42105	2018-06-09 15:54:42	40077	1528530882636	12
40	1	0	41539	2018-06-09 15:54:42	40040	1528530882669	13
52	1	0	41631	2018-06-09 15:54:42	40052	1528530882736	14
21	1	0	43434	2018-06-09 15:54:42	40021	1528530882866	15
63	1	0	41653	2018-06-09 15:54:42	40063	1528530882895	16
64	1	0	41462	2018-06-09 15:54:43	40064	1528530883086	17
26	1	0	42521	2018-06-09 15:54:43	40026	1528530883153	18
33	1	0	42486	2018-06-09 15:54:43	40033	1528530883187	19
9	1	0	43542	2018-06-09 15:54:43	40009	1528530883287	20
50	1	0	41622	2018-06-09 15:54:43	40050	1528530883320	21
41	1	0	41541	2018-06-09 15:54:43	40041	1528530883354	22
8	1	0	43724	2018-06-09 15:54:43	40008	1528530883420	23
139	1	0	42033	2018-06-09 15:54:43	40139	1528530883487	24
48	1	0	42008	2018-06-09 15:54:43	40048	1528530883554	25
12	1	0	43313	2018-06-09 15:54:43	40012	1528530883587	26
117	1	0	42714	2018-06-09 15:54:43	40117	1528530883621	27
132	1	0	42058	2018-06-09 15:54:43	40132	1528530883654	28
53	1	0	42462	2018-06-09 15:54:43	40053	1528530883688	29
47	1	0	41540	2018-06-09 15:54:43	40047	1528530883788	30
135	1	0	43025	2018-06-09 15:54:43	40135	1528530883821	31
129	1	0	41683	2018-06-09 15:54:43	40129	1528530883854	32
37	1	0	42671	2018-06-09 15:54:43	40037	1528530883921	33
43	1	0	43624	2018-06-09 15:54:43	40043	1528530883955	34
123	1	0	42642	2018-06-09 15:54:43	40123	1528530883988	35
