nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	11	1226	10	7885	2018-07-23 08:35:30	40003	1532306130807	1
8	11	9430	10	14702	2018-07-23 08:35:39	40008	1532306139055	2
11	11	10453	10	16904	2018-07-23 08:35:40	40011	1532306140007	3
16	11	10458	10	15875	2018-07-23 08:35:40	40016	1532306140069	4
47	11	8403	10	14803	2018-07-23 08:35:40	40047	1532306140406	5
48	11	10466	10	16101	2018-07-23 08:35:42	40048	1532306142450	6
17	11	13527	10	18798	2018-07-23 08:35:42	40017	1532306142991	7
9	11	13494	10	18905	2018-07-23 08:35:43	40009	1532306143175	8
10	11	13534	10	20060	2018-07-23 08:35:43	40010	1532306143211	9
80	11	11480	10	16742	2018-07-23 08:35:43	40080	1532306143359	10
13	11	18628	10	26462	2018-07-23 08:35:48	40013	1532306148167	11
66	11	16574	10	22213	2018-07-23 08:35:48	40066	1532306148351	12
64	11	18633	10	24836	2018-07-23 08:35:49	40064	1532306149657	13
4	11	20680	10	25969	2018-07-23 08:35:49	40004	1532306149981	14
12	11	20689	10	26204	2018-07-23 08:35:50	40012	1532306150198	15
20	11	21717	10	27080	2018-07-23 08:35:51	40020	1532306151235	16
70	11	21719	10	30153	2018-07-23 08:35:52	40070	1532306152546	17
44	11	21701	10	26985	2018-07-23 08:35:52	40044	1532306152951	18
52	11	21725	10	28391	2018-07-23 08:35:53	40052	1532306153456	19
63	11	22739	10	28842	2018-07-23 08:35:53	40063	1532306153596	20
21	11	24772	10	30601	2018-07-23 08:35:54	40021	1532306154027	21
50	11	22740	10	29672	2018-07-23 08:35:54	40050	1532306154267	22
39	11	30921	10	36210	2018-07-23 08:36:01	40039	1532306161272	23
43	11	30917	10	36429	2018-07-23 08:36:01	40043	1532306161649	24
38	11	31947	10	37527	2018-07-23 08:36:02	40038	1532306162497	25
72	11	32973	10	38259	2018-07-23 08:36:03	40072	1532306163595	26
71	11	33995	10	40475	2018-07-23 08:36:05	40071	1532306165325	27
33	11	35000	10	41311	2018-07-23 08:36:05	40033	1532306165486	28
26	11	38097	10	43666	2018-07-23 08:36:08	40026	1532306168427	29
32	11	42215	10	48779	2018-07-23 08:36:12	40032	1532306172514	30
69	11	44232	10	50418	2018-07-23 08:36:14	40069	1532306174531	31
41	11	44237	10	50646	2018-07-23 08:36:14	40041	1532306174958	32
77	11	48340	10	53675	2018-07-23 08:36:19	40077	1532306179338	33
53	11	49363	10	55825	2018-07-23 08:36:20	40053	1532306180371	34
56	11	49355	10	55628	2018-07-23 08:36:20	40056	1532306180421	35
37	11	50380	10	57159	2018-07-23 08:36:20	40037	1532306180471	36
78	11	50400	10	55673	2018-07-23 08:36:20	40078	1532306180778	37
67	11	51423	10	58952	2018-07-23 08:36:22	40067	1532306182367	38
40	11	52448	10	58504	2018-07-23 08:36:22	40040	1532306182718	39
24	11	55495	10	60776	2018-07-23 08:36:25	40024	1532306185017	40
3	11	62666	10	10429	2018-07-23 08:36:30	40003	1532306190880	41
8	12	5334	10	16424	2018-07-23 08:36:39	40008	1532306199055	42
11	12	6357	10	19400	2018-07-23 08:36:40	40011	1532306200003	43
16	12	6362	10	17960	2018-07-23 08:36:40	40016	1532306200059	44
47	12	4305	10	17327	2018-07-23 08:36:40	40047	1532306200408	45
