nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	11	62363	2018-07-23 08:36:31	40010	1532306191088	1
12	0	11	62482	2018-07-23 08:36:31	40012	1532306191172	2
21	0	11	62513	2018-07-23 08:36:31	40021	1532306191305	3
9	0	11	62765	2018-07-23 08:36:31	40009	1532306191405	4
78	0	11	61270	2018-07-23 08:36:31	40078	1532306191505	5
20	0	11	62667	2018-07-23 08:36:31	40020	1532306191606	6
80	0	11	60105	2018-07-23 08:36:31	40080	1532306191639	7
17	0	11	62773	2018-07-23 08:36:31	40017	1532306191673	8
16	0	11	62516	2018-07-23 08:36:31	40016	1532306191773	9
11	0	11	62942	2018-07-23 08:36:31	40011	1532306191873	10
44	0	11	61415	2018-07-23 08:36:31	40044	1532306191923	11
43	0	11	61984	2018-07-23 08:36:32	40043	1532306192223	12
8	0	11	62743	2018-07-23 08:36:32	40008	1532306192257	13
53	0	11	61180	2018-07-23 08:36:32	40053	1532306192290	14
37	0	11	61466	2018-07-23 08:36:32	40037	1532306192392	15
48	0	11	61184	2018-07-23 08:36:32	40048	1532306192491	16
75	0	11	61055	2018-07-23 08:36:32	40075	1532306192524	17
66	0	11	61014	2018-07-23 08:36:32	40066	1532306192557	18
67	0	11	60601	2018-07-23 08:36:32	40067	1532306192624	19
24	0	11	62183	2018-07-23 08:36:32	40024	1532306192657	20
26	0	11	61873	2018-07-23 08:36:32	40026	1532306192758	21
56	0	11	60938	2018-07-23 08:36:32	40056	1532306192791	22
39	0	11	61725	2018-07-23 08:36:32	40039	1532306192824	23
70	0	11	61316	2018-07-23 08:36:32	40070	1532306192925	24
33	0	11	61770	2018-07-23 08:36:32	40033	1532306192983	25
40	0	11	61577	2018-07-23 08:36:33	40040	1532306193050	26
64	0	11	61293	2018-07-23 08:36:33	40064	1532306193083	27
71	0	11	60764	2018-07-23 08:36:33	40071	1532306193116	28
32	0	11	62124	2018-07-23 08:36:33	40032	1532306193233	29
50	0	11	60747	2018-07-23 08:36:33	40050	1532306193267	30
77	0	11	60882	2018-07-23 08:36:33	40077	1532306193400	31
63	0	11	61523	2018-07-23 08:36:33	40063	1532306193434	32
69	0	11	61545	2018-07-23 08:36:33	40069	1532306193467	33
4	0	11	63007	2018-07-23 08:36:33	40004	1532306193500	34
41	0	11	61328	2018-07-23 08:36:33	40041	1532306193534	35
52	0	11	61054	2018-07-23 08:36:33	40052	1532306193567	36
38	0	11	61480	2018-07-23 08:36:33	40038	1532306193601	37
13	0	11	62565	2018-07-23 08:36:33	40013	1532306193634	38
72	0	11	61672	2018-07-23 08:36:33	40072	1532306193667	39
47	0	11	60940	2018-07-23 08:36:33	40047	1532306193701	40
