id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	20	0	3	14	8	1	2018-07-20 08:39:57	40003	1532047197232	1
13	47	82	21	14	4	1	2018-07-20 08:40:20	40013	1532047220569	2
4	55	20	3	11	0	0	2018-07-20 08:40:21	40004	1532047221469	3
63	41	138	70	12	1	1	2018-07-20 08:40:21	40063	1532047221894	4
20	1000	20	3	11	0	0	2018-07-20 08:40:23	40020	1532047223653	5
12	1000	20	3	10	0	0	2018-07-20 08:40:28	40012	1532047228553	6
72	100	67	80	10	1	1	2018-07-20 08:40:29	40072	1532047229871	7
16	111	20	3	11	0	0	2018-07-20 08:40:30	40016	1532047230281	8
70	71	67	80	14	3	1	2018-07-20 08:40:30	40070	1532047230910	9
50	100	170	77	10	0	0	2018-07-20 08:40:31	40050	1532047231888	10
21	62	20	3	12	1	1	2018-07-20 08:40:33	40021	1532047233601	11
9	100	129	13	10	0	0	2018-07-20 08:40:34	40009	1532047234565	12
10	100	20	3	10	0	0	2018-07-20 08:40:35	40010	1532047235569	13
66	100	138	70	10	0	0	2018-07-20 08:40:36	40066	1532047236899	14
8	33	129	13	10	1	1	2018-07-20 08:40:38	40008	1532047238494	15
64	62	138	70	12	0	0	2018-07-20 08:40:38	40064	1532047238945	16
17	1000	20	3	10	0	0	2018-07-20 08:40:39	40017	1532047239305	17
11	100	20	3	10	0	0	2018-07-20 08:40:39	40011	1532047239553	18
80	47	20	3	14	2	1	2018-07-20 08:40:40	40080	1532047240905	19
44	100	170	77	10	1	1	2018-07-20 08:40:41	40044	1532047241892	20
37	142	129	13	14	2	1	2018-07-20 08:40:42	40037	1532047242018	21
24	55	166	33	11	0	0	2018-07-20 08:40:42	40024	1532047242950	22
78	1000	167	72	0	0	0	2018-07-20 08:40:43	40078	1532047243493	23
32	1000	166	33	12	0	0	2018-07-20 08:40:44	40032	1532047244026	24
33	37	129	13	11	1	1	2018-07-20 08:40:45	40033	1532047245050	25
71	55	138	70	11	2	1	2018-07-20 08:40:45	40071	1532047245867	26
40	37	170	77	11	0	0	2018-07-20 08:40:46	40040	1532047246857	27
53	1000	170	77	0	0	0	2018-07-20 08:40:47	40053	1532047247847	28
38	100	181	33	10	0	0	2018-07-20 08:40:48	40038	1532047248724	29
47	1000	197	52	14	0	0	2018-07-20 08:40:48	40047	1532047248908	30
67	1000	162	8	0	0	0	2018-07-20 08:40:50	40067	1532047250264	31
43	62	170	77	12	0	0	2018-07-20 08:40:52	40043	1532047252855	32
41	33	170	77	10	2	1	2018-07-20 08:40:55	40041	1532047255900	33
77	25	145	63	10	3	1	2018-07-20 08:40:56	40077	1532047256915	34
48	1000	197	52	10	0	0	2018-07-20 08:40:57	40048	1532047257827	35
39	1000	191	26	10	0	0	2018-07-20 08:40:58	40039	1532047258006	36
52	31	166	33	12	1	1	2018-07-20 08:40:58	40052	1532047258806	37
26	62	129	13	12	1	1	2018-07-20 08:41:01	40026	1532047261004	38
69	1000	193	71	0	0	0	2018-07-20 08:41:05	40069	1532047265515	39
56	142	207	52	14	0	0	2018-07-20 08:41:12	40056	1532047272886	40
75	1000	193	71	11	0	0	2018-07-20 08:41:19	40075	1532047279328	41
