addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	9	4	8	10	11	12	16	17	21	80	0	0	0	0	0	7	6	10	9	5	8	8	7	7	0	0	0	0	0	2018-07-20 08:38:06	40003	1532047086189	1
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	8	9	10	9	10	7	0	0	0	0	0	0	0	0	2018-07-20 08:38:06	40016	1532047086270	2
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	5	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 08:38:06	40017	1532047086305	3
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	9	10	10	9	8	10	10	9	4	7	0	0	2018-07-20 08:38:06	40004	1532047086466	4
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	5	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:06	40008	1532047086497	5
10	9	3	4	12	13	17	20	21	70	80	0	0	0	0	0	10	10	10	1	10	8	7	10	10	0	0	0	0	0	2018-07-20 08:38:06	40010	1532047086531	6
21	10	3	4	10	12	13	16	17	20	37	80	0	0	0	0	7	10	8	5	8	4	8	10	8	1	0	0	0	0	2018-07-20 08:38:06	40021	1532047086564	7
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	8	4	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:06	40011	1532047086597	8
13	13	3	4	8	9	10	11	16	21	26	33	37	38	67	0	1	4	7	7	1	7	3	7	8	5	10	3	3	0	2018-07-20 08:38:06	40013	1532047086631	9
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	8	10	9	10	9	10	10	0	0	0	0	0	0	0	2018-07-20 08:38:06	40020	1532047086664	10
12	7	3	4	10	17	20	21	80	0	0	0	0	0	0	0	10	10	10	10	8	7	10	0	0	0	0	0	0	0	2018-07-20 08:38:06	40012	1532047086697	11
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	6	1	10	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:06	40009	1532047086731	12
38	9	13	26	33	37	39	40	44	50	56	0	0	0	0	0	5	9	9	10	10	7	10	9	1	0	0	0	0	0	2018-07-20 08:38:07	40038	1532047087738	13
24	8	32	33	38	40	41	44	52	56	0	0	0	0	0	0	7	8	1	9	7	9	9	10	0	0	0	0	0	0	2018-07-20 08:38:07	40024	1532047087958	14
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	8	7	9	4	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40032	1532047088022	15
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	6	10	5	7	6	7	7	6	0	0	0	0	0	0	2018-07-20 08:38:08	40037	1532047088057	16
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	7	9	2	6	9	10	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40033	1532047088089	17
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	2	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40039	1532047088123	18
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	7	6	8	9	5	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40026	1532047088173	19
67	4	8	9	63	64	0	0	0	0	0	0	0	0	0	0	10	10	3	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40067	1532047088219	20
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40075	1532047088284	21
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40078	1532047088453	22
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	6	10	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40069	1532047088498	23
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40048	1532047088783	24
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	6	8	10	10	10	8	10	10	7	10	8	8	0	0	2018-07-20 08:38:08	40052	1532047088815	25
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	4	2	9	6	10	8	0	0	0	0	0	0	0	0	2018-07-20 08:38:08	40053	1532047088848	26
77	9	40	41	43	44	50	52	53	63	66	0	0	0	0	0	10	2	10	2	10	2	10	9	9	0	0	0	0	0	2018-07-20 08:38:08	40077	1532047088882	27
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	9	10	10	7	10	6	9	9	0	0	0	2018-07-20 08:38:08	40040	1532047088915	28
43	10	40	41	44	47	48	50	52	53	63	77	0	0	0	0	10	10	10	8	10	10	10	6	9	10	0	0	0	0	2018-07-20 08:38:08	40043	1532047088948	29
64	8	8	9	43	50	63	66	67	70	0	0	0	0	0	0	8	1	2	1	10	8	10	9	0	0	0	0	0	0	2018-07-20 08:38:08	40064	1532047088982	30
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-07-20 08:38:09	40044	1532047089015	31
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	3	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:09	40072	1532047089049	32
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	9	7	10	10	10	10	7	8	0	0	0	0	0	0	2018-07-20 08:38:09	40080	1532047089082	33
70	10	10	12	63	64	66	69	71	72	78	80	0	0	0	0	7	1	7	4	3	7	2	10	3	9	0	0	0	0	2018-07-20 08:38:09	40070	1532047089115	34
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	5	4	5	10	10	10	8	2	10	4	8	0	0	0	2018-07-20 08:38:09	40063	1532047089149	35
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	7	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:09	40071	1532047089182	36
56	7	32	33	37	38	41	47	52	0	0	0	0	0	0	0	1	7	6	1	6	6	9	0	0	0	0	0	0	0	2018-07-20 08:38:09	40056	1532047089216	37
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	9	10	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 08:38:09	40066	1532047089249	38
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	6	9	4	10	10	7	9	10	10	10	6	10	0	0	2018-07-20 08:38:09	40050	1532047089282	39
41	12	32	40	43	44	47	48	50	52	53	56	63	77	0	0	7	10	10	10	10	10	10	10	5	10	9	8	0	0	2018-07-20 08:38:09	40041	1532047089316	40
47	7	40	41	44	48	50	52	56	0	0	0	0	0	0	0	10	10	9	10	6	10	7	0	0	0	0	0	0	0	2018-07-20 08:38:09	40047	1532047089349	41
