id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	20	0	3	12	9	1	2018-07-20 08:20:39	40003	1532046039383	1
4	62	20	3	12	0	0	2018-07-20 08:20:50	40004	1532046050623	2
11	125	20	3	12	0	0	2018-07-20 08:20:51	40011	1532046051279	3
20	1000	20	3	10	0	0	2018-07-20 08:20:52	40020	1532046052595	4
50	31	106	63	12	0	0	2018-07-20 08:20:55	40050	1532046055869	5
16	1000	20	3	12	0	0	2018-07-20 08:20:59	40016	1532046059691	6
63	20	86	64	12	0	0	2018-07-20 08:21:02	40063	1532046062679	7
12	142	20	3	14	0	0	2018-07-20 08:21:03	40012	1532046063575	8
10	100	20	3	10	0	0	2018-07-20 08:21:04	40010	1532046064619	9
66	100	86	64	10	0	0	2018-07-20 08:21:06	40066	1532046066040	10
64	41	45	8	12	1	1	2018-07-20 08:21:07	40064	1532046067444	11
8	25	20	3	10	4	1	2018-07-20 08:21:07	40008	1532046067871	12
21	55	20	3	11	1	1	2018-07-20 08:21:08	40021	1532046068571	13
17	1000	20	3	11	0	0	2018-07-20 08:21:08	40017	1532046068735	14
70	62	82	80	12	4	1	2018-07-20 08:21:09	40070	1532046069040	15
80	62	20	3	12	2	1	2018-07-20 08:21:09	40080	1532046069960	16
44	22	138	38	11	3	1	2018-07-20 08:21:10	40044	1532046070927	17
24	111	133	44	11	0	0	2018-07-20 08:21:11	40024	1532046071923	18
78	1000	144	70	10	0	0	2018-07-20 08:21:13	40078	1532046073040	19
40	1000	133	44	10	3	1	2018-07-20 08:21:15	40040	1532046075885	20
67	1000	45	8	10	0	0	2018-07-20 08:21:16	40067	1532046076056	21
9	100	45	8	10	0	0	2018-07-20 08:21:17	40009	1532046077535	22
38	31	107	13	12	2	1	2018-07-20 08:21:17	40038	1532046077879	23
47	1000	133	44	10	0	0	2018-07-20 08:21:17	40047	1532046077910	24
56	62	110	37	12	0	0	2018-07-20 08:21:17	40056	1532046077944	25
72	100	82	80	10	0	0	2018-07-20 08:21:20	40072	1532046080254	26
13	62	45	8	12	3	1	2018-07-20 08:21:20	40013	1532046080443	27
43	100	133	44	10	0	0	2018-07-20 08:21:21	40043	1532046081145	28
52	1000	169	33	14	0	0	2018-07-20 08:21:22	40052	1532046082740	29
77	100	126	63	10	0	0	2018-07-20 08:21:25	40077	1532046085267	30
41	55	133	44	11	1	1	2018-07-20 08:21:25	40041	1532046085900	31
48	1000	188	41	10	0	0	2018-07-20 08:21:26	40048	1532046086892	32
39	100	110	37	10	0	0	2018-07-20 08:21:27	40039	1532046087124	33
37	35	75	21	14	2	1	2018-07-20 08:21:28	40037	1532046088016	34
69	100	144	70	10	0	0	2018-07-20 08:21:28	40069	1532046088069	35
26	100	107	13	10	0	0	2018-07-20 08:21:30	40026	1532046090783	36
53	142	125	40	14	0	0	2018-07-20 08:21:31	40053	1532046091928	37
32	1000	169	33	12	0	0	2018-07-20 08:21:32	40032	1532046092009	38
71	100	144	70	10	1	1	2018-07-20 08:21:32	40071	1532046092047	39
33	62	107	13	12	1	1	2018-07-20 08:21:34	40033	1532046094748	40
75	1000	244	71	0	0	0	2018-07-20 08:21:49	40075	1532046109070	41
