id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	23	0	3	14	8	1	2018-07-20 09:16:40	40003	1532049400439	1
13	1000	85	11	14	0	0	2018-07-20 09:16:49	40013	1532049409843	2
20	100	23	3	10	0	0	2018-07-20 09:16:53	40020	1532049413835	3
11	62	23	3	12	1	1	2018-07-20 09:16:55	40011	1532049415587	4
9	50	50	8	10	1	1	2018-07-20 09:16:56	40009	1532049416967	5
50	35	110	63	14	0	0	2018-07-20 09:16:57	40050	1532049417153	6
63	25	85	64	12	3	1	2018-07-20 09:17:00	40063	1532049420109	7
16	1000	54	4	14	0	0	2018-07-20 09:17:00	40016	1532049420815	8
21	62	23	3	12	1	1	2018-07-20 09:17:03	40021	1532049423739	9
12	1000	23	3	11	0	0	2018-07-20 09:17:04	40012	1532049424919	10
10	100	23	3	10	0	0	2018-07-20 09:17:05	40010	1532049425831	11
4	31	23	3	12	1	1	2018-07-20 09:17:05	40004	1532049425895	12
66	100	85	64	10	0	0	2018-07-20 09:17:07	40066	1532049427195	13
8	27	23	3	11	3	1	2018-07-20 09:17:09	40008	1532049429047	14
64	35	50	8	14	2	1	2018-07-20 09:17:09	40064	1532049429229	15
17	1000	23	3	10	0	0	2018-07-20 09:17:09	40017	1532049429651	16
70	47	70	80	14	3	1	2018-07-20 09:17:10	40070	1532049430092	17
80	47	23	3	14	2	1	2018-07-20 09:17:11	40080	1532049431202	18
44	125	123	40	12	0	0	2018-07-20 09:17:11	40044	1532049431591	19
24	71	140	52	14	0	0	2018-07-20 09:17:13	40024	1532049433196	20
69	100	117	70	10	0	0	2018-07-20 09:17:14	40069	1532049434133	21
78	1000	117	70	10	0	0	2018-07-20 09:17:14	40078	1532049434177	22
32	100	140	52	10	0	0	2018-07-20 09:17:14	40032	1532049434217	23
33	1000	228	56	14	0	0	2018-07-20 09:17:14	40033	1532049434244	24
77	37	123	40	11	0	0	2018-07-20 09:17:15	40077	1532049435880	25
71	100	117	70	10	1	1	2018-07-20 09:17:16	40071	1532049436209	26
40	13	110	63	12	7	1	2018-07-20 09:17:17	40040	1532049437184	27
67	1000	50	8	0	0	0	2018-07-20 09:17:17	40067	1532049437244	28
41	23	123	40	14	2	1	2018-07-20 09:17:18	40041	1532049438600	29
56	1000	156	41	10	1	1	2018-07-20 09:17:18	40056	1532049438928	30
47	1000	123	40	10	0	0	2018-07-20 09:17:19	40047	1532049439173	31
37	62	85	21	12	0	0	2018-07-20 09:17:19	40037	1532049439203	32
38	100	123	40	10	0	0	2018-07-20 09:17:19	40038	1532049439299	33
72	71	70	80	14	0	0	2018-07-20 09:17:22	40072	1532049442116	34
43	13	110	63	11	0	0	2018-07-20 09:17:22	40043	1532049442496	35
52	17	123	40	14	0	0	2018-07-20 09:17:23	40052	1532049443708	36
48	1000	123	43	10	0	0	2018-07-20 09:17:28	40048	1532049448179	37
39	33	100	9	10	2	1	2018-07-20 09:17:28	40039	1532049448280	38
26	1000	133	39	0	0	0	2018-07-20 09:17:31	40026	1532049451181	39
53	47	123	40	14	0	0	2018-07-20 09:17:33	40053	1532049453207	40
75	1000	217	71	0	0	0	2018-07-20 09:17:34	40075	1532049454386	41
