id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	23	0	3	14	9	1	2018-07-20 08:57:09	40003	1532048229977	1
70	47	64	80	14	3	1	2018-07-20 08:57:20	40070	1532048240139	2
4	41	23	3	12	0	0	2018-07-20 08:57:20	40004	1532048240985	3
20	100	23	3	10	0	0	2018-07-20 08:57:22	40020	1532048242785	4
47	50	147	40	10	0	0	2018-07-20 08:57:25	40047	1532048245957	5
9	142	56	8	14	0	0	2018-07-20 08:57:26	40009	1532048246014	6
63	31	97	64	12	5	1	2018-07-20 08:57:28	40063	1532048248058	7
13	35	23	3	14	4	1	2018-07-20 08:57:28	40013	1532048248769	8
72	62	64	80	12	0	0	2018-07-20 08:57:29	40072	1532048249303	9
16	1000	58	13	12	0	0	2018-07-20 08:57:30	40016	1532048250065	10
50	33	128	63	10	0	0	2018-07-20 08:57:31	40050	1532048251440	11
21	71	23	3	14	0	0	2018-07-20 08:57:32	40021	1532048252605	12
12	1000	23	3	10	0	0	2018-07-20 08:57:33	40012	1532048253805	13
10	100	23	3	10	0	0	2018-07-20 08:57:34	40010	1532048254841	14
66	100	97	64	10	0	0	2018-07-20 08:57:36	40066	1532048256317	15
8	33	23	3	10	3	1	2018-07-20 08:57:38	40008	1532048258038	16
64	41	56	8	12	2	1	2018-07-20 08:57:38	40064	1532048258141	17
17	1000	23	3	10	0	0	2018-07-20 08:57:38	40017	1532048258709	18
11	100	23	3	10	0	0	2018-07-20 08:57:38	40011	1532048258809	19
80	41	23	3	12	2	1	2018-07-20 08:57:40	40080	1532048260356	20
44	100	134	38	10	2	1	2018-07-20 08:57:41	40044	1532048261440	21
24	1000	161	32	10	0	0	2018-07-20 08:57:42	40024	1532048262342	22
33	41	58	13	12	1	1	2018-07-20 08:57:43	40033	1532048263315	23
78	1000	111	70	0	0	0	2018-07-20 08:57:43	40078	1532048263381	24
67	1000	56	8	0	0	0	2018-07-20 08:57:46	40067	1532048266329	25
40	22	128	63	11	2	1	2018-07-20 08:57:46	40040	1532048266434	26
38	41	93	37	12	1	1	2018-07-20 08:57:48	40038	1532048268329	27
56	71	93	37	14	0	0	2018-07-20 08:57:48	40056	1532048268431	28
32	62	99	33	12	0	0	2018-07-20 08:57:50	40032	1532048270351	29
43	28	128	63	14	0	0	2018-07-20 08:57:51	40043	1532048271519	30
41	35	128	63	14	0	0	2018-07-20 08:57:55	40041	1532048275202	31
77	100	128	63	10	0	0	2018-07-20 08:57:56	40077	1532048276305	32
48	1000	150	40	0	0	0	2018-07-20 08:57:57	40048	1532048277256	33
39	100	93	37	10	0	0	2018-07-20 08:57:57	40039	1532048277323	34
52	100	133	44	10	0	0	2018-07-20 08:57:58	40052	1532048278455	35
53	1000	150	40	0	0	0	2018-07-20 08:58:00	40053	1532048280944	36
26	47	58	13	14	0	0	2018-07-20 08:58:01	40026	1532048281334	37
37	35	58	13	14	3	1	2018-07-20 08:58:01	40037	1532048281365	38
69	100	111	70	10	0	0	2018-07-20 08:58:07	40069	1532048287325	39
71	100	111	70	10	1	1	2018-07-20 08:58:24	40071	1532048304316	40
75	1000	211	71	0	0	0	2018-07-20 08:58:44	40075	1532048324322	41
