nodeid	seq_no	src_id	rec_time_h	rec_time_l	hop_delay_h	hop_delay_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	3	0	20933	0	20742	2018-06-08 00:04:05	40010	1528387445569	1
17	0	10	0	20898	0	20968	2018-06-08 00:04:05	40017	1528387445617	2
8	0	3	0	21045	0	20815	2018-06-08 00:04:05	40008	1528387445648	3
12	0	10	0	20876	0	21017	2018-06-08 00:04:05	40012	1528387445681	4
9	0	8	0	21483	0	21293	2018-06-08 00:04:05	40009	1528387445855	5
64	0	8	0	19984	0	21334	2018-06-08 00:04:05	40064	1528387445933	6
67	0	8	0	18885	0	21324	2018-06-08 00:04:05	40067	1528387445965	7
80	0	10	0	19303	0	21425	2018-06-08 00:04:06	40080	1528387446027	8
135	0	64	0	19704	0	20389	2018-06-08 00:04:06	40135	1528387446313	9
13	0	9	0	21451	0	21923	2018-06-08 00:04:06	40013	1528387446374	10
78	0	70	0	19386	0	19473	2018-06-08 00:04:06	40078	1528387446440	11
70	0	80	0	19396	0	19566	2018-06-08 00:04:06	40070	1528387446474	12
123	0	135	0	19648	0	19738	2018-06-08 00:04:06	40123	1528387446507	13
127	0	135	0	19882	0	19892	2018-06-08 00:04:06	40127	1528387446541	14
119	0	121	0	20407	0	19948	2018-06-08 00:04:06	40119	1528387446584	15
131	0	123	0	19963	0	19856	2018-06-08 00:04:06	40131	1528387446616	16
40	0	43	0	19384	0	19400	2018-06-08 00:04:06	40040	1528387446649	17
50	0	63	0	19392	0	19553	2018-06-08 00:04:06	40050	1528387446683	18
26	0	37	0	20960	0	21143	2018-06-08 00:04:06	40026	1528387446716	19
33	0	37	0	20980	0	21242	2018-06-08 00:04:06	40033	1528387446749	20
122	0	129	0	19908	0	21101	2018-06-08 00:04:06	40122	1528387446783	21
43	0	63	0	19383	0	19563	2018-06-08 00:04:06	40043	1528387446849	22
37	0	13	0	20953	0	21597	2018-06-08 00:04:06	40037	1528387446883	23
115	0	118	0	20265	0	20335	2018-06-08 00:04:06	40115	1528387446916	24
38	0	37	0	20974	0	21152	2018-06-08 00:04:06	40038	1528387446950	25
120	0	115	0	20412	0	20322	2018-06-08 00:04:06	40120	1528387446983	26
132	0	122	0	20384	0	20380	2018-06-08 00:04:07	40132	1528387447050	27
129	0	135	0	20998	0	19806	2018-06-08 00:04:07	40129	1528387447083	28
117	0	131	0	20090	0	20015	2018-06-08 00:04:07	40117	1528387447150	29
47	0	40	0	20967	0	19689	2018-06-08 00:04:07	40047	1528387447217	30
56	0	37	0	19440	0	21122	2018-06-08 00:04:07	40056	1528387447250	31
71	0	69	0	20403	0	20322	2018-06-08 00:04:07	40071	1528387447350	32
75	0	69	0	20398	0	20322	2018-06-08 00:04:07	40075	1528387447384	33
32	0	33	0	21482	0	21486	2018-06-08 00:04:07	40032	1528387447475	34
66	0	77	0	19908	0	19982	2018-06-08 00:04:07	40066	1528387447542	35
72	0	78	0	19766	0	19745	2018-06-08 00:04:07	40072	1528387447634	36
118	0	129	0	20107	0	21209	2018-06-08 00:04:07	40118	1528387447701	37
124	0	122	0	20407	0	20380	2018-06-08 00:04:07	40124	1528387447736	38
139	0	124	0	20633	0	20643	2018-06-08 00:04:07	40139	1528387447769	39
121	0	123	0	19925	0	19812	2018-06-08 00:04:07	40121	1528387447802	40
63	0	64	0	19458	0	20518	2018-06-08 00:04:07	40063	1528387447836	41
52	0	40	0	21009	0	19809	2018-06-08 00:04:07	40052	1528387447936	42
44	0	43	0	19906	0	19894	2018-06-08 00:04:08	40044	1528387448036	43
69	0	70	0	19841	0	19912	2018-06-08 00:04:08	40069	1528387448069	44
77	0	43	0	19939	0	19676	2018-06-08 00:04:08	40077	1528387448103	45
39	0	38	0	21476	0	21355	2018-06-08 00:04:08	40039	1528387448236	46
24	0	44	0	22002	0	20342	2018-06-08 00:04:08	40024	1528387448303	47
53	0	40	0	19979	0	19992	2018-06-08 00:04:08	40053	1528387448336	48
41	0	43	0	19386	0	19384	2018-06-08 00:04:08	40041	1528387448512	49
9	4608	13	0	24654	0	24165	2018-06-08 00:04:09	40009	1528387449171	50
21	4608	13	0	24540	0	24393	2018-06-08 00:04:09	40021	1528387449232	51
13	4608	33	0	24140	0	23206	2018-06-08 00:04:09	40013	1528387449304	52
8	4608	9	0	24843	0	25016	2018-06-08 00:04:09	40008	1528387449338	53
12	4608	21	0	24681	0	24703	2018-06-08 00:04:09	40012	1528387449371	54
32	4608	16736	0	23053	0	0	2018-06-08 00:04:09	40032	1528387449405	55
33	4608	16736	0	23115	0	0	2018-06-08 00:04:09	40033	1528387449438	56
26	4608	37	0	23613	0	23800	2018-06-08 00:04:09	40026	1528387449471	57
11	4608	13	0	24631	0	24239	2018-06-08 00:04:09	40011	1528387449605	58
20	4608	21	0	24830	0	24658	2018-06-08 00:04:09	40020	1528387449672	59
43	4608	40	0	22618	0	22585	2018-06-08 00:04:09	40043	1528387449739	60
118	4608	115	0	23282	0	23195	2018-06-08 00:04:09	40118	1528387449772	61
44	4608	38	0	22566	0	24033	2018-06-08 00:04:09	40044	1528387449872	62
77	4608	43	0	23130	0	22871	2018-06-08 00:04:09	40077	1528387449997	63
50	4608	63	0	22607	0	22772	2018-06-08 00:04:10	40050	1528387450031	64
122	4608	139	0	23631	0	23620	2018-06-08 00:04:10	40122	1528387450189	65
47	4608	40	0	24134	0	22860	2018-06-08 00:04:10	40047	1528387450323	66
119	4608	121	0	24265	0	23810	2018-06-08 00:04:10	40119	1528387450356	67
56	4608	37	0	22092	0	23778	2018-06-08 00:04:10	40056	1528387450390	68
53	4608	40	0	22614	0	22585	2018-06-08 00:04:10	40053	1528387450423	69
64	4608	67	0	23687	0	22591	2018-06-08 00:04:10	40064	1528387450456	70
3	4608	12	0	24769	0	24791	2018-06-08 00:04:10	40003	1528387450490	71
41	4608	43	0	22638	0	22647	2018-06-08 00:04:10	40041	1528387450557	72
124	4608	139	0	23610	0	23583	2018-06-08 00:04:10	40124	1528387450590	73
115	4608	131	0	23171	0	23173	2018-06-08 00:04:10	40115	1528387450623	74
39	4608	38	0	24123	0	24006	2018-06-08 00:04:10	40039	1528387450690	75
17	4608	10	0	25201	0	25276	2018-06-08 00:04:10	40017	1528387450724	76
71	4608	132	0	23834	0	24106	2018-06-08 00:04:10	40071	1528387450757	77
75	4608	69	0	23592	0	23520	2018-06-08 00:04:10	40075	1528387450924	78
139	4608	118	0	23282	0	23372	2018-06-08 00:04:10	40139	1528387450991	79
66	4608	77	0	23083	0	23161	2018-06-08 00:04:11	40066	1528387451024	80
69	4608	70	0	23115	0	23191	2018-06-08 00:04:11	40069	1528387451057	81
70	4608	10	0	22745	0	25052	2018-06-08 00:04:11	40070	1528387451158	82
72	4608	70	0	22984	0	23066	2018-06-08 00:04:11	40072	1528387451316	83
132	4608	139	0	23607	0	23602	2018-06-08 00:04:11	40132	1528387451383	84
63	4608	64	0	22646	0	23711	2018-06-08 00:04:11	40063	1528387451508	85
123	4608	131	0	23374	0	23464	2018-06-08 00:04:11	40123	1528387451542	86
120	4608	117	0	23650	0	23637	2018-06-08 00:04:11	40120	1528387451575	87
135	4608	131	0	23540	0	23530	2018-06-08 00:04:11	40135	1528387451608	88
10	4608	12	0	24939	0	24781	2018-06-08 00:04:11	40010	1528387451708	89
48	0	47	0	20375	0	21071	2018-06-08 00:04:11	40048	1528387451742	90
67	4608	8	0	22572	0	25016	2018-06-08 00:04:11	40067	1528387451809	91
16	4608	20	0	25185	0	25022	2018-06-08 00:04:11	40016	1528387451909	92
52	4608	41	0	24156	0	22971	2018-06-08 00:04:11	40052	1528387451976	93
38	4608	37	0	23623	0	23805	2018-06-08 00:04:12	40038	1528387452009	94
127	4608	117	0	23208	0	23277	2018-06-08 00:04:12	40127	1528387452109	95
131	4608	67	0	23136	0	22740	2018-06-08 00:04:12	40131	1528387452276	96
129	4608	117	0	24695	0	23568	2018-06-08 00:04:12	40129	1528387452343	97
121	4608	117	0	23665	0	23717	2018-06-08 00:04:12	40121	1528387452376	98
48	4608	40	0	23612	0	23045	2018-06-08 00:04:12	40048	1528387452443	99
80	4608	10	0	23150	0	25276	2018-06-08 00:04:12	40080	1528387452594	100
37	4608	13	0	23680	0	24328	2018-06-08 00:04:12	40037	1528387452820	101
40	4608	44	0	22555	0	22577	2018-06-08 00:04:12	40040	1528387452862	102
24	4608	44	0	24715	0	23059	2018-06-08 00:04:13	40024	1528387453070	103
117	4608	131	0	23277	0	23207	2018-06-08 00:04:13	40117	1528387453112	104
78	4608	72	0	23100	0	23103	2018-06-08 00:04:13	40078	1528387453154	105
17	1	3	0	41283	0	41173	2018-06-08 00:04:25	40017	1528387465483	106
44	26980	11316	0	38798	13356	27692	2018-06-08 00:04:25	40044	1528387465537	107
43	26980	44	0	38852	0	38848	2018-06-08 00:04:25	40043	1528387465571	108
53	26980	50	0	38882	0	38900	2018-06-08 00:04:25	40053	1528387465604	109
63	26980	50	0	39112	0	38935	2018-06-08 00:04:25	40063	1528387465671	110
50	26980	43	0	38889	0	38865	2018-06-08 00:04:25	40050	1528387465704	111
40	26980	44	0	38806	0	38829	2018-06-08 00:04:25	40040	1528387465738	112
41	26980	43	0	38881	0	38891	2018-06-08 00:04:25	40041	1528387465771	113
12	1	3	0	41318	0	41279	2018-06-08 00:04:25	40012	1528387465804	114
10	1	17	0	41521	0	41429	2018-06-08 00:04:25	40010	1528387465838	115
38	26980	41	0	40399	0	38904	2018-06-08 00:04:25	40038	1528387465871	116
52	26980	41	0	40372	0	39188	2018-06-08 00:04:25	40052	1528387465905	117
56	26980	41	0	38883	0	38892	2018-06-08 00:04:25	40056	1528387465938	118
77	26980	40	0	39419	0	39134	2018-06-08 00:04:25	40077	1528387465971	119
39	26980	38	0	40884	0	40768	2018-06-08 00:04:26	40039	1528387466005	120
80	1	10	0	39764	0	41886	2018-06-08 00:04:26	40080	1528387466038	121
131	26980	64	0	39942	0	40637	2018-06-08 00:04:26	40131	1528387466105	122
8	26980	64	0	42126	0	40760	2018-06-08 00:04:26	40008	1528387466205	123
16	1	20	0	42321	0	42153	2018-06-08 00:04:26	40016	1528387466239	124
115	26980	131	0	40166	0	40169	2018-06-08 00:04:26	40115	1528387466305	125
123	26980	131	0	40141	0	40232	2018-06-08 00:04:26	40123	1528387466372	126
21	26980	13	0	42163	0	42017	2018-06-08 00:04:26	40021	1528387466405	127
120	26980	131	0	40146	0	40070	2018-06-08 00:04:26	40120	1528387466506	128
75	26980	71	0	40167	0	40167	2018-06-08 00:04:26	40075	1528387466597	129
47	26980	43	0	40371	0	39126	2018-06-08 00:04:26	40047	1528387466631	130
139	26980	122	0	40052	0	40052	2018-06-08 00:04:26	40139	1528387466665	131
20	1	11	0	41995	0	42063	2018-06-08 00:04:26	40020	1528387466698	132
66	26980	63	0	39338	0	39355	2018-06-08 00:04:26	40066	1528387466731	133
26	26980	37	0	40961	0	41150	2018-06-08 00:04:26	40026	1528387466823	134
70	26980	63	0	39508	0	39424	2018-06-08 00:04:26	40070	1528387466890	135
64	26980	70	0	40524	0	39527	2018-06-08 00:04:26	40064	1528387466956	136
132	26980	71	0	40193	0	39909	2018-06-08 00:04:26	40132	1528387466990	137
122	26980	129	0	39877	0	41076	2018-06-08 00:04:27	40122	1528387467023	138
71	26980	69	0	39895	0	39820	2018-06-08 00:04:27	40071	1528387467090	139
118	26980	117	0	40235	0	40221	2018-06-08 00:04:27	40118	1528387467157	140
37	26980	33	0	40986	0	40707	2018-06-08 00:04:27	40037	1528387467223	141
72	26980	70	0	39553	0	39636	2018-06-08 00:04:27	40072	1528387467259	142
17	26980	12	0	42910	0	42834	2018-06-08 00:04:27	40017	1528387467290	143
32	26980	33	0	40843	0	40852	2018-06-08 00:04:27	40032	1528387467324	144
13	26980	37	0	41809	0	41150	2018-06-08 00:04:27	40013	1528387467390	145
135	26980	123	0	40331	0	40226	2018-06-08 00:04:27	40135	1528387467424	146
117	26980	120	0	40155	0	40157	2018-06-08 00:04:27	40117	1528387467457	147
67	26980	64	0	39865	0	40949	2018-06-08 00:04:27	40067	1528387467491	148
48	26980	40	0	39695	0	39129	2018-06-08 00:04:27	40048	1528387467658	149
9	26980	8	0	42461	0	42277	2018-06-08 00:04:27	40009	1528387467724	150
16	26980	20	0	43942	0	43780	2018-06-08 00:04:27	40016	1528387467983	151
121	26980	118	0	40360	0	40422	2018-06-08 00:04:28	40121	1528387468041	152
3	26980	12	0	42618	0	42641	2018-06-08 00:04:28	40003	1528387468142	153
78	26980	70	0	39871	0	39964	2018-06-08 00:04:28	40078	1528387468375	154
10	26980	12	0	42605	0	42448	2018-06-08 00:04:28	40010	1528387468409	155
12	26980	21	0	42399	0	42422	2018-06-08 00:04:28	40012	1528387468642	156
69	26980	70	0	39741	0	39818	2018-06-08 00:04:28	40069	1528387468678	157
24	26980	41	0	40964	0	39293	2018-06-08 00:04:28	40024	1528387468776	158
11	1	3	0	41735	0	41423	2018-06-08 00:04:28	40011	1528387468843	159
127	26980	123	0	40474	0	40389	2018-06-08 00:04:28	40127	1528387468943	160
80	26980	17	0	40868	0	42910	2018-06-08 00:04:28	40080	1528387468976	161
20	26980	11	0	43631	0	43705	2018-06-08 00:04:29	40020	1528387469043	162
119	26980	118	0	40983	0	40597	2018-06-08 00:04:29	40119	1528387469194	163
129	26980	63	0	40995	0	39434	2018-06-08 00:04:29	40129	1528387469227	164
33	26980	56	0	40399	0	38975	2018-06-08 00:04:29	40033	1528387469437	165
11	26980	3	0	43358	0	43052	2018-06-08 00:04:29	40011	1528387469503	166
124	26980	139	0	40209	0	40183	2018-06-08 00:04:29	40124	1528387469570	167
17	2	3	0	61713	0	61603	2018-06-08 00:04:45	40017	1528387485435	168
11	2	3	0	62070	0	61757	2018-06-08 00:04:45	40011	1528387485588	169
12	2	3	0	61820	0	61781	2018-06-08 00:04:45	40012	1528387485621	170
8	2	3	0	62030	0	61800	2018-06-08 00:04:45	40008	1528387485679	171
10	2	12	0	62027	0	61864	2018-06-08 00:04:45	40010	1528387485713	172
9	2	8	0	62382	0	62192	2018-06-08 00:04:45	40009	1528387485795	173
67	2	8	0	59780	0	62219	2018-06-08 00:04:45	40067	1528387485830	174
64	2	67	0	61027	0	59927	2018-06-08 00:04:46	40064	1528387486005	175
70	2	80	0	60040	0	60202	2018-06-08 00:04:46	40070	1528387486038	176
16	2	20	0	62701	0	62533	2018-06-08 00:04:46	40016	1528387486172	177
69	2	70	0	60059	0	60130	2018-06-08 00:04:46	40069	1528387486272	178
13	2	9	0	62273	0	62745	2018-06-08 00:04:46	40013	1528387486305	179
118	2	117	0	60754	0	60726	2018-06-08 00:04:46	40118	1528387486339	180
123	2	117	0	60630	0	60779	2018-06-08 00:04:46	40123	1528387486439	181
72	2	70	0	60427	0	60505	2018-06-08 00:04:46	40072	1528387486472	182
71	2	69	0	60334	0	60254	2018-06-08 00:04:46	40071	1528387486539	183
41	2	40	0	60343	0	60320	2018-06-08 00:04:46	40041	1528387486572	184
20	2	11	0	62472	0	62540	2018-06-08 00:04:46	40020	1528387486639	185
37	2	13	0	61937	0	62580	2018-06-08 00:04:46	40037	1528387486673	186
24	2	41	0	62026	0	60343	2018-06-08 00:04:46	40024	1528387486739	187
40	2	63	0	60273	0	60480	2018-06-08 00:04:46	40040	1528387486773	188
131	2	123	0	60901	0	60794	2018-06-08 00:04:46	40131	1528387486806	189
38	2	37	0	61883	0	62061	2018-06-08 00:04:46	40038	1528387486840	190
119	2	121	0	61387	0	60928	2018-06-08 00:04:46	40119	1528387486873	191
48	2	40	0	61064	0	60493	2018-06-08 00:04:46	40048	1528387486906	192
75	2	71	0	60526	0	60520	2018-06-08 00:04:46	40075	1528387486965	193
33	2	13	0	61371	0	62288	2018-06-08 00:04:46	40033	1528387486998	194
44	2	38	0	60913	0	62376	2018-06-08 00:04:47	40044	1528387487257	195
115	2	118	0	60930	0	61001	2018-06-08 00:04:47	40115	1528387487292	196
132	2	120	0	61205	0	61291	2018-06-08 00:04:47	40132	1528387487324	197
47	2	40	0	61904	0	60626	2018-06-08 00:04:47	40047	1528387487390	198
78	2	72	0	60828	0	60827	2018-06-08 00:04:47	40078	1528387487457	199
122	2	129	0	61355	0	62549	2018-06-08 00:04:47	40122	1528387487524	200
77	2	50	0	60904	0	60659	2018-06-08 00:04:47	40077	1528387487691	201
21	2	20	0	62520	0	62675	2018-06-08 00:04:47	40021	1528387487891	202
139	2	122	0	61633	0	61627	2018-06-08 00:04:48	40139	1528387488025	203
120	2	115	0	61086	0	60996	2018-06-08 00:04:48	40120	1528387488092	204
80	2	10	0	60202	0	62324	2018-06-08 00:04:48	40080	1528387488158	205
121	2	118	0	60850	0	60906	2018-06-08 00:04:48	40121	1528387488242	206
127	2	119	0	61016	0	61475	2018-06-08 00:04:48	40127	1528387488275	207
50	2	43	0	60370	0	60333	2018-06-08 00:04:48	40050	1528387488309	208
52	2	48	0	61884	0	61243	2018-06-08 00:04:48	40052	1528387488375	209
26	2	37	0	61929	0	62113	2018-06-08 00:04:48	40026	1528387488567	210
135	2	123	0	60809	0	60699	2018-06-08 00:04:48	40135	1528387488601	211
117	2	67	0	60726	0	60262	2018-06-08 00:04:48	40117	1528387488668	212
66	2	70	0	60313	0	60404	2018-06-08 00:04:49	40066	1528387489252	213
39	2	38	0	62362	0	62240	2018-06-08 00:04:49	40039	1528387489293	214
129	2	120	0	62506	0	61381	2018-06-08 00:04:49	40129	1528387489587	215
43	2	63	0	60333	0	60512	2018-06-08 00:04:49	40043	1528387489712	216
124	2	132	0	61617	0	61583	2018-06-08 00:04:49	40124	1528387489745	217
56	2	37	0	60511	0	62193	2018-06-08 00:04:49	40056	1528387489879	218
32	2	33	0	61771	0	61775	2018-06-08 00:04:50	40032	1528387490246	219
63	2	64	0	60386	0	61446	2018-06-08 00:04:50	40063	1528387490446	220
44	26980	11316	1	5034	13356	27692	2018-06-08 00:04:56	40044	1528387496531	221
40	26980	44	1	5243	1	5266	2018-06-08 00:04:56	40040	1528387496763	222
50	26980	40	1	5326	1	5275	2018-06-08 00:04:56	40050	1528387496800	223
43	26980	44	1	5321	1	5317	2018-06-08 00:04:56	40043	1528387496831	224
41	26980	44	1	5406	1	5417	2018-06-08 00:04:56	40041	1528387496913	225
38	26980	50	1	6918	1	5457	2018-06-08 00:04:56	40038	1528387496948	226
56	26980	41	1	5478	1	5487	2018-06-08 00:04:56	40056	1528387496993	227
77	26980	43	1	5869	1	5611	2018-06-08 00:04:57	40077	1528387497140	228
48	26980	40	1	6211	1	5646	2018-06-08 00:04:57	40048	1528387497173	229
47	26980	40	1	6952	1	5679	2018-06-08 00:04:57	40047	1528387497206	230
129	26980	63	1	7490	1	5929	2018-06-08 00:04:57	40129	1528387497240	231
37	26980	56	1	7454	1	5755	2018-06-08 00:04:57	40037	1528387497273	232
63	26980	40	1	5868	1	5646	2018-06-08 00:04:57	40063	1528387497365	233
122	26980	129	1	6313	1	7513	2018-06-08 00:04:57	40122	1528387497398	234
131	26980	129	1	6384	1	7564	2018-06-08 00:04:57	40131	1528387497432	235
64	26980	63	1	7045	1	5969	2018-06-08 00:04:57	40064	1528387497465	236
66	26980	77	1	5799	1	5879	2018-06-08 00:04:57	40066	1528387497498	237
26	26980	37	1	7418	1	7608	2018-06-08 00:04:57	40026	1528387497532	238
139	26980	66	1	6635	1	6260	2018-06-08 00:04:57	40139	1528387497599	239
115	26980	120	1	6708	1	6778	2018-06-08 00:04:57	40115	1528387497632	240
117	26980	129	1	6761	1	7877	2018-06-08 00:04:57	40117	1528387497665	241
10	26980	70	1	8863	1	6545	2018-06-08 00:04:57	40010	1528387497766	242
124	26980	122	1	6864	1	6842	2018-06-08 00:04:57	40124	1528387497799	243
52	26980	40	1	6861	1	5665	2018-06-08 00:04:57	40052	1528387497899	244
123	26980	117	1	6673	1	6827	2018-06-08 00:04:57	40123	1528387497966	245
17	26980	10	1	9004	1	9080	2018-06-08 00:04:58	40017	1528387498066	246
78	26980	72	1	6836	1	6840	2018-06-08 00:04:58	40078	1528387498133	247
13	26980	37	1	8482	1	7824	2018-06-08 00:04:58	40013	1528387498200	248
69	26980	70	1	6808	1	6885	2018-06-08 00:04:58	40069	1528387498233	249
132	26980	139	1	6816	1	6813	2018-06-08 00:04:58	40132	1528387498267	250
11	26980	13	1	9342	1	8951	2018-06-08 00:04:58	40011	1528387498392	251
9	26980	8	1	8899	1	8715	2018-06-08 00:04:58	40009	1528387498458	252
3	26980	12	1	9139	1	9162	2018-06-08 00:04:58	40003	1528387498492	253
67	26980	64	1	6313	1	7397	2018-06-08 00:04:58	40067	1528387498525	254
75	26980	71	1	6732	1	6727	2018-06-08 00:04:58	40075	1528387498776	255
16	26980	20	1	10002	1	9840	2018-06-08 00:04:58	40016	1528387498976	256
121	26980	115	1	6819	1	6799	2018-06-08 00:04:59	40121	1528387499059	257
24	26980	41	1	7560	1	5890	2018-06-08 00:04:59	40024	1528387499101	258
12	26980	10	1	8789	1	8936	2018-06-08 00:04:59	40012	1528387499185	259
80	26980	10	1	6994	1	9122	2018-06-08 00:04:59	40080	1528387499226	260
119	26980	117	1	7161	1	6761	2018-06-08 00:04:59	40119	1528387499351	261
135	26980	64	1	6828	1	7519	2018-06-08 00:04:59	40135	1528387499435	262
20	26980	11	1	9753	1	9827	2018-06-08 00:04:59	40020	1528387499477	263
39	26980	38	1	7341	1	7225	2018-06-08 00:04:59	40039	1528387499602	264
21	26980	13	1	8748	1	8602	2018-06-08 00:04:59	40021	1528387499669	265
118	26980	117	1	6882	1	6867	2018-06-08 00:04:59	40118	1528387499710	266
