nodeid	seq_no	tail_time_h	tail_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	0	0	20856	2018-06-08 00:04:06	40010	1528387446079	1
17	0	0	20882	2018-06-08 00:04:06	40017	1528387446123	2
8	0	0	20939	2018-06-08 00:04:06	40008	1528387446182	3
12	0	0	20859	2018-06-08 00:04:06	40012	1528387446215	4
9	0	0	21462	2018-06-08 00:04:06	40009	1528387446407	5
80	0	0	19258	2018-06-08 00:04:06	40080	1528387446816	6
37	0	0	20939	2018-06-08 00:04:07	40037	1528387447016	7
43	0	0	19370	2018-06-08 00:04:07	40043	1528387447117	8
70	0	0	19332	2018-06-08 00:04:07	40070	1528387447183	9
67	0	0	18864	2018-06-08 00:04:07	40067	1528387447284	10
132	0	0	20328	2018-06-08 00:04:07	40132	1528387447317	11
50	0	0	19370	2018-06-08 00:04:07	40050	1528387447442	12
120	0	0	20323	2018-06-08 00:04:07	40120	1528387447509	13
38	0	0	20954	2018-06-08 00:04:07	40038	1528387447576	14
129	0	0	20985	2018-06-08 00:04:07	40129	1528387447671	15
131	0	0	19946	2018-06-08 00:04:07	40131	1528387447869	16
71	0	0	20312	2018-06-08 00:04:07	40071	1528387447902	17
124	0	0	20351	2018-06-08 00:04:07	40124	1528387447969	18
40	0	0	19370	2018-06-08 00:04:08	40040	1528387448003	19
26	0	0	20939	2018-06-08 00:04:08	40026	1528387448136	20
64	0	0	19893	2018-06-08 00:04:08	40064	1528387448169	21
135	0	0	19690	2018-06-08 00:04:08	40135	1528387448203	22
115	0	0	20205	2018-06-08 00:04:08	40115	1528387448270	23
117	0	0	20076	2018-06-08 00:04:08	40117	1528387448372	24
56	0	0	19422	2018-06-08 00:04:08	40056	1528387448403	25
123	0	0	19602	2018-06-08 00:04:08	40123	1528387448437	26
75	0	0	20307	2018-06-08 00:04:08	40075	1528387448470	27
127	0	0	19812	2018-06-08 00:04:08	40127	1528387448553	28
52	0	0	20939	2018-06-08 00:04:08	40052	1528387448595	29
32	0	0	21462	2018-06-08 00:04:08	40032	1528387448637	30
118	0	0	20053	2018-06-08 00:04:08	40118	1528387448679	31
122	0	0	19893	2018-06-08 00:04:08	40122	1528387448737	32
119	0	0	20389	2018-06-08 00:04:08	40119	1528387448779	33
66	0	0	19893	2018-06-08 00:04:08	40066	1528387448820	34
13	0	0	21401	2018-06-08 00:04:08	40013	1528387448862	35
72	0	0	19752	2018-06-08 00:04:08	40072	1528387448921	36
78	0	0	19370	2018-06-08 00:04:08	40078	1528387448962	37
69	0	0	19826	2018-06-08 00:04:09	40069	1528387449004	38
33	0	0	20939	2018-06-08 00:04:09	40033	1528387449046	39
77	0	0	19922	2018-06-08 00:04:09	40077	1528387449087	40
44	0	0	19893	2018-06-08 00:04:09	40044	1528387449129	41
41	0	0	19370	2018-06-08 00:04:09	40041	1528387449263	42
33	4608	0	23104	2018-06-08 00:04:09	40033	1528387449505	43
121	0	0	19856	2018-06-08 00:04:09	40121	1528387449538	44
139	0	0	20416	2018-06-08 00:04:09	40139	1528387449572	45
47	0	0	20800	2018-06-08 00:04:09	40047	1528387449638	46
9	4608	0	24645	2018-06-08 00:04:09	40009	1528387449705	47
63	0	0	19416	2018-06-08 00:04:09	40063	1528387449805	48
11	4608	0	24614	2018-06-08 00:04:09	40011	1528387449839	49
32	4608	0	23043	2018-06-08 00:04:09	40032	1528387449905	50
26	4608	0	23599	2018-06-08 00:04:09	40026	1528387449939	51
53	0	0	19951	2018-06-08 00:04:10	40053	1528387450064	52
12	4608	0	24609	2018-06-08 00:04:10	40012	1528387450098	53
39	0	0	21462	2018-06-08 00:04:10	40039	1528387450131	54
50	4608	0	22597	2018-06-08 00:04:10	40050	1528387450223	55
43	4608	0	22549	2018-06-08 00:04:10	40043	1528387450256	56
44	4608	0	22550	2018-06-08 00:04:10	40044	1528387450289	57
77	4608	0	23095	2018-06-08 00:04:10	40077	1528387450523	58
3	4608	0	24708	2018-06-08 00:04:10	40003	1528387450657	59
41	4608	0	22549	2018-06-08 00:04:10	40041	1528387450790	60
17	4608	0	25160	2018-06-08 00:04:10	40017	1528387450824	61
8	4608	0	24834	2018-06-08 00:04:10	40008	1528387450857	62
119	4608	0	24144	2018-06-08 00:04:10	40119	1528387450890	63
118	4608	0	23270	2018-06-08 00:04:10	40118	1528387450957	64
122	4608	0	23622	2018-06-08 00:04:11	40122	1528387451091	65
39	4608	0	24111	2018-06-08 00:04:11	40039	1528387451124	66
124	4608	0	23591	2018-06-08 00:04:11	40124	1528387451191	67
47	4608	0	24122	2018-06-08 00:04:11	40047	1528387451225	68
64	4608	0	23678	2018-06-08 00:04:11	40064	1528387451283	69
53	4608	0	22605	2018-06-08 00:04:11	40053	1528387451350	70
