id	ebw	path_ebw	elder_id	delay	children_num	is_sender	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	35	0	3	14	9	1	2018-07-22 19:12:50	40003	1532257970944	1
10	62	35	3	12	1	1	2018-07-22 19:12:53	40010	1532257973776	2
8	33	35	3	10	2	1	2018-07-22 19:12:54	40008	1532257974704	3
16	1000	35	3	14	0	0	2018-07-22 19:12:55	40016	1532257975572	4
11	1000	35	3	14	0	0	2018-07-22 19:12:56	40011	1532257976324	5
9	50	63	13	10	1	1	2018-07-22 19:12:57	40009	1532257977532	6
80	41	35	3	12	0	0	2018-07-22 19:12:58	40080	1532257978494	7
17	1000	76	4	10	0	0	2018-07-22 19:12:58	40017	1532257978840	8
13	28	35	3	14	4	1	2018-07-22 19:13:03	40013	1532257983638	9
4	41	35	3	12	1	1	2018-07-22 19:13:05	40004	1532257985268	10
12	100	35	3	10	0	0	2018-07-22 19:13:05	40012	1532257985860	11
20	1000	35	3	12	0	0	2018-07-22 19:13:06	40020	1532257986752	12
21	71	35	3	14	0	0	2018-07-22 19:13:09	40021	1532257989868	13
39	50	113	9	10	0	0	2018-07-22 19:13:17	40039	1532257997233	14
47	1000	150	40	10	0	0	2018-07-22 19:13:17	40047	1532257997627	15
63	28	105	64	14	5	1	2018-07-22 19:13:19	40063	1532257999216	16
32	1000	134	33	11	0	0	2018-07-22 19:13:19	40032	1532257999274	17
48	1000	150	40	11	0	0	2018-07-22 19:13:19	40048	1532257999629	18
26	71	63	13	14	0	0	2018-07-22 19:13:20	40026	1532258000179	19
33	71	63	13	14	2	1	2018-07-22 19:13:23	40033	1532258003219	20
70	62	97	10	12	3	1	2018-07-22 19:13:26	40070	1532258006212	21
64	37	68	8	11	2	1	2018-07-22 19:13:27	40064	1532258007301	22
52	41	134	33	12	0	0	2018-07-22 19:13:29	40052	1532258009323	23
67	1000	68	8	10	0	0	2018-07-22 19:13:30	40067	1532258010238	24
44	1000	150	40	10	0	0	2018-07-22 19:13:30	40044	1532258010603	25
38	100	134	37	10	0	0	2018-07-22 19:13:35	40038	1532258015187	26
50	20	133	63	12	0	0	2018-07-22 19:13:35	40050	1532258015550	27
37	71	63	13	14	2	1	2018-07-22 19:13:36	40037	1532258016198	28
56	125	134	37	12	0	0	2018-07-22 19:13:36	40056	1532258016670	29
72	100	133	63	10	0	0	2018-07-22 19:13:41	40072	1532258021661	30
66	100	105	64	10	0	0	2018-07-22 19:13:42	40066	1532258022287	31
77	1000	150	40	10	0	0	2018-07-22 19:13:43	40077	1532258023172	32
71	111	159	70	11	0	0	2018-07-22 19:13:43	40071	1532258023244	33
41	17	133	63	12	2	1	2018-07-22 19:13:45	40041	1532258025339	34
43	20	133	63	10	0	0	2018-07-22 19:13:50	40043	1532258030609	35
53	1000	150	41	12	0	0	2018-07-22 19:13:51	40053	1532258031630	36
69	111	159	70	11	1	1	2018-07-22 19:13:52	40069	1532258032191	37
40	17	133	63	14	4	1	2018-07-22 19:13:53	40040	1532258033603	38
78	1000	159	70	10	0	0	2018-07-22 19:13:58	40078	1532258038474	39
75	1000	270	69	0	0	0	2018-07-22 19:14:18	40075	1532258058210	40
