nodeid	clock_time_h	clock_time_l	dc_time_h	dc_time_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
17	0	61461	0	5058	2018-06-08 18:02:53	40017	1528452173937	1
16	0	61461	0	2386	2018-06-08 18:02:54	40016	1528452174081	2
12	0	61461	0	5008	2018-06-08 18:02:54	40012	1528452174111	3
10	0	61461	0	2527	2018-06-08 18:02:54	40010	1528452174145	4
13	0	61461	0	4224	2018-06-08 18:02:54	40013	1528452174209	5
11	0	61461	0	5029	2018-06-08 18:02:54	40011	1528452174312	6
8	0	61461	0	3351	2018-06-08 18:02:54	40008	1528452174345	7
20	0	61461	0	2420	2018-06-08 18:02:54	40020	1528452174378	8
9	0	61461	0	3263	2018-06-08 18:02:54	40009	1528452174412	9
3	0	61463	0	4068	2018-06-08 18:02:54	40003	1528452174470	10
21	0	61461	0	4515	2018-06-08 18:02:54	40021	1528452174570	11
24	0	61461	0	2813	2018-06-08 18:02:55	40024	1528452175195	12
38	0	61461	0	3933	2018-06-08 18:02:55	40038	1528452175229	13
37	0	61461	0	3846	2018-06-08 18:02:55	40037	1528452175263	14
33	0	61461	0	3309	2018-06-08 18:02:55	40033	1528452175336	15
39	0	61461	0	3424	2018-06-08 18:02:55	40039	1528452175371	16
56	0	61461	0	3526	2018-06-08 18:02:55	40056	1528452175404	17
53	0	61461	0	1057	2018-06-08 18:02:55	40053	1528452175438	18
32	0	61461	0	1185	2018-06-08 18:02:55	40032	1528452175471	19
115	0	61461	0	1516	2018-06-08 18:02:55	40115	1528452175505	20
26	0	61461	0	3353	2018-06-08 18:02:55	40026	1528452175581	21
44	0	61461	0	4028	2018-06-08 18:02:55	40044	1528452175623	22
40	0	61461	0	1701	2018-06-08 18:02:55	40040	1528452175664	23
80	0	61461	0	2652	2018-06-08 18:02:55	40080	1528452175698	24
121	0	61461	0	4644	2018-06-08 18:02:55	40121	1528452175764	25
123	0	61461	0	3931	2018-06-08 18:02:55	40123	1528452175798	26
117	0	61461	0	3385	2018-06-08 18:02:55	40117	1528452175831	27
135	0	61461	0	1782	2018-06-08 18:02:55	40135	1528452175865	28
63	0	61461	0	3443	2018-06-08 18:02:55	40063	1528452175898	29
66	0	61461	0	3481	2018-06-08 18:02:55	40066	1528452175965	30
122	0	61461	0	3386	2018-06-08 18:02:55	40122	1528452175998	31
132	0	61461	0	4759	2018-06-08 18:02:56	40132	1528452176032	32
120	0	61461	0	1541	2018-06-08 18:02:56	40120	1528452176065	33
127	0	61461	0	1932	2018-06-08 18:02:56	40127	1528452176098	34
129	0	61461	0	3530	2018-06-08 18:02:56	40129	1528452176132	35
47	0	61461	0	3609	2018-06-08 18:02:56	40047	1528452176165	36
71	0	61461	0	4912	2018-06-08 18:02:56	40071	1528452176199	37
64	0	61461	0	3243	2018-06-08 18:02:56	40064	1528452176232	38
124	0	61461	0	4695	2018-06-08 18:02:56	40124	1528452176265	39
76	0	61461	0	1175	2018-06-08 18:02:56	40076	1528452176315	40
52	0	61461	0	1582	2018-06-08 18:02:56	40052	1528452176349	41
118	0	61461	0	3575	2018-06-08 18:02:56	40118	1528452176382	42
41	0	61461	0	3696	2018-06-08 18:02:56	40041	1528452176416	43
69	0	61461	0	4647	2018-06-08 18:02:56	40069	1528452176449	44
43	0	61461	0	3538	2018-06-08 18:02:56	40043	1528452176482	45
139	0	61466	0	4374	2018-06-08 18:02:56	40139	1528452176516	46
131	0	61461	0	3465	2018-06-08 18:02:56	40131	1528452176549	47
50	0	61461	0	1403	2018-06-08 18:02:56	40050	1528452176582	48
119	0	61461	0	2250	2018-06-08 18:02:56	40119	1528452176616	49
75	0	61461	0	2808	2018-06-08 18:02:56	40075	1528452176649	50
72	0	61461	0	2518	2018-06-08 18:02:56	40072	1528452176683	51
77	0	61461	0	3614	2018-06-08 18:02:56	40077	1528452176716	52
70	0	61461	0	2739	2018-06-08 18:02:56	40070	1528452176749	53
78	0	61461	0	1062	2018-06-08 18:02:56	40078	1528452176783	54
48	0	61461	0	4564	2018-06-08 18:02:56	40048	1528452176816	55
67	0	61461	0	3480	2018-06-08 18:02:56	40067	1528452176850	56
17	1	57365	0	9557	2018-06-08 18:03:53	40017	1528452233934	57
16	1	57365	0	4776	2018-06-08 18:03:54	40016	1528452234042	58
12	1	57365	0	9545	2018-06-08 18:03:54	40012	1528452234106	59
10	1	57365	0	5016	2018-06-08 18:03:54	40010	1528452234144	60
13	1	57365	0	7866	2018-06-08 18:03:54	40013	1528452234210	61
11	1	57365	0	8900	2018-06-08 18:03:54	40011	1528452234252	62
8	1	57365	0	6125	2018-06-08 18:03:54	40008	1528452234361	63
20	1	57365	0	5072	2018-06-08 18:03:54	40020	1528452234444	64
3	1	57367	0	7393	2018-06-08 18:03:54	40003	1528452234594	65
21	1	57365	0	9210	2018-06-08 18:03:54	40021	1528452234636	66
9	1	57365	0	5967	2018-06-08 18:03:54	40009	1528452234836	67
38	1	57365	0	7208	2018-06-08 18:03:55	40038	1528452235237	68
24	1	57365	0	5170	2018-06-08 18:03:55	40024	1528452235337	69
53	1	57365	0	2123	2018-06-08 18:03:55	40053	1528452235370	70
39	1	57365	0	6131	2018-06-08 18:03:55	40039	1528452235504	71
26	1	57365	0	6139	2018-06-08 18:03:55	40026	1528452235638	72
80	1	57365	0	5318	2018-06-08 18:03:55	40080	1528452235704	73
117	1	57365	0	6281	2018-06-08 18:03:55	40117	1528452235871	74
37	1	57365	0	6967	2018-06-08 18:03:55	40037	1528452235973	75
124	1	57365	0	9028	2018-06-08 18:03:56	40124	1528452236206	76
75	1	57365	0	5331	2018-06-08 18:03:56	40075	1528452236640	77
72	1	57365	0	4997	2018-06-08 18:03:56	40072	1528452236707	78
32	1	57365	0	2289	2018-06-08 18:03:56	40032	1528452236741	79
44	1	57365	0	7348	2018-06-08 18:03:56	40044	1528452236774	80
127	1	57365	0	4135	2018-06-08 18:03:56	40127	1528452236966	81
66	1	57365	0	6386	2018-06-08 18:03:57	40066	1528452237033	82
33	1	57365	0	5998	2018-06-08 18:03:57	40033	1528452237091	83
63	1	57365	0	6178	2018-06-08 18:03:57	40063	1528452237158	84
131	1	57365	0	7061	2018-06-08 18:03:57	40131	1528452237258	85
129	1	57365	0	9095	2018-06-08 18:03:57	40129	1528452237358	86
122	1	57365	0	8720	2018-06-08 18:03:57	40122	1528452237392	87
64	1	57373	0	6518	2018-06-08 18:03:57	40064	1528452237726	88
48	1	57365	0	8567	2018-06-08 18:03:57	40048	1528452237759	89
47	1	57365	0	7551	2018-06-08 18:03:57	40047	1528452237792	90
40	1	57365	0	3110	2018-06-08 18:03:57	40040	1528452237859	91
71	1	57369	0	9082	2018-06-08 18:03:57	40071	1528452237959	92
52	1	57365	0	2954	2018-06-08 18:03:58	40052	1528452238494	93
43	1	57365	0	7199	2018-06-08 18:03:58	40043	1528452238811	94
123	1	57365	0	8209	2018-06-08 18:03:59	40123	1528452239270	95
67	1	57365	0	6779	2018-06-08 18:03:59	40067	1528452239336	96
77	1	57365	0	7470	2018-06-08 18:03:59	40077	1528452239370	97
76	1	57365	0	2286	2018-06-08 18:03:59	40076	1528452239436	98
115	1	57365	0	3082	2018-06-08 18:03:59	40115	1528452239503	99
50	1	57365	0	2809	2018-06-08 18:03:59	40050	1528452239570	100
135	1	57365	0	3993	2018-06-08 18:03:59	40135	1528452239870	101
56	1	57365	0	6405	2018-06-08 18:04:00	40056	1528452240204	102
118	1	57365	0	7145	2018-06-08 18:04:00	40118	1528452240238	103
121	1	57365	0	8855	2018-06-08 18:04:00	40121	1528452240271	104
120	1	57365	0	3182	2018-06-08 18:04:00	40120	1528452240305	105
41	1	57365	0	7296	2018-06-08 18:04:00	40041	1528452240405	106
119	1	57365	0	4814	2018-06-08 18:04:00	40119	1528452240764	107
78	1	57365	0	2115	2018-06-08 18:04:00	40078	1528452240957	108
132	1	57365	0	9486	2018-06-08 18:04:01	40132	1528452241324	109
70	1	57365	0	5679	2018-06-08 18:04:01	40070	1528452241583	110
69	1	57365	0	8654	2018-06-08 18:04:01	40069	1528452241649	111
139	1	57365	0	9047	2018-06-08 18:04:03	40139	1528452243352	112
17	2	53269	0	15199	2018-06-08 18:04:53	40017	1528452293934	113
16	2	53269	0	7218	2018-06-08 18:04:54	40016	1528452294038	114
10	2	53269	0	7591	2018-06-08 18:04:54	40010	1528452294102	115
12	2	53269	0	15170	2018-06-08 18:04:54	40012	1528452294138	116
13	2	53269	0	13862	2018-06-08 18:04:54	40013	1528452294210	117
8	2	53269	0	10512	2018-06-08 18:04:54	40008	1528452294246	118
11	2	53269	0	13402	2018-06-08 18:04:54	40011	1528452294279	119
20	2	53269	0	7725	2018-06-08 18:04:54	40020	1528452294346	120
9	2	53269	0	10312	2018-06-08 18:04:54	40009	1528452294404	121
3	2	53271	0	12114	2018-06-08 18:04:54	40003	1528452294471	122
21	2	53269	0	14841	2018-06-08 18:04:54	40021	1528452294805	123
39	2	53269	0	10546	2018-06-08 18:04:55	40039	1528452295314	124
24	2	53269	0	9704	2018-06-08 18:04:55	40024	1528452295381	125
117	2	53269	0	10891	2018-06-08 18:04:55	40117	1528452295732	126
80	2	53269	0	7792	2018-06-08 18:04:55	40080	1528452295765	127
56	2	53269	0	11025	2018-06-08 18:04:55	40056	1528452295798	128
63	2	53269	0	10616	2018-06-08 18:04:55	40063	1528452295865	129
38	2	53269	0	11945	2018-06-08 18:04:56	40038	1528452296234	130
53	2	53269	0	3201	2018-06-08 18:04:56	40053	1528452296301	131
66	2	53269	0	11174	2018-06-08 18:04:56	40066	1528452296334	132
72	2	53270	0	8523	2018-06-08 18:04:56	40072	1528452296401	133
78	2	53269	0	3177	2018-06-08 18:04:56	40078	1528452296634	134
124	2	53269	0	14738	2018-06-08 18:04:56	40124	1528452296668	135
67	2	53269	0	11402	2018-06-08 18:04:56	40067	1528452296860	136
33	2	53269	0	10934	2018-06-08 18:04:56	40033	1528452296985	137
52	2	53269	0	4323	2018-06-08 18:04:57	40052	1528452297052	138
115	2	53269	0	4563	2018-06-08 18:04:57	40115	1528452297185	139
32	2	53269	0	3612	2018-06-08 18:04:57	40032	1528452297286	140
40	2	53269	0	4616	2018-06-08 18:04:57	40040	1528452297319	141
69	2	53269	0	14237	2018-06-08 18:04:57	40069	1528452297352	142
135	2	53269	0	5830	2018-06-08 18:04:57	40135	1528452297553	143
37	2	53269	0	12894	2018-06-08 18:04:57	40037	1528452297619	144
47	2	53269	0	12305	2018-06-08 18:04:57	40047	1528452297720	145
119	2	53269	0	7238	2018-06-08 18:04:57	40119	1528452297753	146
122	2	53269	0	13058	2018-06-08 18:04:57	40122	1528452297820	147
127	2	53269	0	6286	2018-06-08 18:04:57	40127	1528452297853	148
132	2	53269	0	14558	2018-06-08 18:04:57	40132	1528452297953	149
26	2	53269	0	10812	2018-06-08 18:04:58	40026	1528452298045	150
70	2	53269	0	9319	2018-06-08 18:04:58	40070	1528452298112	151
120	2	53269	0	4742	2018-06-08 18:04:58	40120	1528452298145	152
41	2	53269	0	11907	2018-06-08 18:04:58	40041	1528452298237	153
76	2	53269	0	3490	2018-06-08 18:04:58	40076	1528452298270	154
129	2	53269	0	13657	2018-06-08 18:04:58	40129	1528452298337	155
118	2	53269	0	11130	2018-06-08 18:04:58	40118	1528452298404	156
139	2	53269	0	14030	2018-06-08 18:04:58	40139	1528452298437	157
131	2	53269	0	11256	2018-06-08 18:04:58	40131	1528452298671	158
43	2	53269	0	12016	2018-06-08 18:04:58	40043	1528452298704	159
48	2	53269	0	14813	2018-06-08 18:04:58	40048	1528452298738	160
71	2	53269	0	15001	2018-06-08 18:04:58	40071	1528452298771	161
121	2	53269	0	15057	2018-06-08 18:04:58	40121	1528452298805	162
50	2	53269	0	4309	2018-06-08 18:04:59	40050	1528452299005	163
75	2	53269	0	7822	2018-06-08 18:04:59	40075	1528452299072	164
44	2	53269	0	11940	2018-06-08 18:04:59	40044	1528452299138	165
123	2	53269	0	12313	2018-06-08 18:04:59	40123	1528452299205	166
77	2	53269	0	12004	2018-06-08 18:04:59	40077	1528452299330	167
64	2	53269	0	11136	2018-06-08 18:04:59	40064	1528452299364	168
11	3	49173	0	18459	2018-06-08 18:05:54	40011	1528452354472	169
16	3	49173	0	9601	2018-06-08 18:05:54	40016	1528452354506	170
9	3	49173	0	14180	2018-06-08 18:05:54	40009	1528452354539	171
20	3	49173	0	10187	2018-06-08 18:05:54	40020	1528452354573	172
8	3	49173	0	14459	2018-06-08 18:05:54	40008	1528452354873	173
12	3	49173	0	20166	2018-06-08 18:05:55	40012	1528452355007	174
17	3	49173	0	20235	2018-06-08 18:05:55	40017	1528452355174	175
24	3	49173	0	13115	2018-06-08 18:05:55	40024	1528452355207	176
37	3	49173	0	16749	2018-06-08 18:05:55	40037	1528452355241	177
10	3	49173	0	10031	2018-06-08 18:05:55	40010	1528452355274	178
26	3	49173	0	14098	2018-06-08 18:05:55	40026	1528452355658	179
21	3	49173	0	20007	2018-06-08 18:05:55	40021	1528452355691	180
129	3	49173	0	17183	2018-06-08 18:05:55	40129	1528452355893	181
119	3	49173	0	9582	2018-06-08 18:05:56	40119	1528452356060	182
123	3	49173	0	16847	2018-06-08 18:05:56	40123	1528452356160	183
72	3	49173	0	10912	2018-06-08 18:05:56	40072	1528452356260	184
124	3	49173	0	20054	2018-06-08 18:05:56	40124	1528452356294	185
78	3	49173	0	4230	2018-06-08 18:05:56	40078	1528452356360	186
80	3	49173	0	10163	2018-06-08 18:05:56	40080	1528452356460	187
56	3	49173	0	14568	2018-06-08 18:05:56	40056	1528452356586	188
3	3	49175	0	16157	2018-06-08 18:05:57	40003	1528452357045	189
75	3	49173	0	10425	2018-06-08 18:05:57	40075	1528452357412	190
121	3	49173	0	20332	2018-06-08 18:05:57	40121	1528452357445	191
50	3	49173	0	5616	2018-06-08 18:05:57	40050	1528452357487	192
44	3	49173	0	16026	2018-06-08 18:05:57	40044	1528452357571	193
117	3	49173	0	15131	2018-06-08 18:05:57	40117	1528452357654	194
132	3	49173	0	20252	2018-06-08 18:05:57	40132	1528452357888	195
52	3	49175	0	5627	2018-06-08 18:05:57	40052	1528452357929	196
71	3	49173	0	20099	2018-06-08 18:05:58	40071	1528452358013	197
67	3	49173	0	15338	2018-06-08 18:05:58	40067	1528452358205	198
69	3	49173	0	19263	2018-06-08 18:05:58	40069	1528452358246	199
32	3	49173	0	4681	2018-06-08 18:05:58	40032	1528452358288	200
76	3	49173	0	4685	2018-06-08 18:05:58	40076	1528452358397	201
127	3	49173	0	8495	2018-06-08 18:05:58	40127	1528452358463	202
38	3	49173	0	16344	2018-06-08 18:05:58	40038	1528452358697	203
13	3	49173	0	18584	2018-06-08 18:05:58	40013	1528452358764	204
122	3	49173	0	15988	2018-06-08 18:05:58	40122	1528452358831	205
40	3	49173	0	6500	2018-06-08 18:05:58	40040	1528452358864	206
33	3	49173	0	13082	2018-06-08 18:05:58	40033	1528452358998	207
66	3	49173	0	15154	2018-06-08 18:05:59	40066	1528452359415	208
53	3	49173	0	4302	2018-06-08 18:05:59	40053	1528452359448	209
39	3	49173	0	14439	2018-06-08 18:05:59	40039	1528452359615	210
131	3	49173	0	15922	2018-06-08 18:05:59	40131	1528452359682	211
43	3	49173	0	16134	2018-06-08 18:05:59	40043	1528452359749	212
118	3	49174	0	15824	2018-06-08 18:05:59	40118	1528452359816	213
139	3	49173	0	19802	2018-06-08 18:05:59	40139	1528452359882	214
77	3	49173	0	18196	2018-06-08 18:05:59	40077	1528452359916	215
41	3	49173	0	15670	2018-06-08 18:05:59	40041	1528452359949	216
120	3	49173	0	6543	2018-06-08 18:06:00	40120	1528452360016	217
63	3	49173	0	15079	2018-06-08 18:06:00	40063	1528452360116	218
135	3	49173	0	7985	2018-06-08 18:06:00	40135	1528452360149	219
