seq_no	time_flood_h	time_flood_l	insert_time	motelabMoteID	milli_time	motelabSeqNo
1	0	40981	2018-06-10 08:50:52	40003	1528591852638	1
2	0	61461	2018-06-10 08:51:12	40003	1528591872598	2
3	1	16405	2018-06-10 08:51:32	40003	1528591892594	3
4	1	36885	2018-06-10 08:51:52	40003	1528591912594	4
5	1	57365	2018-06-10 08:52:12	40003	1528591932594	5
6	2	12309	2018-06-10 08:52:32	40003	1528591952596	6
7	2	32789	2018-06-10 08:52:52	40003	1528591972596	7
8	2	53269	2018-06-10 08:53:12	40003	1528591992595	8
9	3	8213	2018-06-10 08:53:32	40003	1528592012595	9
10	3	28693	2018-06-10 08:53:52	40003	1528592032595	10
11	3	49173	2018-06-10 08:54:12	40003	1528592052591	11
12	4	4117	2018-06-10 08:54:32	40003	1528592072591	12
13	4	24597	2018-06-10 08:54:52	40003	1528592092592	13
14	4	45077	2018-06-10 08:55:12	40003	1528592112592	14
15	5	21	2018-06-10 08:55:32	40003	1528592132594	15
16	5	20501	2018-06-10 08:55:52	40003	1528592152592	16
17	5	40981	2018-06-10 08:56:13	40003	1528592173217	17
18	5	61461	2018-06-10 08:56:32	40003	1528592192588	18
19	6	16405	2018-06-10 08:56:52	40003	1528592212588	19
20	6	36885	2018-06-10 08:57:12	40003	1528592232589	20
21	6	57365	2018-06-10 08:57:32	40003	1528592252589	21
22	7	12309	2018-06-10 08:57:52	40003	1528592272589	22
23	7	32789	2018-06-10 08:58:12	40003	1528592292589	23
24	7	53269	2018-06-10 08:58:32	40003	1528592312585	24
25	8	8213	2018-06-10 08:58:52	40003	1528592332585	25
26	8	28693	2018-06-10 08:59:12	40003	1528592352586	26
27	8	49173	2018-06-10 08:59:32	40003	1528592372586	27
28	9	4117	2018-06-10 08:59:52	40003	1528592392586	28
29	9	24597	2018-06-10 09:00:12	40003	1528592412586	29
30	9	45077	2018-06-10 09:00:32	40003	1528592432586	30
31	10	21	2018-06-10 09:00:52	40003	1528592452582	31
32	10	20501	2018-06-10 09:01:12	40003	1528592472583	32
33	10	40981	2018-06-10 09:01:32	40003	1528592492583	33
34	10	61461	2018-06-10 09:01:52	40003	1528592512583	34
35	11	16405	2018-06-10 09:02:12	40003	1528592532583	35
36	11	36885	2018-06-10 09:02:32	40003	1528592552583	36
37	11	57365	2018-06-10 09:02:52	40003	1528592572583	37
38	12	12309	2018-06-10 09:03:12	40003	1528592592580	38
